WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
277.4, None, None, None, None,2018-09-17 00:00:00, None, None,38
280.5, None, None, None, None,2018-09-17 01:00:00, None, None,38
278.7, None, None, None, None,2018-09-17 02:00:00, None, None,38
288.6, None, None, None, None,2018-09-17 03:00:00, None, None,38
253.3, None, None, None, None,2018-09-17 04:00:00, None, None,38
233.9, None, None, None, None,2018-09-17 05:00:00, None, None,38
259.4, None, None, None, None,2018-09-17 06:00:00, None, None,38
247.6, None, None, None, None,2018-09-17 07:00:00, None, None,38
268.4, None, None, None, None,2018-09-17 08:00:00, None, None,38
276.6, None, None, None, None,2018-09-17 09:00:00, None, None,38
303.6, None, None, None, None,2018-09-17 10:00:00, None, None,38
310.2, None, None, None, None,2018-09-17 11:00:00, None, None,38
288.4, None, None, None, None,2018-09-17 12:00:00, None, None,38
262.4, None, None, None, None,2018-09-17 13:00:00, None, None,38
209.0, None, None, None, None,2018-09-17 14:00:00, None, None,38
131.2, None, None, None, None,2018-09-17 15:00:00, None, None,38
91.0, None, None, None, None,2018-09-17 16:00:00, None, None,38
76.3, None, None, None, None,2018-09-17 17:00:00, None, None,38
110.8, None, None, None, None,2018-09-17 18:00:00, None, None,38
249.6, None, None, None, None,2018-09-17 19:00:00, None, None,38
179.3, None, None, None, None,2018-09-17 20:00:00, None, None,38
140.6, None, None, None, None,2018-09-17 21:00:00, None, None,38
188.1, None, None, None, None,2018-09-17 22:00:00, None, None,38
204.7, None, None, None, None,2018-09-17 23:00:00, None, None,38
150.6, None, None, None, None,2018-09-18 00:00:00, None, None,38
197.1, None, None, None, None,2018-09-18 01:00:00, None, None,38
169.5, None, None, None, None,2018-09-18 02:00:00, None, None,38
239.0, None, None, None, None,2018-09-18 03:00:00, None, None,38
227.9, None, None, None, None,2018-09-18 04:00:00, None, None,38
226.1, None, None, None, None,2018-09-18 05:00:00, None, None,38
259.9, None, None, None, None,2018-09-18 06:00:00, None, None,38
237.6, None, None, None, None,2018-09-18 07:00:00, None, None,38
240.2, None, None, None, None,2018-09-18 08:00:00, None, None,38
261.9, None, None, None, None,2018-09-18 09:00:00, None, None,38
56.2, None, None, None, None,2018-09-18 10:00:00, None, None,38
282.5, None, None, None, None,2018-09-18 11:00:00, None, None,38
191.7, None, None, None, None,2018-09-18 12:00:00, None, None,38
138.0, None, None, None, None,2018-09-18 13:00:00, None, None,38
90.2, None, None, None, None,2018-09-18 14:00:00, None, None,38
78.6, None, None, None, None,2018-09-18 15:00:00, None, None,38
52.9, None, None, None, None,2018-09-18 16:00:00, None, None,38
80.6, None, None, None, None,2018-09-18 17:00:00, None, None,38
206.9, None, None, None, None,2018-09-18 18:00:00, None, None,38
251.0, None, None, None, None,2018-09-18 19:00:00, None, None,38
229.0, None, None, None, None,2018-09-18 20:00:00, None, None,38
161.2, None, None, None, None,2018-09-18 21:00:00, None, None,38
161.5, None, None, None, None,2018-09-18 22:00:00, None, None,38
152.7, None, None, None, None,2018-09-18 23:00:00, None, None,38
133.7, None, None, None, None,2018-09-19 00:00:00, None, None,38
169.5, None, None, None, None,2018-09-19 01:00:00, None, None,38
122.4, None, None, None, None,2018-09-19 02:00:00, None, None,38
136.8, None, None, None, None,2018-09-19 03:00:00, None, None,38
138.6, None, None, None, None,2018-09-19 04:00:00, None, None,38
159.8, None, None, None, None,2018-09-19 05:00:00, None, None,38
77.0, None, None, None, None,2018-09-19 06:00:00, None, None,38
258.9, None, None, None, None,2018-09-19 07:00:00, None, None,38
280.2, None, None, None, None,2018-09-19 08:00:00, None, None,38
276.8, None, None, None, None,2018-09-19 09:00:00, None, None,38
74.0, None, None, None, None,2018-09-19 10:00:00, None, None,38
124.9, None, None, None, None,2018-09-19 11:00:00, None, None,38
264.9, None, None, None, None,2018-09-19 12:00:00, None, None,38
85.6, None, None, None, None,2018-09-19 13:00:00, None, None,38
318.5, None, None, None, None,2018-09-19 14:00:00, None, None,38
323.6, None, None, None, None,2018-09-19 15:00:00, None, None,38
277.2, None, None, None, None,2018-09-19 16:00:00, None, None,38
302.8, None, None, None, None,2018-09-19 17:00:00, None, None,38
299.8, None, None, None, None,2018-09-19 18:00:00, None, None,38
301.8, None, None, None, None,2018-09-19 19:00:00, None, None,38
291.5, None, None, None, None,2018-09-19 20:00:00, None, None,38
277.8, None, None, None, None,2018-09-19 21:00:00, None, None,38
282.6, None, None, None, None,2018-09-19 22:00:00, None, None,38
251.5, None, None, None, None,2018-09-19 23:00:00, None, None,38
302.9, None, None, None, None,2018-09-20 00:00:00, None, None,38
275.7, None, None, None, None,2018-09-20 01:00:00, None, None,38
298.5, None, None, None, None,2018-09-20 02:00:00, None, None,38
255.8, None, None, None, None,2018-09-20 03:00:00, None, None,38
287.5, None, None, None, None,2018-09-20 04:00:00, None, None,38
296.7, None, None, None, None,2018-09-20 05:00:00, None, None,38
279.7, None, None, None, None,2018-09-20 06:00:00, None, None,38
