WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
329.8, 8.0, 2.229, None,89.6,2018-09-17 00:00:00, 83.4,7.28,38
0.6, 7.3, 2.438, None,89.6,2018-09-17 01:00:00, 89.6,7.05,38
351.0, 7.1, 2.845, None,85.9,2018-09-17 02:00:00, 89.6,6.941,38
349.5, 6.9, 2.163, None,86.2,2018-09-17 03:00:00, 85.9,6.677,38
347.6, 6.7, 1.818, None,84.9,2018-09-17 04:00:00, 86.2,6.543,38
355.1, 6.5, 1.316, None,85.4,2018-09-17 05:00:00, 84.9,6.431,38
347.4, 6.4, 1.69, None,85.2,2018-09-17 06:00:00, 85.4,6.356,38
6.9, 6.4, 0.638, None,86.1,2018-09-17 07:00:00, 85.2,6.366,38
317.9, 6.4, 0.940998, None,92.6,2018-09-17 08:00:00, 86.1,6.401,38
237.6, 6.4, 0.875998, None,84.8,2018-09-17 09:00:00, 92.6,6.927,38
115.3, 6.9, 0.862999, None,77.9,2018-09-17 10:00:00, 84.8,7.72,38
152.9, 7.7, 1.523, None,70.6,2018-09-17 11:00:00, 77.9,8.95,38
147.6, 8.9, 1.809, None,62.56,2018-09-17 12:00:00, 70.6,10.34,38
113.7, 10.3, 2.081, None,59.09,2018-09-17 13:00:00, 62.6,10.38,38
55.2, 10.4, 1.63, None,59.59,2018-09-17 14:00:00, 59.1,10.76,38
75.0, 10.8, 1.829, None,53.78,2018-09-17 15:00:00, 59.6,11.57,38
54.1, 11.6, 2.123, None,50.15,2018-09-17 16:00:00, 53.8,11.78,38
6.7, 11.8, 2.195, None,52.33,2018-09-17 17:00:00, 50.2,11.73,38
21.9, 11.7, 1.171, None,55.85,2018-09-17 18:00:00, 52.3,11.29,38
50.5, 11.3, 0.975, None,68.98,2018-09-17 19:00:00, 55.9,10.2,38
15.3, 10.2, 1.667, None,79.3,2018-09-17 20:00:00, 69.0,9.02,38
6.4, 9.0, 1.142, None,81.5,2018-09-17 21:00:00, 79.3,8.37,38
17.1, 8.4, 1.415, None,87.8,2018-09-17 22:00:00, 81.5,7.47,38
355.6, 7.5, 1.523, None,89.9,2018-09-17 23:00:00, 87.8,6.989,38
356.2, 7.0, 1.729, None,91.5,2018-09-18 00:00:00, 89.9,6.627,38
353.8, 6.6, 1.562, None,93.4,2018-09-18 01:00:00, 91.5,6.085,38
351.0, 6.1, 1.586, None,95.1,2018-09-18 02:00:00, 93.4,5.561,38
346.7, 5.6, 1.139, None,95.7,2018-09-18 03:00:00, 95.1,4.925,38
338.6, 4.9, 1.759, None,98.3,2018-09-18 04:00:00, 95.7,4.33,38
350.3, 4.3, 2.493, None,98.4,2018-09-18 05:00:00, 98.3,4.106,38
340.8, 4.1, 1.778, None,96.1,2018-09-18 06:00:00, 98.4,4.095,38
353.2, 4.1, 0.634, None,95.6,2018-09-18 07:00:00, 96.1,4.031,38
27.3, 4.0, 1.18, None,92.0,2018-09-18 08:00:00, 95.6,4.246,38
357.7, 4.2, 0.896, None,87.0,2018-09-18 09:00:00, 92.0,5.35,38
321.0, 5.3, 1.103, None,77.4,2018-09-18 10:00:00, 87.0,7.24,38
306.0, 7.2, 1.694, None,63.94,2018-09-18 11:00:00, 77.4,9.39,38
246.7, 9.4, 1.564, None,53.28,2018-09-18 12:00:00, 63.9,11.26,38
229.9, 11.3, 1.318, None,32.84,2018-09-18 13:00:00, 53.3,13.29,38
224.5, 13.3, 1.865, None,27.02,2018-09-18 14:00:00, 32.8,14.06,38
240.2, 14.1, 1.664, None,26.28,2018-09-18 15:00:00, 27.0,14.98,38
238.1, 15.0, 2.028, None,26.21,2018-09-18 16:00:00, 26.3,15.24,38
230.7, 15.2, 1.781, None,26.67,2018-09-18 17:00:00, 26.2,15.32,38
238.1, 15.3, 1.489, None,31.74,2018-09-18 18:00:00, 26.7,14.42,38
231.4, 14.4, 0.384, None,56.55,2018-09-18 19:00:00, 31.7,10.79,38
268.5, 10.8, 0.416999, None,74.6,2018-09-18 20:00:00, 56.6,7.95,38
151.7, 7.9, 0.324, None,79.2,2018-09-18 21:00:00, 74.6,6.281,38
15.4, 6.3, 1.058, None,84.7,2018-09-18 22:00:00, 79.2,4.801,38
0.3, 4.8, 1.0, None,87.8,2018-09-18 23:00:00, 84.7,4.064,38
359.1, 4.1, 0.513, None,89.3,2018-09-19 00:00:00, 87.8,3.388,38
347.6, 3.4, 0.884998, None,89.3,2018-09-19 01:00:00, 89.3,3.058,38
8.6, 3.1, 0.372999, None,92.3,2018-09-19 02:00:00, 89.3,2.383,38
335.3, 2.4, 1.399, None,92.5,2018-09-19 03:00:00, 92.3,1.864,38
31.3, 1.9, 1.25, None,92.3,2018-09-19 04:00:00, 92.5,1.616,38
20.7, 1.6, 1.639, None,93.7,2018-09-19 05:00:00, 92.3,1.072,38
26.8, 1.1, 1.605, None,93.1,2018-09-19 06:00:00, 93.7,0.981,38
13.5, 1.0, 1.336, None,92.9,2018-09-19 07:00:00, 93.1,1.326,38
0.3, 1.3, 0.898, None,90.1,2018-09-19 08:00:00, 92.9,2.138,38
8.2, 2.1, 0.526, None,82.5,2018-09-19 09:00:00, 90.1,3.332,38
310.0, 3.3, 1.08, None,80.1,2018-09-19 10:00:00, 82.5,4.277,38
248.2, 4.3, 0.843999, None,76.1,2018-09-19 11:00:00, 80.1,5.645,38
247.0, 5.6, 1.12, None,68.38,2018-09-19 12:00:00, 76.1,7.59,38
239.7, 7.6, 1.386, None,58.49,2018-09-19 13:00:00, 68.4,9.8,38
292.2, 9.8, 1.798, None,52.99,2018-09-19 14:00:00, 58.5,11.13,38
327.6, 11.1, 2.738, None,57.18,2018-09-19 15:00:00, 53.0,11.1,38
331.2, 11.1, 1.794, None,62.29,2018-09-19 16:00:00, 57.2,10.63,38
315.5, 10.6, 2.419, None,70.7,2018-09-19 17:00:00, 62.3,9.95,38
326.4, 9.9, 2.533, None,82.6,2018-09-19 18:00:00, 70.7,9.17,38
325.1, 9.2, 1.882, None,91.2,2018-09-19 19:00:00, 82.6,8.76,38
324.5, 8.8, 1.31, None,93.3,2018-09-19 20:00:00, 91.2,8.71,38
325.6, 8.7, 1.081, None,94.3,2018-09-19 21:00:00, 93.3,8.66,38
309.1, 8.7, 0.959999, None,96.8,2018-09-19 22:00:00, 94.3,8.28,38
231.9, 8.3, 0.786, None,98.4,2018-09-19 23:00:00, 96.8,7.87,38
234.5, 7.9, 0.646, None,98.6,2018-09-20 00:00:00, 98.4,7.7,38
258.3, 7.7, 0.973999, None,99.1,2018-09-20 01:00:00, 98.6,7.37,38
251.4, 7.4, 0.736998, None,99.3,2018-09-20 02:00:00, 99.1,7.25,38
261.1, 7.3, 0.474999, None,99.1,2018-09-20 03:00:00, 99.3,7.25,38
260.5, 7.3, 0.500998, None,99.3,2018-09-20 04:00:00, 99.1,6.931,38
264.3, 6.9, 0.748, None,99.6,2018-09-20 05:00:00, 99.3,6.826,38
324.1, 6.8, 1.032, None,99.4,2018-09-20 06:00:00, 99.6,6.315,38
312.0, 6.3, 1.203, None,99.4,2018-09-20 07:00:00, 99.4,5.614,38
357.5, 5.6, 0.935, None,100.0,2018-09-20 08:00:00, 99.4,5.514,38
5.1, 5.5, 0.750998, None,100.0,2018-09-20 09:00:00, 100.0,6.122,38
275.2, 6.1, 0.842998, None,100.0,2018-09-20 10:00:00, 100.0,6.855,38
324.5, 6.9, 1.481, None,94.7,2018-09-20 11:00:00, 100.0,8.79,38
218.4, 8.8, 1.419, None,70.1,2018-09-20 12:00:00, 94.7,11.9,38
275.1, 11.9, 1.871, None,57.91,2018-09-20 13:00:00, 70.1,13.34,38
264.0, 13.3, 2.858, None,53.35,2018-09-20 14:00:00, 57.9,13.51,38
323.1, 13.5, 3.012, None,54.19,2018-09-20 15:00:00, 53.4,13.33,38
330.1, 13.3, 2.303, None,55.44,2018-09-20 16:00:00, 54.2,13.31,38
304.7, 13.3, 1.358, None,57.31,2018-09-20 17:00:00, 55.4,13.23,38
289.6, 13.2, 1.86, None,63.3,2018-09-20 18:00:00, 57.3,12.52,38
338.1, 12.5, 0.354, None,71.1,2018-09-20 19:00:00, 63.3,11.72,38
248.6, 11.7, 0.331, None,80.6,2018-09-20 20:00:00, 71.1,10.45,38
253.4, 10.5, 0.388998, None,86.0,2018-09-20 21:00:00, 80.6,9.33,38
330.0, 9.3, 0.762, None,89.1,2018-09-20 22:00:00, 86.0,9.04,38
272.3, 9.0, 1.097, None,89.7,2018-09-20 23:00:00, 89.1,8.75,38
319.0, 8.8, 1.253, None,89.0,2018-09-21 00:00:00, 89.7,8.15,38
335.3, 8.1, 1.047, None,91.9,2018-09-21 01:00:00, 89.0,7.25,38
326.6, 7.3, 1.95, None,92.6,2018-09-21 02:00:00, 91.9,6.546,38
332.5, 6.5, 3.222, None,88.5,2018-09-21 03:00:00, 92.6,6.27,38
336.3, 6.3, 3.591, None,80.5,2018-09-21 04:00:00, 88.5,6.29,38
337.0, 6.3, 3.165, None,78.5,2018-09-21 05:00:00, 80.5,6.055,38
340.8, 6.1, 3.598, None,76.5,2018-09-21 06:00:00, 78.5,5.552,38
355.6, 5.6, 3.991, None,77.5,2018-09-21 07:00:00, 76.5,4.932,38
3.5, 4.9, 3.743, None,77.2,2018-09-21 08:00:00, 77.5,4.491,38
