station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
15.0, None, 900.0, None, 3.3, 232.0, None, None, None, 688.0, None, 2022-01-10 05:00:00, None
15.0, None, 900.0, None, 1.0, 232.0, None, None, 0.0, 688.0, None, 2022-01-10 06:00:00, None
15.0, None, 900.0, None, -0.5, 233.0, None, None, 0.0, 688.0, None, 2022-01-10 07:00:00, None
15.0, None, 901.0, None, -0.5, 236.0, None, None, 1.0, 688.0, None, 2022-01-10 08:00:00, None
15.0, None, 901.0, None, 0.1, 239.0, None, None, 0.0, 689.0, None, 2022-01-10 09:00:00, None
17.0, None, 902.0, None, 0.8, 238.0, None, None, 1.0, 689.0, None, 2022-01-10 10:00:00, None
22.0, None, 907.0, None, 1.5, 237.0, None, None, 5.0, 691.0, None, 2022-01-10 11:00:00, None
27.0, None, 913.0, None, 1.8, 237.0, None, None, 6.0, 693.0, None, 2022-01-10 12:00:00, None
28.0, None, 916.0, None, 2.3, 235.0, None, None, 3.0, 695.0, None, 2022-01-10 13:00:00, None
27.0, None, 916.0, None, 2.5, 235.0, None, None, 0.0, 698.0, None, 2022-01-10 14:00:00, None
17.0, None, 918.0, None, 2.5, 233.0, None, None, 2.0, 701.0, None, 2022-01-10 15:00:00, None
19.0, None, 920.0, None, 2.6, 233.0, None, None, 2.0, 705.0, None, 2022-01-10 16:00:00, None
20.0, None, 921.0, None, 2.4, 229.0, None, None, 1.0, 707.0, None, 2022-01-10 17:00:00, None
20.0, None, 921.0, None, 2.4, 231.0, None, None, 0.0, 709.0, None, 2022-01-10 18:00:00, None
20.0, None, 922.0, None, 2.5, 231.0, None, None, 1.0, 711.0, None, 2022-01-10 19:00:00, None
22.0, None, 924.0, None, 2.9, 231.0, None, None, 0.0, 713.0, None, 2022-01-10 21:00:00, None
27.0, None, 928.0, None, 3.1, 227.0, None, None, 4.0, 714.0, None, 2022-01-10 22:00:00, None
32.0, None, 933.0, None, 2.8, 226.0, None, None, 5.0, 716.0, None, 2022-01-10 23:00:00, None
37.0, None, 938.0, None, 3.0, 228.0, None, None, 5.0, 718.0, None, 2022-01-11 00:00:00, None
41.0, None, 943.0, None, 3.3, 228.0, None, None, 5.0, 721.0, None, 2022-01-11 01:00:00, None
44.0, None, 945.0, None, 3.6, 227.0, None, None, 2.0, 723.0, None, 2022-01-11 02:00:00, None
45.0, None, 946.0, None, 3.6, 227.0, None, None, 1.0, 723.0, None, 2022-01-11 03:00:00, None
48.0, None, 949.0, None, 3.6, 225.0, None, None, 3.0, 723.0, None, 2022-01-11 04:00:00, None
51.0, None, 951.0, None, 3.6, 221.0, None, None, 2.0, 724.0, None, 2022-01-11 05:00:00, None
54.0, None, 954.0, None, 3.4, 226.0, None, None, 3.0, 722.0, None, 2022-01-11 06:00:00, None
55.0, None, 955.0, None, 3.4, 219.0, None, None, 1.0, 722.0, None, 2022-01-11 07:00:00, None
53.0, None, 954.0, None, 3.1, 222.0, None, None, None, 722.0, None, 2022-01-11 08:00:00, None
57.0, None, 958.0, None, 3.0, 221.0, None, None, 4.0, 722.0, None, 2022-01-11 09:00:00, None
54.0, None, 956.0, None, 2.9, 221.0, None, None, None, 721.0, None, 2022-01-11 10:00:00, None
49.0, None, 956.0, None, 3.1, 219.0, None, None, 0.0, 721.0, None, 2022-01-11 11:00:00, None
43.0, None, 956.0, None, 3.5, 220.0, None, None, 0.0, 721.0, None, 2022-01-11 12:00:00, None
40.0, None, 956.0, None, 3.6, 221.0, None, None, 0.0, 721.0, None, 2022-01-11 13:00:00, None
42.0, None, 958.0, None, 3.6, 218.0, None, None, 2.0, 721.0, None, 2022-01-11 14:00:00, None
43.0, None, 961.0, None, 3.6, 220.0, None, None, 3.0, 721.0, None, 2022-01-11 15:00:00, None
