station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
0.0, None, 246.0, None, -14.7, None, None, None, None, 0.0, 702.0, None, 2022-01-01 00:00:00, None
0.0, None, 246.0, None, -14.2, None, None, None, None, 0.0, 702.0, None, 2022-01-01 01:00:00, None
0.0, None, 246.0, None, -13.8, None, None, None, None, 0.0, 702.0, None, 2022-01-01 02:00:00, None
0.0, None, 246.0, None, -13.7, None, None, None, None, 0.0, 702.0, None, 2022-01-01 03:00:00, None
0.0, None, 246.0, None, -13.7, None, None, None, None, 0.0, 702.0, None, 2022-01-01 04:00:00, None
None, None, 245.0, None, -13.7, None, None, None, None, None, 702.0, None, 2022-01-01 05:00:00, None
0.0, None, 246.0, None, -13.5, None, None, None, None, 1.0, 702.0, None, 2022-01-01 06:00:00, None
0.0, None, 246.0, None, -13.4, None, None, None, None, 0.0, 702.0, None, 2022-01-01 07:00:00, None
0.0, None, 246.0, None, -12.6, None, None, None, None, 0.0, 702.0, None, 2022-01-01 08:00:00, None
0.0, None, 246.0, None, -12.3, None, None, None, None, 0.0, 702.0, None, 2022-01-01 09:00:00, None
0.0, None, 246.0, None, -12.3, None, None, None, None, 0.0, 703.0, None, 2022-01-01 10:00:00, None
0.0, None, 246.0, None, -12.4, None, None, None, None, 0.0, 703.0, None, 2022-01-01 11:00:00, None
0.0, None, 246.0, None, -12.1, None, None, None, None, 0.0, 704.0, None, 2022-01-01 12:00:00, None
0.0, None, 246.0, None, -11.9, None, None, None, None, 0.0, 704.0, None, 2022-01-01 13:00:00, None
1.0, None, 247.0, None, -11.8, None, None, None, None, 1.0, 705.0, None, 2022-01-01 14:00:00, None
1.0, None, 247.0, None, -11.8, None, None, None, None, 0.0, 706.0, None, 2022-01-01 15:00:00, None
1.0, None, 247.0, None, -11.4, None, None, None, None, 0.0, 707.0, None, 2022-01-01 16:00:00, None
3.0, None, 248.0, None, -11.0, None, None, None, None, 1.0, 708.0, None, 2022-01-01 17:00:00, None
2.0, None, 247.0, None, -10.5, None, None, None, None, None, 709.0, None, 2022-01-01 18:00:00, None
2.0, None, 248.0, None, -9.9, None, None, None, None, 1.0, 710.0, None, 2022-01-01 19:00:00, None
3.0, None, 249.0, None, -9.9, None, None, None, None, 1.0, 711.0, None, 2022-01-01 20:00:00, None
4.0, None, 250.0, None, -9.2, None, None, None, None, 1.0, 713.0, None, 2022-01-01 21:00:00, None
7.0, None, 253.0, None, -8.6, None, None, None, None, 3.0, 715.0, None, 2022-01-01 22:00:00, None
9.0, None, 255.0, None, -8.0, None, None, None, None, 2.0, 719.0, None, 2022-01-01 23:00:00, None
12.0, None, 258.0, None, -7.4, None, None, None, None, 3.0, 724.0, None, 2022-01-02 00:00:00, None
16.0, None, 262.0, None, -7.4, None, None, None, None, 4.0, 728.0, None, 2022-01-02 01:00:00, None
20.0, None, 266.0, None, -7.4, None, None, None, None, 4.0, 734.0, None, 2022-01-02 02:00:00, None
23.0, None, 269.0, None, -7.2, None, None, None, None, 3.0, 740.0, None, 2022-01-02 03:00:00, None
25.0, None, 271.0, None, -7.1, None, None, None, None, 2.0, 743.0, None, 2022-01-02 04:00:00, None
27.0, None, 272.0, None, -7.0, None, None, None, None, 1.0, 744.0, None, 2022-01-02 05:00:00, None
27.0, None, 273.0, None, -6.8, None, None, None, None, 1.0, 746.0, None, 2022-01-02 06:00:00, None
28.0, None, 274.0, None, -6.6, None, None, None, None, 1.0, 749.0, None, 2022-01-02 07:00:00, None
31.0, None, 277.0, None, -6.5, None, None, None, None, 3.0, 752.0, None, 2022-01-02 08:00:00, None
33.0, None, 279.0, None, -6.2, None, None, None, None, 2.0, 756.0, None, 2022-01-02 09:00:00, None
35.0, None, 281.0, None, -5.8, None, None, None, None, 2.0, 758.0, None, 2022-01-02 10:00:00, None
