station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
2.0, None, 351.0, None, -21.8, 46.0, None, None, 0.0, 127.0, None, 2022-01-01 00:00:00, None
2.0, None, 351.0, None, -21.3, 45.0, None, None, 0.0, 127.0, None, 2022-01-01 01:00:00, None
1.0, None, 351.0, None, -21.1, 44.0, None, None, 0.0, 127.0, None, 2022-01-01 02:00:00, None
1.0, None, 351.0, None, -21.0, 45.0, None, None, 0.0, 127.0, None, 2022-01-01 03:00:00, None
1.0, None, 351.0, None, -21.0, 46.0, None, None, 0.0, 127.0, None, 2022-01-01 04:00:00, None
1.0, None, 351.0, None, -21.0, 52.0, None, None, 0.0, 127.0, None, 2022-01-01 05:00:00, None
0.0, None, 350.0, None, -21.0, 45.0, None, None, None, 127.0, None, 2022-01-01 06:00:00, None
1.0, None, 351.0, None, -21.1, 45.0, None, None, 1.0, 127.0, None, 2022-01-01 07:00:00, None
1.0, None, 351.0, None, -21.0, 45.0, None, None, 0.0, 127.0, None, 2022-01-01 08:00:00, None
0.0, None, 350.0, None, -20.5, 45.0, None, None, None, 127.0, None, 2022-01-01 09:00:00, None
0.0, None, 350.0, None, -19.7, 44.0, None, None, 0.0, 127.0, None, 2022-01-01 10:00:00, None
0.0, None, 350.0, None, -19.0, 44.0, None, None, 0.0, 127.0, None, 2022-01-01 11:00:00, None
0.0, None, 350.0, None, -18.8, 45.0, None, None, 0.0, 127.0, None, 2022-01-01 12:00:00, None
0.0, None, 350.0, None, -18.8, 50.0, None, None, 0.0, 127.0, None, 2022-01-01 13:00:00, None
0.0, None, 350.0, None, -19.1, 50.0, None, None, 0.0, 127.0, None, 2022-01-01 14:00:00, None
0.0, None, 350.0, None, -19.0, 515.0, None, None, 0.0, 127.0, None, 2022-01-01 15:00:00, None
0.0, None, 350.0, None, -19.2, 48.0, None, None, 0.0, 127.0, None, 2022-01-01 16:00:00, None
None, None, 350.0, None, -19.1, 50.0, None, None, 0.0, 127.0, None, 2022-01-01 17:00:00, None
0.0, None, 350.0, None, -18.9, 50.0, None, None, 0.0, 128.0, None, 2022-01-01 18:00:00, None
None, None, 350.0, None, -18.7, 50.0, None, None, 0.0, 128.0, None, 2022-01-01 19:00:00, None
None, None, 350.0, None, -18.4, 51.0, None, None, 0.0, 128.0, None, 2022-01-01 20:00:00, None
None, None, 350.0, None, -18.3, 51.0, None, None, 0.0, 128.0, None, 2022-01-01 21:00:00, None
None, None, 350.0, None, -18.0, 51.0, None, None, 0.0, 128.0, None, 2022-01-01 22:00:00, None
None, None, 350.0, None, -17.6, 51.0, None, None, 0.0, 129.0, None, 2022-01-01 23:00:00, None
None, None, 350.0, None, -17.2, 51.0, None, None, 0.0, 129.0, None, 2022-01-02 00:00:00, None
None, None, 350.0, None, -16.8, 51.0, None, None, 0.0, 129.0, None, 2022-01-02 01:00:00, None
None, None, 350.0, None, -16.2, 51.0, None, None, 0.0, 129.0, None, 2022-01-02 02:00:00, None
None, None, 350.0, None, -15.7, 51.0, None, None, 0.0, 130.0, None, 2022-01-02 03:00:00, None
None, None, 350.0, None, -15.4, 50.0, None, None, 0.0, 131.0, None, 2022-01-02 04:00:00, None
None, None, 350.0, None, -15.4, 52.0, None, None, 0.0, 131.0, None, 2022-01-02 05:00:00, None
0.0, None, 350.0, None, -15.1, 52.0, None, None, 0.0, 131.0, None, 2022-01-02 06:00:00, None
None, None, 349.0, None, -14.8, 52.0, None, None, None, 131.0, None, 2022-01-02 07:00:00, None
None, None, 350.0, None, -14.8, 52.0, None, None, 1.0, 131.0, None, 2022-01-02 08:00:00, None
0.0, None, 350.0, None, -14.3, 52.0, None, None, 0.0, 131.0, None, 2022-01-02 09:00:00, None
0.0, None, 350.0, None, -12.5, 52.0, None, None, 0.0, 131.0, None, 2022-01-02 10:00:00, None
