pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
419.0, 238.0, None, None,2019-12-03 00:00:00, -8.9, None, None,49
419.0, 238.0, None, None,2019-12-03 02:00:00, -8.2, None, None,49
419.0, 238.0, None, None,2019-12-03 04:00:00, -8.5, None, None,49
421.0, 239.0, None, None,2019-12-03 08:00:00, -8.2, None, None,49
421.0, 239.0, None, None,2019-12-03 09:00:00, -7.9, None, None,49
422.0, 240.0, None, None,2019-12-03 10:00:00, -7.3, None, None,49
423.0, 241.0, None, None,2019-12-03 11:00:00, -7.0, None, None,49
424.0, 242.0, None, None,2019-12-03 12:00:00, -6.8, None, None,49
425.0, 243.0, None, None,2019-12-03 13:00:00, -6.5, None, None,49
426.0, 245.0, None, None,2019-12-03 14:00:00, -6.4, None, None,49
427.0, 246.0, None, None,2019-12-03 15:00:00, -6.3, None, None,49
428.0, 247.0, None, None,2019-12-03 16:00:00, -6.1, None, None,49
429.0, 248.0, None, None,2019-12-03 17:00:00, -5.5, None, None,49
432.0, 251.0, None, None,2019-12-03 20:00:00, -2.9, None, None,49
432.0, 252.0, None, None,2019-12-03 21:00:00, -2.5, None, None,49
433.0, 252.0, None, None,2019-12-03 22:00:00, -2.5, None, None,49
433.0, 253.0, None, None,2019-12-03 23:00:00, -2.4, None, None,49
434.0, 254.0, None, None,2019-12-04 00:00:00, -2.5, None, None,49
435.0, 256.0, None, None,2019-12-04 01:00:00, -2.8, None, None,49
435.0, 257.0, None, None,2019-12-04 02:00:00, -2.4, None, None,49
437.0, 259.0, None, None,2019-12-04 06:00:00, -2.0, None, None,49
437.0, 259.0, None, None,2019-12-04 07:00:00, -2.0, None, None,49
438.0, 260.0, None, None,2019-12-04 08:00:00, -2.2, None, None,49
440.0, 263.0, None, None,2019-12-04 11:00:00, -2.5, None, None,49
442.0, 264.0, None, None,2019-12-04 14:00:00, -2.6, None, None,49
442.0, 265.0, None, None,2019-12-04 18:00:00, -2.4, None, None,49
