pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,6.369,78.97, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 00:00:00, None,23
None,6.797,68.25, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 01:00:00, None,23
None,6.847,68.49, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 02:00:00, None,23
None,6.304,64.59, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 03:00:00, None,23
None,4.51,75.33, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 04:00:00, None,23
None,4.508,74.75, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 05:00:00, None,23
None,4.55,77.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 06:00:00, None,23
None,5.657,73.51, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 07:00:00, None,23
None,7.326,66.35, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 08:00:00, None,23
None,8.45,61.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 09:00:00, None,23
None,8.54,47.74, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 10:00:00, None,23
None,10.86,47.67, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 11:00:00, None,23
None,10.95,41.07, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 12:00:00, None,23
None,12.23,38.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 13:00:00, None,23
None,12.54,40.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 14:00:00, None,23
None,13.22,36.63, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 15:00:00, None,23
None,13.43,35.61, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 16:00:00, None,23
None,14.11,31.96, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 17:00:00, None,23
None,13.67,35.09, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 18:00:00, None,23
None,13.07,37.47, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 19:00:00, None,23
None,12.26,40.05, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 20:00:00, None,23
None,11.25,48.23, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 21:00:00, None,23
None,9.89,58.47, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 22:00:00, None,23
None,8.92,63.97, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-03 23:00:00, None,23
None,8.68,62.55, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-04 00:00:00, None,23
None,6.851,77.41, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-04 01:00:00, None,23
None,5.869,86.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-06-04 02:00:00, None,23
