CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
3.517,54.04, None, None, None,17.61,4.95,172.9, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-17 00:00:00, None, None, None, None,38
2.982,58.12, None, None, None,25.65,4.849,173.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 01:00:00, None, None, None, None,38
3.071,58.39, None, None, None,14.56,8.97,163.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 02:00:00, None, None, None, None,38
2.823,59.13, None, None, None,14.97,8.12,166.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 03:00:00, None, None, None, None,38
2.388,60.43, None, None, None,24.07,5.721,170.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 04:00:00, None, None, None, None,38
2.155,61.52, None, None, None,20.02,6.196,159.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 05:00:00, None, None, None, None,38
1.766,62.47, None, None, None,29.88,2.919,164.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-17 06:00:00, None, None, None, None,38
2.009,59.96, None, None, None,17.53,6.371,169.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-17 07:00:00, None, None, None, None,38
2.836,57.99, None, None, None,19.74,6.66,163.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-17 08:00:00, None, None, None, None,38
3.618,58.84, None, None, None,50.46,1.894,126.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 09:00:00, None, None, None, None,38
3.343,60.58, None, None, None,72.9,0.516,10.46, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 10:00:00, None, None, None, None,38
3.48,59.42, None, None, None,75.0,0.578,254.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 11:00:00, None, None, None, None,38
3.317,62.46, None, None, None,39.64,2.749,351.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-17 12:00:00, None, None, None, None,38
4.045,58.45, None, None, None,42.75,3.1,336.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-17 13:00:00, None, None, None, None,38
4.214,59.72, None, None, None,26.95,4.464,300.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-17 14:00:00, None, None, None, None,38
4.821,59.94, None, None, None,32.47,6.503,282.8, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-17 15:00:00, None, None, None, None,38
4.297,61.04, None, None, None,37.47,3.975,294.6, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-17 16:00:00, None, None, None, None,38
5.091,52.5, None, None, None,39.98,3.039,359.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 17:00:00, None, None, None, None,38
4.173,54.47, None, None, None,74.6,1.008,275.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 18:00:00, None, None, None, None,38
3.951,55.98, None, None, None,69.15,2.01,158.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-17 19:00:00, None, None, None, None,38
3.051,64.69, None, None, None,61.83,2.289,149.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-17 20:00:00, None, None, None, None,38
2.227,72.5, None, None, None,48.76,3.672,172.3, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-17 21:00:00, None, None, None, None,38
0.282,93.7, None, None, None,32.03,7.86,195.2, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-17 22:00:00, None, None, None, None,38
0.829,90.2, None, None, None,37.31,4.42,171.8, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-17 23:00:00, None, None, None, None,38
0.744,88.0, None, None, None,59.33,3.242,134.8, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-18 00:00:00, None, None, None, None,38
0.113,93.8, None, None, None,73.6,0.814,117.5, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-18 01:00:00, None, None, None, None,38
0.307,92.0, None, None, None,53.56,4.388,125.0, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-18 02:00:00, None, None, None, None,38
0.745,86.1, None, None, None,58.34,2.687,118.9, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-18 03:00:00, None, None, None, None,38
0.696,84.2, None, None, None,46.65,4.743,121.0, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-18 04:00:00, None, None, None, None,38
0.988,79.4, None, None, None,49.08,2.035,107.6, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-18 05:00:00, None, None, None, None,38
-0.374,93.9, None, None, None,35.9,5.602,194.0, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-18 06:00:00, None, None, None, None,38
-0.665,95.3, None, None, None,34.37,6.843,195.5, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-09-18 07:00:00, None, None, None, None,38
-1.881,95.8, None, None, None,19.4,14.55,203.0, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-18 08:00:00, None, None, None, None,38
-3.525,95.5, None, None, None,17.53,24.37,211.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-18 09:00:00, None, None, None, None,38
-3.426,95.0, None, None, None,16.53,17.24,197.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-18 10:00:00, None, None, None, None,38
-2.893,94.9, None, None, None,21.0,8.53,196.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-18 11:00:00, None, None, None, None,38
-2.076,94.9, None, None, None,27.49,5.105,178.8, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 12:00:00, None, None, None, None,38
-2.477,95.5, None, None, None,19.63,10.12,213.0, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 13:00:00, None, None, None, None,38
-1.808,95.4, None, None, None,30.76,9.41,210.6, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-18 14:00:00, None, None, None, None,38
-2.148,95.7, None, None, None,22.97,14.27,208.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 15:00:00, None, None, None, None,38
-1.292,95.8, None, None, None,19.17,13.0,230.3, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-18 16:00:00, None, None, None, None,38
-1.241,95.9, None, None, None,17.45,14.45,241.0, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-18 17:00:00, None, None, None, None,38
-1.567,95.9, None, None, None,24.1,8.53,227.4, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-09-18 18:00:00, None, None, None, None,38
-2.246,95.8, None, None, None,26.16,4.971,230.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 19:00:00, None, None, None, None,38
-2.612,95.7, None, None, None,23.73,5.867,212.6, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 20:00:00, None, None, None, None,38
-2.6,95.2, None, None, None,23.81,6.748,195.4, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 21:00:00, None, None, None, None,38
-2.596,95.3, None, None, None,22.56,6.412,197.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 22:00:00, None, None, None, None,38
-2.879,95.2, None, None, None,26.41,5.937,197.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-18 23:00:00, None, None, None, None,38
-2.782,95.1, None, None, None,21.37,10.37,192.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-19 00:00:00, None, None, None, None,38
-3.803,95.0, None, None, None,17.89,17.1,207.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 01:00:00, None, None, None, None,38
-3.803,94.7, None, None, None,21.45,7.04,173.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 02:00:00, None, None, None, None,38
-3.755,94.7, None, None, None,21.16,7.33,197.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 03:00:00, None, None, None, None,38
-3.657,94.7, None, None, None,17.8,8.23,193.3, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 04:00:00, None, None, None, None,38
-3.803,94.6, None, None, None,15.78,9.04,200.3, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 05:00:00, None, None, None, None,38
-3.706,94.6, None, None, None,23.89,6.335,180.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 06:00:00, None, None, None, None,38
-3.949,94.4, None, None, None,20.31,6.539,186.7, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-19 07:00:00, None, None, None, None,38
-3.755,94.5, None, None, None,19.87,8.56,184.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 08:00:00, None, None, None, None,38
-3.56,94.6, None, None, None,21.89,11.11,198.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 09:00:00, None, None, None, None,38
-2.943,94.6, None, None, None,24.39,9.02,203.0, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 10:00:00, None, None, None, None,38
-3.102,94.8, None, None, None,30.21,7.84,211.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 11:00:00, None, None, None, None,38
-2.767,95.1, None, None, None,24.92,10.82,210.3, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-19 12:00:00, None, None, None, None,38
-3.169,95.1, None, None, None,21.44,15.54,198.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 13:00:00, None, None, None, None,38
-2.586,95.3, None, None, None,19.93,15.07,211.2, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-19 14:00:00, None, None, None, None,38
-2.489,95.3, None, None, None,25.84,13.08,236.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-19 15:00:00, None, None, None, None,38
-2.246,95.4, None, None, None,20.15,18.73,219.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-19 16:00:00, None, None, None, None,38
-1.954,94.9, None, None, None,26.22,10.51,184.9, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-19 17:00:00, None, None, None, None,38
-2.148,94.9, None, None, None,25.2,12.21,215.8, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-19 18:00:00, None, None, None, None,38
-2.827,94.2, None, None, None,20.08,15.36,207.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 19:00:00, None, None, None, None,38
-2.952,93.1, None, None, None,24.34,12.98,197.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 20:00:00, None, None, None, None,38
-3.086,93.6, None, None, None,26.63,11.46,198.3, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 21:00:00, None, None, None, None,38
-3.22,91.6, None, None, None,28.02,10.21,190.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 22:00:00, None, None, None, None,38
-3.219,91.0, None, None, None,27.56,11.29,195.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-19 23:00:00, None, None, None, None,38
-3.219,88.7, None, None, None,28.47,12.76,194.3, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 00:00:00, None, None, None, None,38
-3.365,92.4, None, None, None,23.39,15.18,199.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 01:00:00, None, None, None, None,38
-3.56,94.6, None, None, None,20.08,19.68,203.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 02:00:00, None, None, None, None,38
-3.706,94.0, None, None, None,20.23,19.48,199.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 03:00:00, None, None, None, None,38
-3.949,94.0, None, None, None,24.58,18.01,196.4, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 04:00:00, None, None, None, None,38
-4.046,94.3, None, None, None,25.65,17.56,197.6, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 05:00:00, None, None, None, None,38
-3.9,94.8, None, None, None,18.64,23.14,208.8, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 06:00:00, None, None, None, None,38
-3.9,94.8, None, None, None,17.27,20.85,214.0, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 07:00:00, None, None, None, None,38
-4.095,94.5, None, None, None,18.56,17.18,201.2, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 08:00:00, None, None, None, None,38
-4.241,94.5, None, None, None,17.19,18.42,198.7, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 09:00:00, None, None, None, None,38
-4.144,94.5, None, None, None,19.69,17.12,200.8, None, None, None, None, None, -5.0, None, None, None, None, None, None,2017-09-20 10:00:00, None, None, None, None,38
-3.609,94.5, None, None, None,22.94,15.28,202.1, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 11:00:00, None, None, None, None,38
-3.422,94.7, None, None, None,24.4,14.19,202.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 12:00:00, None, None, None, None,38
-3.427,95.0, None, None, None,21.55,15.29,204.9, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 13:00:00, None, None, None, None,38
-3.385,94.8, None, None, None,19.33,15.74,202.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 14:00:00, None, None, None, None,38
-3.097,94.6, None, None, None,18.82,16.19,202.3, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 15:00:00, None, None, None, None,38
-2.854,94.8, None, None, None,20.11,11.76,189.7, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-09-20 16:00:00, None, None, None, None,38
-2.903,95.0, None, None, None,18.4,11.61,190.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 17:00:00, None, None, None, None,38
-3.292,94.9, None, None, None,16.44,11.5,196.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 18:00:00, None, None, None, None,38
-3.67,94.6, None, None, None,15.51,10.92,194.8, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 19:00:00, None, None, None, None,38
-3.657,94.5, None, None, None,13.85,10.6,197.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 20:00:00, None, None, None, None,38
-3.755,94.5, None, None, None,11.32,10.92,189.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 21:00:00, None, None, None, None,38
-3.609,94.5, None, None, None,29.87,8.18,221.7, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 22:00:00, None, None, None, None,38
-3.56,94.6, None, None, None,17.94,10.43,248.6, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-20 23:00:00, None, None, None, None,38
-3.706,94.5, None, None, None,13.86,7.54,257.5, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-09-21 00:00:00, None, None, None, None,38
