pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 19.65, 55.55, 29.0, 56.0, 10.0, 19.7, 19.7, 10.0, 0.0, 0.0,2021-07-02 00:00:00, -6999.0, 724.0,27
0.0, 18.32, 59.15, 29.0, 59.0, 10.0, 18.3, 18.1, 10.0, 0.0, 0.0,2021-07-02 01:00:00, -6999.0, 724.0,27
0.0, 17.27, 61.12, 29.0, 61.0, 10.0, 17.3, 17.3, 10.0, 0.0, 0.0,2021-07-02 02:00:00, -6999.0, 725.0,27
0.0, 16.35, 63.53, 29.0, 64.0, 10.0, 16.4, 16.4, 10.0, 0.0, 0.0,2021-07-02 03:00:00, -6999.0, 725.0,27
0.0, 15.28, 66.88, 29.0, 67.0, 9.0, 15.3, 15.3, 9.0, 0.0, 0.0,2021-07-02 04:00:00, -6999.0, 725.0,27
0.0, 14.97, 67.85, 29.0, 68.0, 9.0, 15.0, 14.7, 9.0, 0.0, 0.0,2021-07-02 05:00:00, -6999.0, 725.0,27
0.0, 16.32, 63.57, 29.0, 64.0, 10.0, 16.3, 14.7, 10.0, 0.0, 0.0,2021-07-02 06:00:00, -6999.0, 725.0,27
0.0, 17.66, 58.96, 17.7, 59.0, 9.0, 17.7, 16.1, 9.0, 0.0, 0.0,2021-07-02 07:00:00, -6999.0, 725.0,27
0.0, 18.17, 58.98, 18.2, 59.0, 10.0, 18.2, 16.1, 10.0, 0.0, 0.0,2021-07-02 08:00:00, -6999.0, 725.0,27
0.0, 20.17, 50.95, 20.3, 51.0, 10.0, 20.2, 16.1, 10.0, 0.0, 0.0,2021-07-02 09:00:00, -6999.0, 725.0,27
0.0, 22.97, 45.43, 23.0, 45.0, 10.0, 23.0, 16.1, 10.0, 0.0, 0.0,2021-07-02 10:00:00, -6999.0, 725.0,27
0.0, 25.58, 42.09, 25.6, 42.0, 12.0, 25.6, 16.1, 12.0, 0.0, 0.0,2021-07-02 11:00:00, -6999.0, 725.0,27
0.0, 27.15, 39.04, 26.9, 39.0, 12.0, 27.2, 16.1, 12.0, 0.0, 0.0,2021-07-02 12:00:00, -6999.0, 724.0,27
0.0, 28.89, 34.57, 28.9, 35.0, 12.0, 28.9, 16.1, 12.0, 0.0, 0.0,2021-07-02 13:00:00, -6999.0, 724.0,27
0.0, 30.62, 31.31, 30.4, 31.0, 12.0, 30.6, 16.1, 12.0, 0.0, 0.0,2021-07-02 14:00:00, -6999.0, 723.0,27
0.0, 31.47, 29.93, 31.6, 30.0, 11.0, 31.5, 16.1, 11.0, 0.0, 0.0,2021-07-02 15:00:00, -6999.0, 723.0,27
0.0, 32.25, 27.67, 32.5, 28.0, 11.0, 32.3, 16.1, 11.0, 0.0, 0.0,2021-07-02 16:00:00, -6999.0, 723.0,27
0.0, 32.44, 27.54, 33.0, 28.0, 11.0, 32.4, 16.1, 11.0, 0.0, 0.0,2021-07-02 17:00:00, -6999.0, 723.0,27
0.0, 32.03, 26.06, 33.0, 26.0, 10.0, 32.0, 16.1, 10.0, 0.0, 0.0,2021-07-02 18:00:00, -6999.0, 723.0,27
0.0, 30.1, 27.44, 32.0, 27.0, 10.0, 30.1, 30.1, 10.0, 0.0, 0.0,2021-07-02 19:00:00, -6999.0, 722.0,27
0.0, 29.25, 28.39, 32.0, 28.0, 9.0, 29.3, 28.6, 9.0, 0.0, 0.0,2021-07-02 20:00:00, -6999.0, 723.0,27
0.0, 25.32, 40.92, 32.0, 41.0, 11.0, 25.3, 25.3, 11.0, 0.0, 0.0,2021-07-02 21:00:00, -6999.0, 723.0,27
0.0, 23.47, 44.68, 32.0, 45.0, 11.0, 23.5, 22.9, 11.0, 0.0, 0.0,2021-07-02 22:00:00, -6999.0, 724.0,27
0.0, 20.85, 50.72, 32.0, 51.0, 10.0, 20.9, 20.9, 10.0, 0.0, 0.0,2021-07-02 23:00:00, -6999.0, 724.0,27
0.0, 19.58, 55.87, 32.0, 56.0, 11.0, 19.6, 19.5, 11.0, 0.0, 0.0,2021-07-03 00:00:00, -6999.0, 724.0,27
0.0, 18.31, 58.52, 32.0, 59.0, 10.0, 18.3, 18.3, 10.0, 0.0, 0.0,2021-07-03 01:00:00, -6999.0, 725.0,27
0.0, 17.17, 62.64, 32.0, 63.0, 10.0, 17.2, 17.3, 10.0, 0.0, 0.0,2021-07-03 02:00:00, -6999.0, 725.0,27
0.0, 16.45, 66.32, 32.0, 66.0, 10.0, 16.5, 16.3, 10.0, 0.0, 0.0,2021-07-03 03:00:00, -6999.0, 725.0,27
0.0, 15.83, 67.83, 32.0, 68.0, 10.0, 15.8, 15.7, 10.0, 0.0, 0.0,2021-07-03 04:00:00, -6999.0, 725.0,27
0.0, 15.32, 70.32, 32.0, 70.0, 10.0, 15.3, 15.3, 10.0, 0.0, 0.0,2021-07-03 05:00:00, -6999.0, 725.0,27
0.0, 15.15, 72.07, 32.0, 72.0, 10.0, 15.2, 14.9, 10.0, 0.0, 0.0,2021-07-03 06:00:00, -6999.0, 725.0,27
0.0, 15.96, 69.54, 16.2, 70.0, 11.0, 16.0, 15.1, 11.0, 0.0, 0.0,2021-07-03 07:00:00, -6999.0, 725.0,27
0.0, 16.8, 65.98, 16.9, 66.0, 10.0, 16.8, 15.1, 10.0, 0.0, 0.0,2021-07-03 08:00:00, -6999.0, 725.0,27
0.0, 19.81, 56.9, 19.9, 57.0, 11.0, 19.8, 15.1, 11.0, 0.0, 0.0,2021-07-03 09:00:00, -6999.0, 725.0,27
0.0, 22.75, 49.28, 22.6, 49.0, 12.0, 22.8, 15.1, 12.0, 0.0, 0.0,2021-07-03 10:00:00, -6999.0, 724.0,27
0.0, 25.63, 36.2, 25.7, 36.0, 10.0, 25.6, 15.1, 10.0, 0.0, 0.0,2021-07-03 11:00:00, -6999.0, 724.0,27
