pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 18.8, 18.79, 18.5, -0.3, 22.4, -6999.0,2021-07-02 00:00:00, -6999.0,27
None, 18.7, 18.72, 17.6, -0.3, 22.4, -6999.0,2021-07-02 01:00:00, -6999.0,27
None, 18.5, 18.46, 17.6, 0.3, 22.4, -6999.0,2021-07-02 02:00:00, -6999.0,27
None, 17.6, 17.57, 17.6, -0.4, 22.4, -6999.0,2021-07-02 03:00:00, -6999.0,27
None, 17.1, 17.08, 17.0, -0.4, 22.4, -6999.0,2021-07-02 04:00:00, -6999.0,27
None, 17.3, 17.34, 16.9, 0.1, 22.4, -6999.0,2021-07-02 05:00:00, -6999.0,27
None, 17.9, 17.86, 16.9, 0.0, 22.4, -6999.0,2021-07-02 06:00:00, -6999.0,27
None, 17.6, 17.56, 17.4, 0.1, 17.9, -6999.0,2021-07-02 07:00:00, -6999.0,27
None, 18.5, 18.48, 17.4, 1.0, 18.7, -6999.0,2021-07-02 08:00:00, -6999.0,27
None, 18.6, 18.61, 17.4, 0.1, 18.7, -6999.0,2021-07-02 09:00:00, -6999.0,27
None, 19.5, 19.45, 17.4, 0.6, 19.4, -6999.0,2021-07-02 10:00:00, -6999.0,27
None, 20.2, 20.2, 17.4, -0.1, 20.1, -6999.0,2021-07-02 11:00:00, -6999.0,27
None, 22.3, 22.33, 17.4, 0.6, 22.7, -6999.0,2021-07-02 12:00:00, -6999.0,27
None, 24.4, 24.4, 17.4, 0.0, 25.4, -6999.0,2021-07-02 14:00:00, -6999.0,27
None, 26.4, 26.41, 17.4, 0.1, 26.3, -6999.0,2021-07-02 15:00:00, -6999.0,27
None, 26.7, 26.68, 17.4, 0.0, 26.6, -6999.0,2021-07-02 16:00:00, -6999.0,27
None, 23.9, 23.89, 17.4, -0.6, 26.7, -6999.0,2021-07-02 17:00:00, -6999.0,27
None, 23.6, 23.63, 17.4, -0.5, 26.7, -6999.0,2021-07-02 18:00:00, -6999.0,27
None, 21.1, 21.14, 20.9, 0.1, 23.9, -6999.0,2021-07-02 19:00:00, -6999.0,27
None, 19.7, 19.71, 19.7, -0.4, 23.9, -6999.0,2021-07-02 20:00:00, -6999.0,27
None, 20.1, 20.1, 19.0, -0.2, 23.9, -6999.0,2021-07-02 21:00:00, -6999.0,27
None, 19.0, 18.98, 18.9, -0.2, 23.9, -6999.0,2021-07-02 23:00:00, -6999.0,27
None, 18.0, 18.01, 17.9, -0.2, 23.9, -6999.0,2021-07-03 00:00:00, -6999.0,27
None, 17.4, 17.38, 17.4, -0.2, 23.9, -6999.0,2021-07-03 02:00:00, -6999.0,27
None, 17.0, 16.97, 17.0, -0.1, 23.9, -6999.0,2021-07-03 03:00:00, -6999.0,27
None, 16.9, 16.94, 16.9, -0.5, 23.9, -6999.0,2021-07-03 04:00:00, -6999.0,27
None, 16.5, 16.45, 16.4, -0.3, 23.9, -6999.0,2021-07-03 05:00:00, -6999.0,27
None, 16.2, 16.18, 16.0, 0.2, 23.9, -6999.0,2021-07-03 06:00:00, -6999.0,27
None, 17.3, 17.27, 16.2, 0.8, 17.4, -6999.0,2021-07-03 07:00:00, -6999.0,27
None, 16.9, 16.92, 16.2, 0.1, 17.4, -6999.0,2021-07-03 08:00:00, -6999.0,27
None, 20.8, 20.77, 16.2, 2.2, 21.8, -6999.0,2021-07-03 09:00:00, -6999.0,27
None, 22.9, 22.85, 16.2, 0.3, 22.7, -6999.0,2021-07-03 10:00:00, -6999.0,27
None, 22.4, 22.35, 16.2, 0.3, 23.3, -6999.0,2021-07-03 11:00:00, -6999.0,27
None, 24.2, 24.16, 16.2, -0.2, 24.4, -6999.0,2021-07-03 12:00:00, -6999.0,27
None, 23.4, 23.36, 16.2, -0.2, 24.6, -6999.0,2021-07-03 13:00:00, -6999.0,27
None, 24.8, 24.83, 16.2, -0.1, 25.3, -6999.0,2021-07-03 14:00:00, -6999.0,27
None, 25.0, 24.99, 16.2, 0.1, 25.7, -6999.0,2021-07-03 15:00:00, -6999.0,27
None, 24.7, 24.7, 16.2, -0.2, 26.0, -6999.0,2021-07-03 16:00:00, -6999.0,27
None, 24.2, 24.24, 16.2, -0.1, 26.0, -6999.0,2021-07-03 17:00:00, -6999.0,27
None, 23.5, 23.49, 16.2, -0.2, 26.0, -6999.0,2021-07-03 18:00:00, -6999.0,27
None, 23.1, 23.08, 22.6, -0.3, 23.6, -6999.0,2021-07-03 19:00:00, -6999.0,27
None, 21.7, 21.73, 21.3, -0.3, 23.6, -6999.0,2021-07-03 20:00:00, -6999.0,27
None, 20.5, 20.47, 20.5, 0.0, 23.6, -6999.0,2021-07-03 21:00:00, -6999.0,27
None, 19.7, 19.69, 19.7, -0.3, 23.6, -6999.0,2021-07-03 22:00:00, -6999.0,27
None, 18.6, 18.64, 18.7, -0.2, 23.6, -6999.0,2021-07-03 23:00:00, -6999.0,27
None, 18.1, 18.05, 17.8, -0.4, 23.6, -6999.0,2021-07-04 00:00:00, -6999.0,27
None, 17.7, 17.65, 17.6, -0.4, 23.6, -6999.0,2021-07-04 01:00:00, -6999.0,27
None, 17.6, 17.58, 17.4, -0.3, 23.6, -6999.0,2021-07-04 02:00:00, -6999.0,27
None, 16.8, 16.82, 16.9, -0.2, 23.6, -6999.0,2021-07-04 03:00:00, -6999.0,27
None, 16.8, 16.84, 16.3, -0.5, 23.6, -6999.0,2021-07-04 04:00:00, -6999.0,27
None, 16.0, 15.96, 16.0, -0.1, 23.6, -6999.0,2021-07-04 05:00:00, -6999.0,27
None, 16.5, 16.48, 15.9, -0.3, 23.6, -6999.0,2021-07-04 06:00:00, -6999.0,27
None, 16.3, 16.34, 16.1, 0.3, 16.5, -6999.0,2021-07-04 07:00:00, -6999.0,27
None, 16.8, 16.77, 16.1, 0.4, 16.8, -6999.0,2021-07-04 08:00:00, -6999.0,27
None, 22.0, 21.97, 16.1, 0.6, 22.0, -6999.0,2021-07-04 10:00:00, -6999.0,27
