air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
12.5, 12.53, 12.1, 0.0, 1.0, 17.2, None,2021-07-02 00:00:00, -7.0, -46.0, 403.0,27
13.4, 13.37, 12.1, 0.0, 0.0, 17.2, None,2021-07-02 01:00:00, -7.0, -45.0, 402.0,27
12.5, 12.45, 12.1, 0.0, 0.0, 17.2, None,2021-07-02 02:00:00, -6.0, -46.0, 402.0,27
11.2, 11.23, 11.2, 0.0, 0.0, 17.2, None,2021-07-02 03:00:00, -6.0, -46.0, 400.0,27
10.9, 10.89, 10.7, 0.0, -1.0, 17.2, None,2021-07-02 04:00:00, -7.0, -47.0, 398.0,27
10.9, 10.89, 10.7, 0.0, 0.0, 17.2, None,2021-07-02 05:00:00, -7.0, -47.0, 397.0,27
12.6, 12.57, 10.6, 0.0, 1.0, 17.2, None,2021-07-02 06:00:00, -6.0, -46.0, 397.0,27
13.3, 13.29, 12.6, 0.0, -1.0, 14.0, None,2021-07-02 07:00:00, -7.0, -45.0, 413.0,27
13.4, 13.35, 12.6, 0.0, -3.0, 14.2, None,2021-07-02 08:00:00, -10.0, -45.0, 455.0,27
15.6, 15.56, 12.6, 0.0, 3.0, 15.6, None,2021-07-02 09:00:00, -8.0, -44.0, 508.0,27
15.7, 15.7, 12.6, 0.0, 0.0, 17.2, None,2021-07-02 10:00:00, -8.0, -44.0, 579.0,27
15.9, 15.91, 12.6, 0.0, -1.0, 17.4, None,2021-07-02 11:00:00, -8.0, -44.0, 624.0,27
17.5, 17.46, 12.6, 0.0, 0.0, 17.6, None,2021-07-02 12:00:00, -9.0, -43.0, 629.0,27
17.0, 17.04, 12.6, 0.0, -1.0, 17.6, None,2021-07-02 13:00:00, -10.0, -43.0, 619.0,27
17.6, 17.63, 12.6, 0.0, 1.0, 18.6, None,2021-07-02 14:00:00, -9.0, -43.0, 614.0,27
18.2, 18.24, 12.6, 0.0, 0.0, 18.7, None,2021-07-02 15:00:00, -10.0, -42.0, 604.0,27
19.0, 19.01, 12.6, 0.0, -1.0, 19.7, None,2021-07-02 16:00:00, -11.0, -42.0, 566.0,27
18.0, 17.98, 12.6, 0.0, 2.0, 19.7, None,2021-07-02 17:00:00, -8.0, -43.0, 566.0,27
17.4, 17.37, 12.6, 0.0, 0.0, 19.7, None,2021-07-02 18:00:00, -8.0, -43.0, 558.0,27
15.7, 15.65, 15.7, 0.0, 1.0, 17.6, None,2021-07-02 19:00:00, -7.0, -44.0, 500.0,27
14.6, 14.62, 14.6, 0.0, 0.0, 17.6, None,2021-07-02 20:00:00, -7.0, -44.0, 451.0,27
14.5, 14.5, 14.1, 0.0, 0.0, 17.6, None,2021-07-02 21:00:00, -7.0, -45.0, 424.0,27
14.6, 14.64, 14.1, 0.0, 0.0, 17.6, None,2021-07-02 22:00:00, -7.0, -44.0, 418.0,27
14.4, 14.35, 14.1, 0.0, 0.0, 17.6, None,2021-07-02 23:00:00, -7.0, -45.0, 413.0,27
14.1, 14.07, 13.8, 0.0, 0.0, 17.6, None,2021-07-03 00:00:00, -6.0, -45.0, 409.0,27
13.1, 13.1, 13.1, 0.0, -1.0, 17.6, None,2021-07-03 01:00:00, -7.0, -45.0, 407.0,27
13.0, 12.99, 12.9, 0.0, 1.0, 17.6, None,2021-07-03 02:00:00, -7.0, -45.0, 405.0,27
12.8, 12.83, 12.5, 0.0, 0.0, 17.6, None,2021-07-03 03:00:00, -6.0, -46.0, 404.0,27
12.4, 12.41, 12.4, 0.0, -1.0, 17.6, None,2021-07-03 04:00:00, -7.0, -46.0, 402.0,27
12.0, 12.0, 12.0, 0.0, 1.0, 17.6, None,2021-07-03 05:00:00, -6.0, -46.0, 401.0,27
12.1, 12.11, 11.0, 0.0, -1.0, 17.6, None,2021-07-03 06:00:00, -7.0, -46.0, 399.0,27
13.9, 13.86, 12.1, 0.0, -4.0, 14.0, None,2021-07-03 07:00:00, -11.0, -45.0, 411.0,27
14.1, 14.07, 12.1, 0.0, -2.0, 14.1, None,2021-07-03 08:00:00, -14.0, -45.0, 451.0,27
14.5, 14.5, 12.1, 0.0, 5.0, 14.6, None,2021-07-03 09:00:00, -9.0, -45.0, 499.0,27
14.6, 14.6, 12.1, 0.0, 0.0, 15.5, None,2021-07-03 10:00:00, -9.0, -44.0, 557.0,27
16.7, 16.72, 12.1, 0.0, -2.0, 17.1, None,2021-07-03 11:00:00, -11.0, -43.0, 612.0,27
17.4, 17.36, 12.1, 0.0, 2.0, 17.4, None,2021-07-03 12:00:00, -8.0, -43.0, 620.0,27
18.1, 18.06, 12.1, 0.0, -2.0, 18.2, None,2021-07-03 13:00:00, -10.0, -42.0, 616.0,27
18.3, 18.33, 12.1, 0.0, -1.0, 18.8, None,2021-07-03 14:00:00, -11.0, -42.0, 605.0,27
19.7, 19.72, 12.1, 0.0, 1.0, 19.8, None,2021-07-03 15:00:00, -10.0, -42.0, 598.0,27
18.8, 18.83, 12.1, 0.0, -2.0, 19.8, None,2021-07-03 16:00:00, -12.0, -42.0, 572.0,27
19.0, 18.97, 12.1, 0.0, 3.0, 19.8, None,2021-07-03 17:00:00, -9.0, -42.0, 565.0,27
18.5, 18.49, 12.1, 0.0, 0.0, 19.8, None,2021-07-03 18:00:00, -9.0, -42.0, 561.0,27
17.0, 17.03, 17.0, 0.0, 1.0, 18.5, None,2021-07-03 19:00:00, -8.0, -43.0, 502.0,27
16.5, 16.52, 16.3, 0.0, -1.0, 18.5, None,2021-07-03 20:00:00, -9.0, -43.0, 457.0,27
