pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 15.79, 66.65, 27.0, None, 22.04, 7.346, 105.1, 10.0, None, 15.8, 15.9, 10.0, 0.0, None, 0.0, 67.0,2021-07-02 00:00:00, -6999.0,27
0.0, 15.6, 67.42, 27.0, None, 29.41, 6.628, 105.2, 10.0, None, 15.6, 15.3, 10.0, 0.0, None, 0.0, 67.0,2021-07-02 01:00:00, -6999.0,27
0.0, 15.43, 68.2, 27.0, None, 33.85, 6.238, 117.9, 10.0, None, 15.4, 15.1, 10.0, 0.0, None, 0.0, 68.0,2021-07-02 02:00:00, -6999.0,27
0.0, 14.98, 69.2, 27.0, None, 36.67, 6.086, 117.0, 10.0, None, 15.0, 14.4, 10.0, 0.0, None, 0.0, 69.0,2021-07-02 03:00:00, -6999.0,27
0.0, 13.35, 76.34, 27.0, None, 50.76, 4.515, 114.1, 9.0, None, 13.4, 13.3, 9.0, 0.0, None, 0.0, 76.0,2021-07-02 04:00:00, -6999.0,27
0.0, 12.6, 79.12, 27.0, None, 53.58, 6.004, 109.9, 9.0, None, 12.6, 12.6, 9.0, 0.0, None, 0.0, 79.0,2021-07-02 05:00:00, -6999.0,27
0.0, 12.36, 80.2, 27.0, None, 46.89, 5.532, 110.4, 9.0, None, 12.4, 12.3, 9.0, 0.0, None, 0.0, 80.0,2021-07-02 06:00:00, -6999.0,27
0.0, 15.06, 70.8, 15.1, None, 60.44, 6.088, 112.2, 10.0, None, 15.1, 12.3, 10.0, 0.0, None, 0.0, 71.0,2021-07-02 07:00:00, -6999.0,27
0.0, 16.56, 67.99, 16.9, None, 72.58, 4.722, 38.62, 11.0, None, 16.6, 12.3, 11.0, 0.0, None, 0.0, 68.0,2021-07-02 08:00:00, -6999.0,27
0.0, 17.39, 66.11, 17.8, None, 44.23, 4.848, 101.7, 12.0, None, 17.4, 12.3, 12.0, 0.0, None, 0.0, 66.0,2021-07-02 09:00:00, -6999.0,27
0.0, 19.53, 59.93, 19.5, None, 64.12, 3.182, 309.2, 12.0, None, 19.5, 12.3, 12.0, 0.0, None, 0.0, 60.0,2021-07-02 10:00:00, -6999.0,27
0.0, 22.01, 50.03, 22.1, None, 62.91, 3.639, 272.7, 11.0, None, 22.0, 12.3, 11.0, 0.0, None, 0.0, 50.0,2021-07-02 11:00:00, -6999.0,27
0.0, 23.71, 44.54, 24.3, None, 63.06, 4.63, 328.8, 11.0, None, 23.7, 12.3, 11.0, 0.0, None, 0.0, 45.0,2021-07-02 12:00:00, -6999.0,27
0.0, 25.44, 39.65, 25.1, None, 55.7, 4.901, 23.67, 10.0, None, 25.4, 12.3, 10.0, 0.0, None, 0.0, 40.0,2021-07-02 13:00:00, -6999.0,27
0.0, 26.44, 34.22, 28.3, None, 66.97, 5.154, 8.67, 10.0, None, 26.4, 12.3, 10.0, 0.0, None, 0.0, 34.0,2021-07-02 14:00:00, -6999.0,27
0.0, 27.36, 33.12, 28.3, None, 59.97, 4.755, 36.4, 10.0, None, 27.4, 12.3, 10.0, 0.0, None, 0.0, 33.0,2021-07-02 15:00:00, -6999.0,27
