max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
12.8, -6999.0, None, None, -6999.0,8.1, -6999.0, 0.0, None,0.0,2021-07-02 00:00:00,2.0, -6999.0,27
12.8, -6999.0, None, None, -6999.0,7.7, -6999.0, 0.0, None,0.0,2021-07-02 01:00:00,2.0, -6999.0,27
12.8, -6999.0, None, None, -6999.0,7.1, -6999.0, 0.0, None,0.0,2021-07-02 02:00:00,2.0, -6999.0,27
12.8, -6999.0, None, None, -6999.0,6.8, -6999.0, 0.0, None,0.0,2021-07-02 03:00:00,2.0, -6999.0,27
12.8, -6999.0, None, None, -6999.0,6.7, -6999.0, 0.0, None,1.0,2021-07-02 04:00:00,3.0, -6999.0,27
12.8, -6999.0, None, None, -6999.0,6.6, -6999.0, 0.0, None,-1.0,2021-07-02 05:00:00,3.0, -6999.0,27
12.8, -6999.0, None, None, -6999.0,6.6, -6999.0, 0.0, None,0.0,2021-07-02 06:00:00,3.0, -6999.0,27
7.2, -6999.0, None, None, -6999.0,7.0, -6999.0, 0.0, None,0.0,2021-07-02 07:00:00,2.0, -6999.0,27
7.5, -6999.0, None, None, -6999.0,7.3, -6999.0, 0.0, None,0.0,2021-07-02 08:00:00,3.0, -6999.0,27
8.1, -6999.0, None, None, -6999.0,7.9, -6999.0, 0.0, None,1.0,2021-07-02 09:00:00,4.0, -6999.0,27
8.4, -6999.0, None, None, -6999.0,8.0, -6999.0, 0.0, None,-2.0,2021-07-02 10:00:00,2.0, -6999.0,27
9.3, -6999.0, None, None, -6999.0,9.0, -6999.0, 0.0, None,-1.0,2021-07-02 11:00:00,1.0, -6999.0,27
11.1, -6999.0, None, None, -6999.0,9.8, -6999.0, 0.0, None,-1.0,2021-07-02 12:00:00,0.0, -6999.0,27
11.1, -6999.0, None, None, -6999.0,10.1, -6999.0, 0.0, None,2.0,2021-07-02 13:00:00,2.0, -6999.0,27
11.1, -6999.0, None, None, -6999.0,9.9, -6999.0, 0.0, None,-1.0,2021-07-02 14:00:00,0.0, -6999.0,27
11.1, -6999.0, None, None, -6999.0,9.7, -6999.0, 0.0, None,0.0,2021-07-02 15:00:00,0.0, -6999.0,27
11.1, -6999.0, None, None, -6999.0,10.1, -6999.0, 0.0, None,0.0,2021-07-02 16:00:00,0.0, -6999.0,27
