time,tasmin,tasmax,pcp,week_of_year
2017-11-05,-9.9,-1.7,0.0,45
2017-11-06,-12.7,-3.4,0.0,45
2017-11-07,-3.9,-2.7,1.2,45
2017-11-08,-4.2,-2.2,0.8,45
2017-11-09,-3.4,-1.4,1.6,45
2017-11-10,-1.8,2.7,0.3,45
2017-11-11,-0.1,2.1,10.1,45
