pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
1.4, -2.484, 93.9, -0.7, 94.0, -3.0, -2.5, -2.6, -3.0, 0.2, 0.0,2021-01-29 00:00:00, -6999.0, 722.0,5
1.4, -3.679, 93.2, -0.7, 93.0, -5.0, -3.7, -3.6, -5.0, 0.0, 0.0,2021-01-29 01:00:00, -6999.0, 722.0,5
1.4, -4.02, 93.7, -0.7, 94.0, -5.0, -4.0, -4.1, -5.0, 0.0, 0.0,2021-01-29 02:00:00, -6999.0, 722.0,5
1.4, -3.897, 92.9, -0.7, 93.0, -5.0, -3.9, -4.1, -5.0, 0.0, 0.0,2021-01-29 03:00:00, -6999.0, 722.0,5
1.4, -3.486, 92.2, -0.7, 92.0, -4.0, -3.5, -4.1, -4.0, 0.0, 0.0,2021-01-29 04:00:00, -6999.0, 722.0,5
1.4, -3.404, 90.5, -0.7, 91.0, -5.0, -3.4, -4.1, -5.0, 0.0, 0.0,2021-01-29 05:00:00, -6999.0, 722.0,5
1.4, -3.294, 90.0, -0.7, 90.0, -4.0, -3.3, -4.1, -4.0, 0.0, 0.0,2021-01-29 06:00:00, -6999.0, 722.0,5
1.4, -3.106, 90.7, -3.0, 91.0, -4.0, -3.1, -3.3, -4.0, 0.0, 0.0,2021-01-29 07:00:00, -6999.0, 722.0,5
1.4, -3.147, 91.4, -3.0, 91.0, -4.0, -3.1, -3.3, -4.0, 0.0, 0.0,2021-01-29 08:00:00, -6999.0, 722.0,5
1.4, -3.276, 91.5, -3.0, 92.0, -4.0, -3.3, -3.3, -4.0, 0.0, 0.0,2021-01-29 09:00:00, -6999.0, 722.0,5
1.4, -2.346, 89.5, -2.3, 90.0, -4.0, -2.3, -3.6, -4.0, 0.0, 0.0,2021-01-29 10:00:00, -6999.0, 722.0,5
1.4, -2.294, 84.4, -1.8, 84.0, -5.0, -2.3, -3.6, -5.0, 0.0, 0.0,2021-01-29 11:00:00, -6999.0, 722.0,5
1.4, -2.824, 84.8, -1.8, 85.0, -5.0, -2.8, -3.6, -5.0, 0.0, 0.0,2021-01-29 12:00:00, -6999.0, 722.0,5
1.4, -3.056, 85.5, -1.8, 86.0, -5.0, -3.1, -3.6, -5.0, 0.0, 0.0,2021-01-29 13:00:00, -6999.0, 721.0,5
1.4, -3.189, 86.0, -1.8, 86.0, -5.0, -3.2, -3.6, -5.0, 0.0, 0.0,2021-01-29 14:00:00, -6999.0, 721.0,5
1.4, -3.288, 87.0, -1.8, 87.0, -5.0, -3.3, -3.6, -5.0, 0.0, 0.0,2021-01-29 15:00:00, -6999.0, 721.0,5
1.4, -3.43, 87.6, -1.8, 88.0, -5.0, -3.4, -3.6, -5.0, 0.0, 0.0,2021-01-29 16:00:00, -6999.0, 721.0,5
1.4, -3.908, 89.2, -1.8, 89.0, -5.0, -3.9, -4.0, -5.0, 0.0, 0.0,2021-01-29 17:00:00, -6999.0, 721.0,5
1.4, -4.646, 91.3, -1.8, 91.0, -6.0, -4.6, -4.7, -6.0, 0.0, 0.0,2021-01-29 18:00:00, -6999.0, 722.0,5
1.2, -4.977, 91.1, -4.4, 91.0, -6.0, -5.0, -5.2, -6.0, 0.0, 0.0,2021-01-29 19:00:00, -6999.0, 722.0,5
0.6, -4.482, 91.9, -4.4, 92.0, -5.0, -4.5, -5.3, -5.0, 0.0, 0.0,2021-01-29 20:00:00, -6999.0, 722.0,5
0.6, -4.806, 90.1, -4.4, 90.0, -6.0, -4.8, -5.3, -6.0, 0.0, 0.0,2021-01-29 21:00:00, -6999.0, 722.0,5
0.6, -5.443, 89.9, -4.4, 90.0, -7.0, -5.4, -5.4, -7.0, 0.0, 0.0,2021-01-29 22:00:00, -6999.0, 723.0,5
0.2, -5.49, 89.3, -4.4, 89.0, -7.0, -5.5, -5.7, -7.0, 0.0, 0.0,2021-01-29 23:00:00, -6999.0, 723.0,5
0.0, -5.79, 89.9, -4.4, 90.0, -7.0, -5.8, -6.0, -7.0, 0.0, 0.0,2021-01-30 00:00:00, -6999.0, 723.0,5
0.0, -5.979, 88.6, -4.4, 89.0, -7.0, -6.0, -6.0, -7.0, 0.0, 0.0,2021-01-30 01:00:00, -6999.0, 723.0,5
0.0, -6.161, 89.3, -4.4, 89.0, -8.0, -6.2, -6.3, -8.0, 0.0, 0.0,2021-01-30 02:00:00, -6999.0, 723.0,5
0.0, -6.323, 89.1, -4.4, 89.0, -8.0, -6.3, -6.3, -8.0, 0.0, 0.0,2021-01-30 03:00:00, -6999.0, 724.0,5
