CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -10.61, 96.0, None, None, 29.6, 13.96, 12.63, None, 236.2, -11.0, 12.6, -10.6, -10.7, 0.0, -11.0, None, 236.0, -9.8, None, None, 96.0, None,2021-01-29 00:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.66, 94.2, None, None, 20.8, 16.39, 10.62, None, 227.1, -11.0, 10.6, -10.7, -10.7, 0.0, -11.0, None, 227.0, -9.8, None, None, 94.0, None,2021-01-29 01:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.85, 95.6, None, None, 19.1, 16.45, 10.66, None, 222.6, -11.0, 10.7, -10.9, -10.9, 0.0, -11.0, None, 223.0, -9.8, None, None, 96.0, None,2021-01-29 02:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.95, 94.8, None, None, 26.4, 11.79, 14.26, None, 221.1, -12.0, 14.3, -11.0, -11.0, 0.0, -12.0, None, 221.0, -9.8, None, None, 95.0, None,2021-01-29 03:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.04, 95.6, None, None, 27.8, 10.67, 16.54, None, 229.1, -12.0, 16.5, -11.0, -11.0, 0.0, -12.0, None, 229.0, -9.8, None, None, 96.0, None,2021-01-29 04:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.33, 94.6, None, None, 25.5, 10.35, 17.48, None, 222.1, -12.0, 17.5, -11.3, -11.3, 0.0, -12.0, None, 222.0, -9.8, None, None, 95.0, None,2021-01-29 05:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.62, 94.6, None, None, 27.3, 11.4, 17.88, None, 219.6, -12.0, 17.9, -11.6, -11.8, 0.0, -12.0, None, 220.0, -9.8, None, None, 95.0, None,2021-01-29 06:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.57, 94.8, None, None, 23.8, 14.95, 12.71, None, 220.1, -12.0, 12.7, -11.6, -11.7, 0.0, -12.0, None, 220.0, -11.6, None, None, 95.0, None,2021-01-29 07:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.62, 94.7, None, None, 24.6, 13.76, 14.25, None, 222.9, -12.0, 14.3, -11.6, -11.7, 0.0, -12.0, None, 223.0, -11.6, None, None, 95.0, None,2021-01-29 08:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.52, 93.8, None, None, 24.6, 21.69, 15.18, None, 207.6, -12.0, 15.2, -11.5, -11.7, 0.0, -12.0, None, 208.0, -11.4, None, None, 94.0, None,2021-01-29 09:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.18, 92.9, None, None, 27.2, 17.56, 16.45, None, 209.2, -12.0, 16.5, -11.2, -11.7, 0.0, -12.0, None, 209.0, -11.2, None, None, 93.0, None,2021-01-29 10:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.75, 92.7, None, None, 24.6, 19.12, 10.01, None, 212.2, -12.0, 10.0, -10.8, -11.7, 0.0, -12.0, None, 212.0, -10.5, None, None, 93.0, None,2021-01-29 11:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.37, 92.5, None, None, 27.0, 12.75, 16.31, None, 216.3, -11.0, 16.3, -10.4, -11.7, 0.0, -11.0, None, 216.0, -10.2, None, None, 93.0, None,2021-01-29 12:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -9.46, 92.3, None, None, 21.1, 18.78, 10.99, None, 207.6, -10.0, 11.0, -9.5, -11.7, 0.0, -10.0, None, 208.0, -9.2, None, None, 92.0, None,2021-01-29 13:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -8.9, 92.0, None, None, 16.9, 26.43, 6.542, None, 218.1, -10.0, 6.5, -8.9, -11.7, 0.0, -10.0, None, 218.0, -8.5, None, None, 92.0, None,2021-01-29 14:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -9.77, 90.0, None, None, 22.9, 23.59, 8.91, None, 216.5, -11.0, 8.9, -9.8, -11.7, 0.0, -11.0, None, 217.0, -8.5, None, None, 90.0, None,2021-01-29 15:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.25, 88.8, None, None, 30.8, 12.02, 16.61, None, 226.1, -13.0, 16.6, -11.3, -11.7, 0.0, -13.0, None, 226.0, -8.5, None, None, 89.0, None,2021-01-29 16:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.88, 95.1, None, None, 30.6, 13.62, 21.3, None, 204.5, -12.0, 21.3, -11.9, -11.9, 0.0, -12.0, None, 205.0, -8.5, None, None, 95.0, None,2021-01-29 17:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -12.02, 93.7, None, None, 27.3, 10.69, 17.75, None, 174.1, -13.0, 17.8, -12.0, -12.0, 0.0, -13.0, None, 174.0, -8.5, None, None, 94.0, None,2021-01-29 18:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -12.1, 92.8, None, None, 27.2, 9.6, 19.62, None, 171.4, -13.0, 19.6, -12.1, -12.1, 0.0, -13.0, None, 171.0, -12.0, None, None, 93.0, None,2021-01-29 19:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -12.1, 92.9, None, None, 34.7, 11.1, 20.45, None, 169.1, -13.0, 20.5, -12.1, -12.2, 0.0, -13.0, None, 169.0, -12.0, None, None, 93.0, None,2021-01-29 20:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.71, 93.8, None, None, 29.1, 16.57, 16.02, None, 168.8, -12.0, 16.0, -11.7, -12.2, 0.0, -12.0, None, 169.0, -11.7, None, None, 94.0, None,2021-01-29 21:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.38, 94.4, None, None, 32.4, 9.56, 21.87, None, 181.1, -12.0, 21.9, -11.4, -12.2, 0.0, -12.0, None, 181.0, -11.4, None, None, 94.0, None,2021-01-29 22:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.52, 96.9, None, None, 29.2, 16.12, 17.69, None, 152.9, -12.0, 17.7, -11.5, -12.2, 0.0, -12.0, None, 153.0, -11.4, None, None, 97.0, None,2021-01-29 23:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.09, 95.4, None, None, 37.5, 14.6, 23.1, None, 161.7, -12.0, 23.1, -11.1, -12.2, 0.0, -12.0, None, 162.0, -11.1, None, None, 95.0, None,2021-01-30 00:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -11.04, 95.8, None, None, 37.5, 12.62, 20.27, None, 158.7, -12.0, 20.3, -11.0, -12.2, 0.0, -12.0, None, 159.0, -11.0, None, None, 96.0, None,2021-01-30 01:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.71, 95.6, None, None, 39.5, 16.04, 20.15, None, 164.7, -11.0, 20.2, -10.7, -12.2, 0.0, -11.0, None, 165.0, -10.7, None, None, 96.0, None,2021-01-30 02:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.47, 96.0, None, None, 39.7, 11.89, 24.46, None, 177.7, -11.0, 24.5, -10.5, -12.2, 0.0, -11.0, None, 178.0, -10.5, None, None, 96.0, None,2021-01-30 03:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.37, 95.4, None, None, 38.3, 12.87, 24.29, None, 175.9, -11.0, 24.3, -10.4, -12.2, 0.0, -11.0, None, 176.0, -10.2, None, None, 95.0, None,2021-01-30 04:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.27, 94.8, None, None, 43.0, 10.17, 26.5, None, 173.4, -11.0, 26.5, -10.3, -12.2, 0.0, -11.0, None, 173.0, -10.2, None, None, 95.0, None,2021-01-30 05:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -10.23, 96.5, None, None, 30.4, 16.95, 16.19, None, 157.6, -11.0, 16.2, -10.2, -12.2, 0.0, -11.0, None, 158.0, -10.2, None, None, 97.0, None,2021-01-30 06:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -9.51, 95.2, None, None, 48.6, 11.62, 22.59, None, 170.4, -10.0, 22.6, -9.5, -10.3, 0.0, -10.0, None, 170.0, -9.5, None, None, 95.0, None,2021-01-30 07:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -9.46, 97.2, None, None, 39.0, 12.4, 21.67, None, 162.8, -10.0, 21.7, -9.5, -10.3, 0.0, -10.0, None, 163.0, -9.3, None, None, 97.0, None,2021-01-30 08:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -8.98, 97.6, None, None, 41.1, 19.94, 18.75, None, 163.2, -9.0, 18.8, -9.0, -10.3, 0.0, -9.0, None, 163.0, -8.9, None, None, 98.0, None,2021-01-30 09:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -8.4, 93.1, None, None, 40.6, 25.25, 14.61, None, 179.6, -9.0, 14.6, -8.4, -10.3, 0.0, -9.0, None, 180.0, -8.4, None, None, 93.0, None,2021-01-30 10:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -7.92, 95.4, None, None, 40.8, 16.86, 20.05, None, 198.3, -8.0, 20.1, -7.9, -10.3, 0.0, -8.0, None, 198.0, -7.9, None, None, 95.0, None,2021-01-30 11:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -7.73, 96.3, None, None, 36.4, 13.05, 22.49, None, 196.3, -8.0, 22.5, -7.7, -10.3, 0.0, -8.0, None, 196.0, -7.7, None, None, 96.0, None,2021-01-30 12:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -7.75, 97.4, None, None, 39.0, 14.66, 21.05, None, 177.0, -8.0, 21.1, -7.8, -10.3, 0.0, -8.0, None, 177.0, -7.5, None, None, 97.0, None,2021-01-30 13:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -7.8, 99.0, None, None, 38.0, 18.71, 20.89, None, 154.3, -8.0, 20.9, -7.8, -10.3, 0.0, -8.0, None, 154.0, -7.5, None, None, 99.0, None,2021-01-30 14:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -7.75, 99.5, None, None, 32.7, 8.36, 22.68, None, 141.0, -8.0, 22.7, -7.8, -10.3, 0.0, -8.0, None, 141.0, -7.5, None, None, 100.0, None,2021-01-30 15:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -7.95, 98.5, None, None, 36.9, 19.43, 18.42, None, 152.8, -8.0, 18.4, -8.0, -10.3, 0.0, -8.0, None, 153.0, -7.5, None, None, 99.0, None,2021-01-30 16:00:00, -6999.0, None, -6999.0, -6999.0,5
