CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -5.721, 98.3, None, None, None, 13.6, 22.85, 3.0, 5.489, 179.4, -6.0, 5.5, -5.7, -5.9, None, None, 179.0, -5.2, None, None, 98.0, None,2021-01-29 00:00:00, 194.0, None, None,5
None, -5.912, 98.2, None, None, None, 12.4, 24.33, 0.0, 5.157, 187.0, -6.0, 5.2, -5.9, -5.9, None, None, 187.0, -5.2, None, None, 98.0, None,2021-01-29 01:00:00, 194.0, None, 194.0,5
None, -5.916, 98.1, None, None, None, 9.8, 31.34, 1.0, 3.114, 203.4, -6.0, 3.1, -5.9, -6.0, None, None, 203.0, -5.2, None, None, 98.0, None,2021-01-29 02:00:00, 195.0, None, 194.9,5
None, -5.93, 98.1, None, None, None, 8.2, 33.71, 0.0, 2.243, 218.2, -6.0, 2.2, -5.9, -6.0, None, None, 218.0, -5.2, None, None, 98.0, None,2021-01-29 03:00:00, 195.0, None, 194.8,5
None, -6.016, 97.9, None, None, None, 7.8, 40.68, 0.0, 1.588, 212.9, -6.0, 1.6, -6.0, -6.1, None, None, 213.0, -5.2, None, None, 98.0, None,2021-01-29 04:00:00, 194.0, None, 194.4,5
None, -6.152, 98.1, None, None, None, 7.5, 43.95, 0.0, 1.212, 252.2, -6.0, 1.2, -6.2, -6.2, None, None, 252.0, -5.2, None, None, 98.0, None,2021-01-29 05:00:00, 194.0, None, 194.1,5
None, -6.067, 97.9, None, None, None, 5.0, 37.87, -1.0, 0.773, 248.6, -6.0, 0.8, -6.1, -6.2, None, None, 249.0, -5.2, None, None, 98.0, None,2021-01-29 06:00:00, 194.0, None, 193.6,5
None, -6.174, 98.0, None, None, None, 4.3, 32.42, -1.0, 0.717, 248.1, -7.0, 0.7, -6.2, -6.3, None, None, 248.0, -6.0, None, None, 98.0, None,2021-01-29 07:00:00, 193.0, None, 193.0,5
None, -6.143, 98.0, None, None, None, 4.5, 20.47, -2.0, 0.983, 282.1, -6.0, 1.0, -6.1, -6.3, None, None, 282.0, -6.0, None, None, 98.0, None,2021-01-29 08:00:00, 191.0, None, 191.2,5
None, -5.583, 98.3, None, None, None, 3.5, 33.05, 2.0, 0.559, 269.4, -6.0, 0.6, -5.6, -6.3, None, None, 269.0, -5.5, None, None, 98.0, None,2021-01-29 09:00:00, 192.0, None, 192.3,5
None, -5.218, 97.7, None, None, None, 4.1, 31.48, 0.0, 0.796, 267.3, -6.0, 0.8, -5.2, -6.3, None, None, 267.0, -4.8, None, None, 98.0, None,2021-01-29 10:00:00, 192.0, None, 192.2,5
None, -4.423, 99.2, None, None, None, 6.7, 46.65, 0.0, 1.157, 222.7, -5.0, 1.2, -4.4, -6.3, None, None, 223.0, -4.2, None, None, 99.0, None,2021-01-29 11:00:00, 192.0, None, 192.0,5
None, -4.429, 96.6, None, None, None, 7.5, 47.09, 1.0, 1.667, 219.3, -5.0, 1.7, -4.4, -6.3, None, None, 219.0, -3.1, None, None, 97.0, None,2021-01-29 12:00:00, 192.0, None, 192.3,5
None, -3.455, 97.1, None, None, None, 6.8, 53.08, 1.0, 1.066, 224.6, -4.0, 1.1, -3.5, -6.3, None, None, 225.0, -2.5, None, None, 97.0, None,2021-01-29 13:00:00, 193.0, None, 192.6,5
None, -4.155, 93.1, None, None, None, 11.1, 52.46, 0.0, 2.359, 234.2, -5.0, 2.4, -4.2, -6.3, None, None, 234.0, -2.5, None, None, 93.0, None,2021-01-29 14:00:00, 193.0, None, 192.8,5
None, -5.431, 96.1, None, None, None, 14.0, 37.83, -1.0, 3.603, 200.1, -6.0, 3.6, -5.4, -6.3, None, None, 200.0, -2.5, None, None, 96.0, None,2021-01-29 15:00:00, 192.0, None, 192.2,5
None, -5.892, 96.8, None, None, None, 12.2, 41.46, -1.0, 3.075, 201.5, -6.0, 3.1, -5.9, -6.3, None, None, 202.0, -2.5, None, None, 97.0, None,2021-01-29 16:00:00, 191.0, None, 191.4,5
None, -6.345, 97.8, None, None, None, 7.8, 39.07, 0.0, 1.864, 225.0, -7.0, 1.9, -6.3, -6.5, None, None, 225.0, -2.5, None, None, 98.0, None,2021-01-29 17:00:00, 191.0, None, 191.1,5
