air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
4.6,4.5, 992.2, 88.0,5.9,80.0, 10.6,2021-01-29 00:00:00, 5.8,1.0, 985.0,5
4.3,4.3, 992.2, 122.0,5.9,79.0, 9.7,2021-01-29 01:00:00, 3.9,1.0, 985.0,5
3.9,3.9, 992.2, 62.0,5.9,81.0, 7.2,2021-01-29 02:00:00, 4.3,1.0, 985.0,5
3.8,3.8, 992.2, 98.0,5.9,81.0, 5.2,2021-01-29 03:00:00, 2.5,1.0, 985.0,5
3.3,3.3, 992.2, 73.0,5.9,84.0, 8.9,2021-01-29 04:00:00, 4.7,1.0, 985.0,5
3.1,3.1, 992.2, 98.0,5.9,84.0, 10.0,2021-01-29 05:00:00, 5.4,1.0, 985.0,5
2.9,2.9, 992.2, 70.0,5.9,86.0, 14.6,2021-01-29 06:00:00, 7.4,1.0, 985.0,5
3.0,2.9, 992.2, 81.0,3.3,86.0, 9.7,2021-01-29 07:00:00, 5.3,1.0, 985.0,5
3.4,2.9, 992.2, 84.0,3.4,86.0, 15.1,2021-01-29 08:00:00, 8.9,1.0, 985.0,5
3.9,2.9, 992.2, 79.0,3.8,85.0, 15.1,2021-01-29 09:00:00, 6.7,2.0, 985.0,5
3.8,2.9, 992.2, 81.0,3.9,85.0, 13.1,2021-01-29 10:00:00, 6.3,1.0, 985.0,5
4.1,2.9, 992.2, 116.0,4.5,81.0, 13.3,2021-01-29 11:00:00, 6.4,1.0, 985.0,5
4.9,2.9, 991.2, 68.0,4.9,78.0, 18.0,2021-01-29 12:00:00, 12.9,1.0, 984.0,5
6.2,2.9, 991.2, 96.0,5.9,64.0, 14.6,2021-01-29 13:00:00, 9.2,0.0, 984.0,5
6.1,2.9, 991.2, 129.0,6.4,64.0, 13.7,2021-01-29 14:00:00, 8.5,0.0, 984.0,5
6.4,2.9, 992.2, 105.0,6.4,62.0, 16.7,2021-01-29 15:00:00, 10.1,0.0, 985.0,5
6.5,2.9, 991.2, 106.0,6.7,59.0, 18.0,2021-01-29 16:00:00, 11.9,-1.0, 984.0,5
6.3,2.9, 991.2, 92.0,6.7,59.0, 18.5,2021-01-29 17:00:00, 12.5,-1.0, 984.0,5
5.8,2.9, 991.2, 89.0,6.7,67.0, 24.5,2021-01-29 18:00:00, 17.2,0.0, 984.0,5
5.8,5.7, 991.2, 86.0,5.8,67.0, 22.0,2021-01-29 19:00:00, 17.0,0.0, 984.0,5
5.7,5.7, 991.2, 82.0,5.8,67.0, 20.7,2021-01-29 20:00:00, 16.6,0.0, 984.0,5
5.7,5.4, 991.2, 90.0,5.8,64.0, 26.2,2021-01-29 21:00:00, 19.1,-1.0, 984.0,5
5.0,5.1, 992.2, 94.0,5.8,71.0, 23.4,2021-01-29 22:00:00, 18.1,0.0, 985.0,5
5.4,5.0, 992.2, 103.0,5.8,66.0, 25.1,2021-01-29 23:00:00, 18.7,0.0, 985.0,5
5.1,5.0, 992.2, 104.0,5.8,71.0, 26.9,2021-01-30 00:00:00, 17.9,0.0, 985.0,5
4.9,4.9, 992.2, 95.0,5.8,72.0, 30.3,2021-01-30 01:00:00, 16.9,0.0, 985.0,5
4.6,4.6, 992.2, 90.0,5.8,76.0, 24.6,2021-01-30 02:00:00, 17.8,1.0, 985.0,5
4.3,4.3, 992.2, 86.0,5.8,80.0, 26.7,2021-01-30 03:00:00, 18.9,1.0, 985.0,5
4.6,4.3, 993.2, 83.0,5.8,77.0, 25.3,2021-01-30 04:00:00, 18.0,1.0, 986.0,5
4.5,4.3, 993.2, 87.0,5.8,78.0, 28.4,2021-01-30 05:00:00, 20.2,1.0, 986.0,5
