air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-26.5,-26.5, 197.0,-24.7, -6999.0, 3.0,2021-01-29 00:00:00, 0.4, -6999.0,5
-26.3,-26.9, 291.0,-24.7, -6999.0, 1.8,2021-01-29 01:00:00, 0.1, -6999.0,5
-26.7,-26.9, 164.0,-24.7, -6999.0, 3.0,2021-01-29 02:00:00, 0.5, -6999.0,5
-27.1,-27.1, 8.0,-24.7, -6999.0, 4.4,2021-01-29 03:00:00, 0.7, -6999.0,5
-28.5,-28.5, 231.0,-24.7, -6999.0, 3.4,2021-01-29 04:00:00, 0.7, -6999.0,5
-28.0,-28.6, 252.0,-24.7, -6999.0, 2.0,2021-01-29 05:00:00, 0.2, -6999.0,5
-26.9,-28.6, 183.0,-24.7, -6999.0, 3.0,2021-01-29 06:00:00, 0.4, -6999.0,5
-26.0,-26.9, 111.0,-26.1, -6999.0, 2.7,2021-01-29 07:00:00, 0.2, -6999.0,5
-25.4,-26.9, 60.0,-25.4, -6999.0, 1.3,2021-01-29 08:00:00, 0.2, -6999.0,5
-25.0,-26.9, 63.0,-24.9, -6999.0, 3.5,2021-01-29 09:00:00, 0.5, -6999.0,5
-24.4,-26.9, 80.0,-24.4, -6999.0, 4.0,2021-01-29 10:00:00, 1.1, -6999.0,5
-23.6,-26.9, 78.0,-23.7, -6999.0, 3.5,2021-01-29 11:00:00, 0.8, -6999.0,5
-22.3,-26.9, 62.0,-22.4, -6999.0, 5.2,2021-01-29 12:00:00, 1.1, -6999.0,5
-21.0,-26.9, 43.0,-20.9, -6999.0, 5.6,2021-01-29 13:00:00, 1.2, -6999.0,5
-19.7,-26.9, 60.0,-19.7, -6999.0, 4.2,2021-01-29 14:00:00, 1.2, -6999.0,5
-19.1,-26.9, 68.0,-18.9, -6999.0, 5.0,2021-01-29 15:00:00, 1.9, -6999.0,5
-19.7,-26.9, 81.0,-18.8, -6999.0, 7.1,2021-01-29 16:00:00, 2.7, -6999.0,5
-21.1,-26.9, 81.0,-18.8, -6999.0, 6.7,2021-01-29 17:00:00, 2.9, -6999.0,5
-21.9,-26.9, 75.0,-18.8, -6999.0, 5.9,2021-01-29 18:00:00, 2.3, -6999.0,5
-22.7,-22.7, 73.0,-21.9, -6999.0, 6.6,2021-01-29 19:00:00, 2.7, -6999.0,5
-24.2,-24.2, 52.0,-21.9, -6999.0, 6.7,2021-01-29 20:00:00, 2.1, -6999.0,5
-25.7,-25.7, 7.0,-21.9, -6999.0, 5.5,2021-01-29 21:00:00, 1.4, -6999.0,5
-26.3,-26.7, 304.0,-21.9, -6999.0, 4.1,2021-01-29 22:00:00, 1.2, -6999.0,5
-27.9,-27.9, 263.0,-21.9, -6999.0, 2.0,2021-01-29 23:00:00, 0.1, -6999.0,5
-28.4,-28.4, 267.0,-21.9, -6999.0, 2.4,2021-01-30 00:00:00, 0.3, -6999.0,5
-28.0,-28.4, 249.0,-21.9, -6999.0, 0.9,2021-01-30 01:00:00, 0.0, -6999.0,5
-28.3,-28.4, 201.0,-21.9, -6999.0, 2.3,2021-01-30 02:00:00, 0.1, -6999.0,5
-29.0,-29.0, 264.0,-21.9, -6999.0, 2.8,2021-01-30 03:00:00, 0.2, -6999.0,5
-29.4,-29.4, 247.0,-21.9, -6999.0, 1.8,2021-01-30 04:00:00, 0.1, -6999.0,5
-30.1,-30.0, 265.0,-21.9, -6999.0, 2.0,2021-01-30 05:00:00, 0.1, -6999.0,5
-30.7,-30.7, 237.0,-21.9, -6999.0, 2.3,2021-01-30 06:00:00, 0.2, -6999.0,5
-31.3,-31.3, 200.0,-30.7, -6999.0, 3.7,2021-01-30 07:00:00, 0.7, -6999.0,5
-31.0,-31.3, 262.0,-30.7, -6999.0, 3.7,2021-01-30 08:00:00, 0.5, -6999.0,5
-30.9,-31.3, 56.0,-30.6, -6999.0, 2.0,2021-01-30 09:00:00, 0.2, -6999.0,5
-29.9,-31.3, 227.0,-29.9, -6999.0, 2.6,2021-01-30 10:00:00, 0.5, -6999.0,5
-27.9,-31.3, 95.0,-27.9, -6999.0, 2.9,2021-01-30 11:00:00, 0.3, -6999.0,5
-24.3,-31.3, 146.0,-24.4, -6999.0, 2.8,2021-01-30 12:00:00, 0.6, -6999.0,5
-21.4,-31.3, 111.0,-20.7, -6999.0, 4.0,2021-01-30 13:00:00, 1.1, -6999.0,5
-20.2,-31.3, 84.0,-19.8, -6999.0, 4.5,2021-01-30 14:00:00, 1.7, -6999.0,5
-19.2,-31.3, 59.0,-19.0, -6999.0, 3.7,2021-01-30 15:00:00, 1.1, -6999.0,5
-18.9,-31.3, 71.0,-18.9, -6999.0, 4.6,2021-01-30 16:00:00, 1.9, -6999.0,5
-19.0,-31.3, 75.0,-18.7, -6999.0, 3.4,2021-01-30 17:00:00, 1.0, -6999.0,5
-19.5,-31.3, 71.0,-18.7, -6999.0, 3.8,2021-01-30 18:00:00, 1.2, -6999.0,5
-20.9,-20.8, 59.0,-19.5, -6999.0, 5.6,2021-01-30 19:00:00, 1.6, -6999.0,5
-22.2,-22.3, 305.0,-19.5, -6999.0, 3.4,2021-01-30 20:00:00, 1.1, -6999.0,5
-22.8,-22.9, 267.0,-19.5, -6999.0, 3.2,2021-01-30 21:00:00, 0.4, -6999.0,5
-23.4,-23.4, 254.0,-19.5, -6999.0, 1.3,2021-01-30 22:00:00, 0.0, -6999.0,5
-24.4,-24.6, 195.0,-19.5, -6999.0, 2.0,2021-01-30 23:00:00, 0.2, -6999.0,5
-25.7,-25.7, 220.0,-19.5, -6999.0, 1.7,2021-01-31 00:00:00, 0.3, -6999.0,5
-26.8,-26.8, 250.0,-19.5, -6999.0, 1.8,2021-01-31 01:00:00, 0.1, -6999.0,5
-27.7,-27.6, 249.0,-19.5, -6999.0, 3.0,2021-01-31 02:00:00, 0.4, -6999.0,5
-28.5,-28.6, 239.0,-19.5, -6999.0, 2.5,2021-01-31 03:00:00, 0.2, -6999.0,5
