station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, None, -4.8, 129.0, None, None, 669.0, 385.0, None, 2013-01-01 21:00:00, None
None, None, None, None, None, -4.4, 129.0, None, None, 669.0, 385.0, None, 2013-01-01 22:00:00, None
None, None, None, None, None, -4.7, 128.0, None, None, 668.0, 385.0, None, 2013-01-01 23:00:00, None
None, None, None, None, None, -6.0, 129.0, None, None, 668.0, 385.0, None, 2013-01-02 00:00:00, None
None, None, None, None, None, -6.9, 129.0, None, None, 668.0, 385.0, None, 2013-01-02 01:00:00, None
None, None, None, None, None, -7.4, 129.0, None, None, 668.0, 385.0, None, 2013-01-02 02:00:00, None
None, None, None, None, None, -7.0, 129.0, None, None, 668.0, 385.0, None, 2013-01-02 03:00:00, None
None, None, None, None, None, -7.5, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 04:00:00, None
None, None, None, None, None, -7.0, 129.0, None, None, 669.0, 385.0, None, 2013-01-02 05:00:00, None
None, None, None, None, None, -7.1, 129.0, None, None, 669.0, 385.0, None, 2013-01-02 06:00:00, None
None, None, None, None, None, -6.9, 129.0, None, None, 669.0, 385.0, None, 2013-01-02 07:00:00, None
None, None, None, None, None, -6.6, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 08:00:00, None
None, None, None, None, None, -5.7, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 09:00:00, None
None, None, None, None, None, -6.0, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 10:00:00, None
None, None, None, None, None, -6.0, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 11:00:00, None
None, None, None, None, None, -4.1, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 12:00:00, None
None, None, None, None, None, -5.1, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 13:00:00, None
None, None, None, None, None, -5.0, 127.0, None, None, 669.0, 385.0, None, 2013-01-02 14:00:00, None
None, None, None, None, None, -4.9, 127.0, None, None, 669.0, 385.0, None, 2013-01-02 15:00:00, None
None, 385.0, None, None, None, -4.9, 128.0, None, None, 669.0, 385.0, None, 2013-01-02 16:00:00, None
None, None, None, None, None, -4.8, 127.0, None, None, 669.0, 385.0, None, 2013-01-02 17:00:00, None
None, None, None, None, None, -4.2, 127.0, None, None, 669.0, 385.0, None, 2013-01-02 18:00:00, None
None, None, None, None, None, -0.2, 126.0, None, None, 669.0, 385.0, None, 2013-01-02 19:00:00, None
None, None, None, None, None, 2.0, 126.0, None, None, 668.0, 385.0, None, 2013-01-02 20:00:00, None
None, None, None, None, None, 1.6, 127.0, None, None, 667.0, 386.0, None, 2013-01-02 21:00:00, None
None, None, None, None, None, 1.9, 126.0, None, None, 667.0, 386.0, None, 2013-01-02 22:00:00, None
None, None, None, None, None, 1.2, 125.0, None, None, 666.0, 386.0, None, 2013-01-02 23:00:00, None
None, None, None, None, None, 0.2, 126.0, None, None, 666.0, 386.0, None, 2013-01-03 00:00:00, None
None, None, None, None, None, -1.1, 125.0, None, None, 666.0, 386.0, None, 2013-01-03 01:00:00, None
None, None, None, None, None, -2.5, 126.0, None, None, 666.0, 386.0, None, 2013-01-03 02:00:00, None
None, None, None, None, None, -2.6, 126.0, None, None, 667.0, 386.0, None, 2013-01-03 03:00:00, None
None, None, None, None, None, -2.8, 126.0, None, None, 667.0, 386.0, None, 2013-01-03 04:00:00, None
None, None, None, None, None, -3.3, 127.0, None, None, 667.0, 386.0, None, 2013-01-03 05:00:00, None
None, None, None, None, None, -3.8, 127.0, None, None, 667.0, 386.0, None, 2013-01-03 06:00:00, None
None, None, None, None, None, -2.3, 127.0, None, None, 668.0, 386.0, None, 2013-01-03 07:00:00, None
None, None, None, None, None, -2.3, 126.0, None, None, 668.0, 386.0, None, 2013-01-03 08:00:00, None
None, None, None, None, None, -3.3, 127.0, None, None, 668.0, 386.0, None, 2013-01-03 09:00:00, None
None, None, None, None, None, -2.5, 127.0, None, None, 668.0, 386.0, None, 2013-01-03 10:00:00, None
None, None, None, None, None, 0.0, 126.0, None, None, 668.0, 386.0, None, 2013-01-03 11:00:00, None
None, None, None, None, None, -0.5, 127.0, None, None, 668.0, 386.0, None, 2013-01-03 12:00:00, None
None, None, None, None, None, -0.8, 127.0, None, None, 668.0, 386.0, None, 2013-01-03 13:00:00, None
None, None, None, None, None, -2.8, 126.0, None, None, 667.0, 386.0, None, 2013-01-03 14:00:00, None
None, None, None, None, None, -2.5, 126.0, None, None, 667.0, 386.0, None, 2013-01-03 15:00:00, None
None, 386.0, None, None, None, -2.5, 126.0, None, None, 667.0, 386.0, None, 2013-01-03 16:00:00, None
None, None, None, None, None, -3.5, 126.0, None, None, 668.0, 386.0, None, 2013-01-03 17:00:00, None
None, None, None, None, None, -2.9, 126.0, None, None, 668.0, 386.0, None, 2013-01-03 18:00:00, None
None, None, None, None, None, -0.4, 126.0, None, None, 668.0, 386.0, None, 2013-01-03 19:00:00, None
None, None, None, None, None, -0.1, 125.0, None, None, 668.0, 386.0, None, 2013-01-03 20:00:00, None
None, None, None, None, None, -1.2, 126.0, None, None, 667.0, 386.0, None, 2013-01-03 21:00:00, None
None, None, None, None, None, -1.4, 126.0, None, None, 667.0, 386.0, None, 2013-01-03 22:00:00, None
None, None, None, None, None, -1.6, 125.0, None, None, 667.0, 386.0, None, 2013-01-03 23:00:00, None
None, None, None, None, None, -3.4, 126.0, None, None, 667.0, 387.0, None, 2013-01-04 00:00:00, None
None, None, None, None, None, -4.7, 126.0, None, None, 667.0, 387.0, None, 2013-01-04 01:00:00, None
None, None, None, None, None, -3.9, 126.0, None, None, 667.0, 387.0, None, 2013-01-04 02:00:00, None
