RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
101.5, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 252.1, None, None,-2.202, None, None, None, None, None, None, None, None, None,2016-03-04 00:00:00, None,10
101.0, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 252.0, None, None,-2.494, None, None, None, None, None, None, None, None, None,2016-03-04 01:00:00, None,10
98.2, None, None, None, None, None, None, None, -4.0, None, None, None, None, None, 251.5, None, None,-3.332, None, None, None, None, None, None, None, None, None,2016-03-04 02:00:00, None,10
97.1, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 251.6, None, None,-4.507, None, None, None, None, None, None, None, None, None,2016-03-04 03:00:00, None,10
99.0, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 251.6, None, None,-5.069, None, None, None, None, None, None, None, None, None,2016-03-04 04:00:00, None,10
98.4, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, 251.3, None, None,-5.803, None, None, None, None, None, None, None, None, None,2016-03-04 05:00:00, None,10
102.5, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 251.4, None, None,-5.314, None, None, None, None, None, None, None, None, None,2016-03-04 06:00:00, None,10
None, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 251.2, None, None,-4.722, None, None, None, None, None, None, None, None, None,2016-03-04 07:00:00, None,10
103.0, None, None, None, None, None, None, None, -5.0, None, None, None, None, None, 250.9, None, None,-4.62, None, None, None, None, None, None, None, None, None,2016-03-04 08:00:00, None,10
None, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 251.1, None, None,-2.635, None, None, None, None, None, None, None, None, None,2016-03-04 09:00:00, None,10
99.8, None, None, None, None, None, None, None, -1.0, None, None, None, None, None, 250.9, None, None,-1.291, None, None, None, None, None, None, None, None, None,2016-03-04 10:00:00, None,10
74.4, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 250.6, None, None,0.809, None, None, None, None, None, None, None, None, None,2016-03-04 11:00:00, None,10
71.1, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 250.4, None, None,1.924, None, None, None, None, None, None, None, None, None,2016-03-04 12:00:00, None,10
68.27, None, None, None, None, None, None, None, -3.0, None, None, None, None, None, 250.1, None, None,2.582, None, None, None, None, None, None, None, None, None,2016-03-04 13:00:00, None,10
67.45, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 250.0, None, None,3.09, None, None, None, None, None, None, None, None, None,2016-03-04 14:00:00, None,10
67.43, None, None, None, None, None, None, None, -2.0, None, None, None, None, None, 249.7, None, None,3.297, None, None, None, None, None, None, None, None, None,2016-03-04 15:00:00, None,10
