time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-11-25,0.0,-3.1,-11.7,48
2016-11-26,0.0,-6.3,-13.0,48
2016-11-27,0.0,-8.3,-12.8,48
2016-11-28,0.0,-9.9,-19.0,48
2016-11-29,0.6,-2.1,-19.0,48
2016-11-30,0.5,-0.2,-10.0,48
2016-12-01,0.0,-8.1,-17.5,48
