time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-11-25, 0.1,-1.1,-5.7,48
2016-11-26, 0.0,-5.3,-15.8,48
2016-11-27, 0.2,-6.5,-15.4,48
2016-11-28, 0.0,-5.0,-15.2,48
2016-11-29, 1.2,-3.7,-14.9,48
2016-11-30, 0.1,0.2,-9.7,48
2016-12-01, 0.4,-5.7,-14.7,48
