TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
8.543,0.6,96.9,2.14, 827.25, 0.0,4.48,2017-08-06 00:00:00, 327.1,8.1,32
8.593,0.6,97.4,2.53, 827.35, 0.0,4.87,2017-08-06 01:00:00, 339.7,8.2,32
8.717,0.6,97.2,2.53, 827.25, 0.4,6.24,2017-08-06 02:00:00, 329.9,8.3,32
8.668,0.6,96.9,0.78, 827.25, 0.0,1.95,2017-08-06 03:00:00, 238.7,8.2,32
8.817,0.6,97.4,1.56, 827.05, 0.0,4.29,2017-08-06 04:00:00, 25.3,8.4,32
8.618,5.6,97.4,1.95, 827.35, 0.0,4.29,2017-08-06 05:00:00, 335.5,8.2,32
8.767,100.6,97.9,1.95, 827.35, 0.0,4.29,2017-08-06 06:00:00, 304.7,8.5,32
9.064,124.4,97.6,1.95, 827.05, 0.0,6.43,2017-08-06 07:00:00, 242.9,8.7,32
8.792,59.4,98.0,2.14, 827.45, 0.0,3.9,2017-08-06 08:00:00, 0.0,8.5,32
8.965,55.6,98.3,2.14, 827.75, 0.0,3.51,2017-08-06 09:00:00, 348.2,8.7,32
8.17,140.6,98.4,3.9, 827.95, 0.2,7.02,2017-08-06 10:00:00, 348.2,7.9,32
7.217,145.6,98.5,3.9, 828.35, 0.0,7.6,2017-08-06 11:00:00, 325.7,7.0,32
7.091,138.1,98.5,4.29, 828.45, 1.2,7.99,2017-08-06 12:00:00, 334.1,6.9,32
7.77,255.6,98.7,3.7, 828.75, 0.0,7.41,2017-08-06 13:00:00, 334.1,7.6,32
7.393,106.9,98.8,3.51, 828.95, 0.0,5.26,2017-08-06 14:00:00, 346.8,7.2,32
7.619,148.1,98.8,2.53, 829.15, 0.0,4.87,2017-08-06 15:00:00, 346.8,7.4,32
7.82,131.9,98.9,1.95, 829.25, 0.0,4.09,2017-08-06 16:00:00, 7.0,7.7,32
7.77,130.6,98.9,1.95, 829.15, 0.0,3.9,2017-08-06 17:00:00, 2.8,7.6,32
7.519,84.4,99.0,2.34, 829.05, 0.0,3.9,2017-08-06 18:00:00, 22.5,7.4,32
7.469,18.1,99.1,1.56, 829.15, 0.0,2.92,2017-08-06 19:00:00, 47.7,7.3,32
7.469,3.1,99.2,0.97, 829.35, 0.0,1.95,2017-08-06 20:00:00, 88.4,7.4,32
7.393,0.6,99.3,1.36, 829.55, 0.2,2.14,2017-08-06 21:00:00, 112.3,7.3,32
7.544,0.6,99.4,1.17, 829.65, 0.0,1.95,2017-08-06 22:00:00, 150.2,7.5,32
7.393,0.6,99.4,1.17, 829.55, 0.0,3.12,2017-08-06 23:00:00, 202.2,7.3,32
7.268,0.6,99.6,1.56, 829.35, 0.0,2.92,2017-08-07 00:00:00, 206.4,7.2,32
7.192,0.6,99.7,2.14, 829.45, 0.0,4.29,2017-08-07 01:00:00, 196.5,7.2,32
7.167,0.6,99.8,3.7, 829.05, 0.0,6.04,2017-08-07 02:00:00, 224.6,7.1,32
6.965,0.6,99.9,4.48, 828.95, 0.2,7.21,2017-08-07 03:00:00, 231.6,7.0,32
6.864,0.6,100.0,5.26, 828.85, 0.0,7.99,2017-08-07 04:00:00, 237.3,6.9,32
