wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
3.5,18.2,90.0,65.0,2016-07-29 00:00:00,0.0,31
3.6,17.3,135.0,68.0,2016-07-29 01:00:00,0.0,31
1.9,17.4,90.0,68.0,2016-07-29 02:00:00,0.0,31
3.7,16.3,135.0,72.0,2016-07-29 03:00:00,0.0,31
3.6,15.7,135.0,75.0,2016-07-29 04:00:00,0.0,31
2.4,15.0,135.0,80.0,2016-07-29 05:00:00,0.0,31
1.8,14.9,90.0,85.0,2016-07-29 06:00:00,0.0,31
0.0,18.3,90.0,75.0,2016-07-29 07:00:00,0.0,31
2.2,22.9,90.0,57.0,2016-07-29 08:00:00,0.0,31
2.8,24.6,315.0,49.0,2016-07-29 09:00:00,0.0,31
4.9,26.8,315.0,44.0,2016-07-29 10:00:00,0.0,31
10.3,27.6,270.0,41.0,2016-07-29 11:00:00,0.0,31
7.1,30.6,270.0,31.0,2016-07-29 12:00:00,0.0,31
9.2,31.6,225.0,21.0,2016-07-29 13:00:00,0.0,31
12.8,32.9,225.0,21.0,2016-07-29 14:00:00,0.0,31
9.8,34.2,225.0,21.0,2016-07-29 15:00:00,0.0,31
8.2,34.2,225.0,23.0,2016-07-29 16:00:00,0.0,31
4.9,32.8,225.0,23.0,2016-07-29 17:00:00,0.0,31
4.7,32.0,270.0,25.0,2016-07-29 18:00:00,0.0,31
2.3,26.1,90.0,40.0,2016-07-29 19:00:00,0.0,31
6.2,22.7,135.0,51.0,2016-07-29 20:00:00,0.0,31
5.2,21.4,135.0,55.0,2016-07-29 21:00:00,0.0,31
3.7,21.6,90.0,48.0,2016-07-29 22:00:00,0.0,31
5.0,20.9,135.0,54.0,2016-07-29 23:00:00,0.0,31
6.8,18.5,90.0,59.0,2016-07-30 00:00:00,0.0,31
7.8,19.0,135.0,56.0,2016-07-30 01:00:00,0.0,31
4.2,17.2,90.0,61.0,2016-07-30 02:00:00,0.0,31
5.5,17.4,135.0,54.0,2016-07-30 03:00:00,0.0,31
4.5,16.0,135.0,60.0,2016-07-30 04:00:00,0.0,31
4.0,15.3,90.0,67.0,2016-07-30 05:00:00,0.0,31
0.0,15.2,90.0,72.0,2016-07-30 06:00:00,0.0,31
3.8,17.5,90.0,70.0,2016-07-30 07:00:00,0.0,31
2.1,21.8,90.0,53.0,2016-07-30 08:00:00,0.0,31
8.6,22.3,225.0,50.0,2016-07-30 09:00:00,0.0,31
10.3,23.6,225.0,46.0,2016-07-30 10:00:00,0.0,31
10.0,25.9,225.0,38.0,2016-07-30 11:00:00,0.0,31
14.6,27.3,225.0,36.0,2016-07-30 12:00:00,0.0,31
10.8,26.7,225.0,36.0,2016-07-30 13:00:00,0.0,31
12.1,27.4,225.0,33.0,2016-07-30 14:00:00,0.0,31
8.3,25.7,225.0,34.0,2016-07-30 15:00:00,0.0,31
9.2,26.3,270.0,30.0,2016-07-30 16:00:00,0.0,31
6.7,23.6,45.0,34.0,2016-07-30 17:00:00,0.0,31
