BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1017.0, 10.2, 0.415, 97.2, 98.9,2019-07-09 00:00:00, 9.92,28
1017.0, 9.9, 0.355, 98.9, 99.3,2019-07-09 01:00:00, 9.6,28
1018.0, 9.6, 0.06, 99.3, 99.6,2019-07-09 02:00:00, 9.62,28
1018.0, 9.6, 0.674, 99.6, 99.9,2019-07-09 03:00:00, 9.33,28
1017.0, 9.3, 1.212, 99.9, 100.0,2019-07-09 04:00:00, 9.33,28
1017.0, 9.3, 1.248, 100.0, 100.0,2019-07-09 05:00:00, 9.5,28
1018.0, 9.5, 1.985, 100.0, 99.2,2019-07-09 06:00:00, 9.43,28
1018.0, 9.4, 1.91, 99.2, 97.2,2019-07-09 07:00:00, 10.1,28
1018.0, 10.1, 2.166, 97.2, 92.3,2019-07-09 08:00:00, 11.54,28
1018.0, 11.5, 2.918, 92.3, 83.0,2019-07-09 09:00:00, 13.47,28
1017.0, 13.5, 3.21, 83.0, 73.17,2019-07-09 10:00:00, 14.31,28
1017.0, 14.3, 2.705, 73.2, 65.67,2019-07-09 11:00:00, 15.57,28
1017.0, 15.6, 2.616, 65.7, 59.93,2019-07-09 12:00:00, 15.32,28
1017.0, 15.3, 2.482, 59.9, 60.01,2019-07-09 13:00:00, 15.02,28
1017.0, 15.0, 2.052, 60.0, 60.17,2019-07-09 14:00:00, 15.13,28
1017.0, 15.1, 1.554, 60.2, 62.25,2019-07-09 15:00:00, 15.37,28
1016.0, 15.4, 0.871, 62.3, 65.68,2019-07-09 16:00:00, 15.17,28
1016.0, 15.2, 0.531, 65.7, 69.69,2019-07-09 17:00:00, 14.96,28
1016.0, 15.0, 1.012, 69.7, 75.51,2019-07-09 18:00:00, 14.62,28
1016.0, 14.6, 1.059, 75.5, 80.7,2019-07-09 19:00:00, 14.3,28
1015.0, 14.3, 0.874, 80.7, 85.2,2019-07-09 20:00:00, 13.84,28
1015.0, 13.8, 0.638, 85.2, 92.0,2019-07-09 21:00:00, 12.91,28
1015.0, 12.9, 0.192, 92.0, 95.3,2019-07-09 22:00:00, 12.23,28
1015.0, 12.2, 0.598, 95.3, 98.5,2019-07-09 23:00:00, 11.88,28
1015.0, 11.9, 0.609, 98.5, 98.6,2019-07-10 00:00:00, 11.71,28
1015.0, 11.7, 0.399, 98.6, 99.0,2019-07-10 01:00:00, 11.29,28
1015.0, 11.3, 0.558, 99.0, 98.1,2019-07-10 02:00:00, 11.03,28
1015.0, 11.0, 0.961, 98.1, 96.3,2019-07-10 03:00:00, 10.19,28
1015.0, 10.2, 0.813, 96.3, 96.8,2019-07-10 04:00:00, 9.09,28
1014.0, 9.1, 1.076, 96.8, 97.7,2019-07-10 05:00:00, 9.59,28
1014.0, 9.6, 1.168, 97.7, 97.8,2019-07-10 06:00:00, 10.53,28
1014.0, 10.5, 1.982, 97.8, 93.5,2019-07-10 07:00:00, 11.48,28
1014.0, 11.5, 1.959, 93.5, 90.8,2019-07-10 08:00:00, 12.0,28
1014.0, 12.0, 2.382, 90.8, 85.9,2019-07-10 09:00:00, 12.85,28
1014.0, 12.9, 1.572, 85.9, 79.34,2019-07-10 10:00:00, 14.12,28
1014.0, 14.1, 1.964, 79.3, 74.26,2019-07-10 11:00:00, 15.7,28
1013.0, 15.7, 1.321, 74.3, 66.48,2019-07-10 12:00:00, 16.5,28
1013.0, 16.5, 0.633, 66.5, 67.54,2019-07-10 13:00:00, 16.45,28
1013.0, 16.5, 1.902, 67.5, 65.91,2019-07-10 14:00:00, 17.49,28
1013.0, 17.5, 1.01, 65.9, 60.39,2019-07-10 15:00:00, 18.76,28
1013.0, 18.8, 0.916, 60.4, 58.68,2019-07-10 16:00:00, 18.6,28
1012.0, 18.6, 1.195, 58.7, 57.81,2019-07-10 17:00:00, 18.95,28
1012.0, 19.0, 2.59, 57.8, 59.81,2019-07-10 18:00:00, 18.61,28
1011.0, 18.6, 2.51, 59.8, 67.59,2019-07-10 19:00:00, 17.06,28
