SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,3.6, -1.0,0.0,18.0, None,2016-12-02 00:00:00,119.0,99.0,49
None,3.7, None,0.0,13.5, None,2016-12-02 00:15:00,127.0,99.0,49
None,3.7, None,0.0,12.7, None,2016-12-02 00:30:00,128.0,99.0,49
None,3.8, None,0.0,10.1, None,2016-12-02 00:45:00,134.0,99.0,49
None,3.8, 1.0,0.0,8.4, None,2016-12-02 01:00:00,138.0,99.0,49
None,3.8, None,0.0,9.4, None,2016-12-02 01:15:00,137.0,99.0,49
None,3.8, None,0.0,9.7, None,2016-12-02 01:30:00,139.0,99.0,49
None,3.8, None,0.26,10.3, None,2016-12-02 01:45:00,136.0,100.0,49
None,3.8, 0.0,0.0,9.4, None,2016-12-02 02:00:00,137.0,100.0,49
None,3.8, None,0.0,8.5, None,2016-12-02 02:15:00,158.0,99.0,49
None,3.8, None,0.25,8.7, None,2016-12-02 02:30:00,160.0,100.0,49
None,3.8, None,0.26,9.4, None,2016-12-02 02:45:00,139.0,100.0,49
None,3.9, 1.0,0.0,7.0, None,2016-12-02 03:00:00,158.0,99.0,49
None,3.9, None,0.0,6.2, None,2016-12-02 03:15:00,160.0,100.0,49
None,3.9, None,0.0,7.1, None,2016-12-02 03:30:00,134.0,100.0,49
None,3.9, None,0.0,8.7, None,2016-12-02 03:45:00,139.0,100.0,49
None,3.9, 0.0,0.25,8.5, None,2016-12-02 04:00:00,134.0,100.0,49
None,4.0, None,0.0,7.0, None,2016-12-02 04:15:00,125.0,100.0,49
None,4.0, None,0.0,5.7, None,2016-12-02 04:30:00,133.0,100.0,49
None,3.9, None,0.0,6.4, None,2016-12-02 04:45:00,140.0,100.0,49
None,4.0, 0.0,0.25,6.1, None,2016-12-02 05:00:00,119.0,100.0,49
None,4.0, None,0.0,7.8, None,2016-12-02 05:15:00,145.0,100.0,49
None,4.0, None,0.0,4.1, None,2016-12-02 05:30:00,147.0,100.0,49
None,4.0, None,0.0,7.1, None,2016-12-02 05:45:00,137.0,100.0,49
None,4.0, 0.0,0.0,8.0, None,2016-12-02 06:00:00,139.0,100.0,49
None,4.0, None,0.0,8.2, None,2016-12-02 06:15:00,140.0,100.0,49
None,4.1, None,0.51,7.3, None,2016-12-02 06:30:00,137.0,100.0,49
None,4.1, None,0.26,5.1, None,2016-12-02 06:45:00,144.0,100.0,49
None,4.1, 1.0,0.25,9.5, None,2016-12-02 07:00:00,143.0,100.0,49
None,4.0, None,0.0,11.1, None,2016-12-02 07:15:00,143.0,100.0,49
None,4.0, None,0.25,7.5, None,2016-12-02 07:30:00,133.0,100.0,49
None,4.0, None,0.0,5.4, None,2016-12-02 07:45:00,124.0,100.0,49
None,4.0, 0.0,0.26,7.1, None,2016-12-02 08:00:00,133.0,100.0,49
None,4.0, None,0.51,7.0, None,2016-12-02 08:15:00,131.0,100.0,49
None,4.0, None,0.25,7.8, None,2016-12-02 08:30:00,132.0,100.0,49
