TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
9.805, 0.6,91.7,54.12,1.01,928.15,0.0,3.53,2019-07-09 00:00:00, 306.1,8.5,28
9.238, 0.6,91.6,67.65,1.01,928.25,0.0,3.53,2019-07-09 01:00:00, 304.7,8.0,28
8.866, 0.6,92.0,44.71,1.01,928.45,0.0,3.27,2019-07-09 02:00:00, 307.5,7.6,28
9.139, 0.6,91.4,22.35,1.26,928.35,0.0,4.03,2019-07-09 03:00:00, 301.8,7.8,28
9.238, 3.1,90.9,17.06,1.01,928.55,0.0,3.53,2019-07-09 04:00:00, 299.0,7.8,28
9.188, 26.9,90.7,12.35,1.01,928.75,0.0,4.03,2019-07-09 05:00:00, 303.2,7.8,28
9.608, 84.4,90.5,5.29,0.76,928.75,0.0,3.53,2019-07-09 06:00:00, 301.8,8.1,28
10.394, 134.4,89.3,1.76,1.26,928.95,0.0,3.53,2019-07-09 07:00:00, 297.6,8.7,28
11.2, 196.9,87.5,0.0,1.01,929.25,0.0,4.03,2019-07-09 08:00:00, 306.1,9.2,28
13.257, 386.9,84.7,0.0,1.01,929.35,0.0,3.27,2019-07-09 09:00:00, 314.5,10.8,28
14.17, 319.4,82.4,0.0,1.26,929.45,0.0,3.78,2019-07-09 10:00:00, 311.7,11.2,28
15.963, 433.1,78.2,0.0,0.5,929.45,0.0,3.27,2019-07-09 11:00:00, 334.1,12.2,28
17.368, 513.1,73.2,0.0,0.76,929.25,0.0,3.53,2019-07-09 12:00:00, 77.2,12.5,28
16.344, 186.9,73.4,0.0,0.5,929.05,0.0,2.77,2019-07-09 13:00:00, 109.5,11.6,28
17.701, 343.1,72.0,0.0,0.5,928.95,0.0,2.77,2019-07-09 14:00:00, 143.2,12.6,28
18.461, 274.4,69.4,0.0,1.01,928.75,0.0,4.28,2019-07-09 15:00:00, 98.3,12.8,28
19.46, 533.1,66.1,0.0,1.01,928.15,0.0,4.28,2019-07-09 16:00:00, 136.2,13.0,28
20.889, 424.4,61.1,0.0,0.76,927.65,0.0,3.27,2019-07-09 17:00:00, 88.4,13.1,28
19.436, 270.6,60.3,0.0,0.76,927.35,0.0,2.52,2019-07-09 18:00:00, 119.3,11.6,28
18.985, 124.4,63.7,0.0,0.5,927.15,0.0,2.52,2019-07-09 19:00:00, 110.9,12.0,28
15.533, 25.6,70.6,1.76,0.0,927.05,0.0,1.01,2019-07-09 20:00:00, 116.5,10.2,28
11.856, 0.6,86.6,100.0,0.0,926.85,0.0,0.5,2019-07-09 21:00:00, 120.7,9.7,28
10.369, 0.6,92.1,100.0,0.0,926.95,0.0,0.0,2019-07-09 22:00:00, 120.7,9.2,28
9.731, 0.6,94.6,100.0,0.0,926.95,0.0,0.0,2019-07-09 23:00:00, 120.7,8.9,28
10.663, 0.6,95.7,100.0,0.0,926.95,0.0,0.5,2019-07-10 00:00:00, 108.1,10.0,28
10.736, 0.6,95.3,100.0,0.0,926.75,0.0,1.51,2019-07-10 01:00:00, 314.5,10.0,28
10.638, 0.6,94.7,100.0,0.25,926.35,0.0,3.02,2019-07-10 02:00:00, 314.5,9.8,28
10.026, 0.6,94.4,100.0,0.5,926.05,0.0,2.52,2019-07-10 03:00:00, 304.7,9.2,28
9.952, 3.1,94.8,100.0,0.25,926.15,0.0,2.27,2019-07-10 04:00:00, 311.7,9.2,28
10.345, 36.9,94.4,100.0,0.25,926.15,0.0,2.52,2019-07-10 05:00:00, 308.9,9.5,28
11.005, 48.1,92.8,86.47,0.5,925.85,0.0,3.27,2019-07-10 06:00:00, 307.5,9.9,28
11.443, 49.4,91.4,63.53,0.76,925.75,0.0,3.02,2019-07-10 07:00:00, 297.6,10.1,28
