WSPD_SCLR,time,week_of_year
3.279,2017-07-23 00:00:00,30
3.393,2017-07-23 01:00:00,30
3.861,2017-07-23 02:00:00,30
3.654,2017-07-23 03:00:00,30
3.196,2017-07-23 04:00:00,30
3.673,2017-07-23 05:00:00,30
3.858,2017-07-23 06:00:00,30
4.912,2017-07-23 07:00:00,30
5.114,2017-07-23 08:00:00,30
5.315,2017-07-23 09:00:00,30
4.254,2017-07-23 10:00:00,30
3.727,2017-07-23 11:00:00,30
4.081,2017-07-23 12:00:00,30
4.444,2017-07-23 13:00:00,30
4.623,2017-07-23 14:00:00,30
5.321,2017-07-23 15:00:00,30
4.327,2017-07-23 16:00:00,30
4.53,2017-07-23 17:00:00,30
3.71,2017-07-23 18:00:00,30
2.797,2017-07-23 19:00:00,30
2.778,2017-07-23 20:00:00,30
2.484,2017-07-23 21:00:00,30
1.989,2017-07-23 22:00:00,30
1.59,2017-07-23 23:00:00,30
2.206,2017-07-24 00:00:00,30
2.305,2017-07-24 01:00:00,30
2.101,2017-07-24 02:00:00,30
1.942,2017-07-24 03:00:00,30
2.679,2017-07-24 04:00:00,30
3.73,2017-07-24 05:00:00,30
5.056,2017-07-24 06:00:00,30
4.846,2017-07-24 07:00:00,30
5.514,2017-07-24 08:00:00,30
4.568,2017-07-24 09:00:00,30
3.748,2017-07-24 10:00:00,30
4.037,2017-07-24 11:00:00,30
4.882,2017-07-24 12:00:00,30
3.911,2017-07-24 13:00:00,30
3.096,2017-07-24 14:00:00,30
2.927,2017-07-24 15:00:00,30
3.047,2017-07-24 16:00:00,30
2.434,2017-07-24 17:00:00,30
2.776,2017-07-24 18:00:00,30
2.566,2017-07-24 19:00:00,30
2.127,2017-07-24 20:00:00,30
2.188,2017-07-24 21:00:00,30
2.148,2017-07-24 22:00:00,30
2.224,2017-07-24 23:00:00,30
3.208,2017-07-25 00:00:00,30
3.556,2017-07-25 01:00:00,30
3.519,2017-07-25 02:00:00,30
3.217,2017-07-25 03:00:00,30
3.495,2017-07-25 04:00:00,30
3.838,2017-07-25 05:00:00,30
2.884,2017-07-25 06:00:00,30
2.694,2017-07-25 07:00:00,30
3.5,2017-07-25 08:00:00,30
4.125,2017-07-25 09:00:00,30
3.924,2017-07-25 10:00:00,30
2.338,2017-07-25 11:00:00,30
2.128,2017-07-25 12:00:00,30
1.946,2017-07-25 13:00:00,30
1.379,2017-07-25 14:00:00,30
1.719,2017-07-25 15:00:00,30
2.489,2017-07-25 16:00:00,30
2.654,2017-07-25 17:00:00,30
2.196,2017-07-25 18:00:00,30
2.235,2017-07-25 19:00:00,30
3.042,2017-07-25 20:00:00,30
3.459,2017-07-25 21:00:00,30
1.913,2017-07-25 22:00:00,30
1.866,2017-07-25 23:00:00,30
2.147,2017-07-26 00:00:00,30
1.965,2017-07-26 01:00:00,30
2.589,2017-07-26 02:00:00,30
2.718,2017-07-26 03:00:00,30
2.113,2017-07-26 04:00:00,30
1.549,2017-07-26 05:00:00,30
1.324,2017-07-26 06:00:00,30
1.22,2017-07-26 07:00:00,30
1.297,2017-07-26 08:00:00,30
1.451,2017-07-26 09:00:00,30
1.934,2017-07-26 10:00:00,30
2.785,2017-07-26 11:00:00,30
4.271,2017-07-26 12:00:00,30
4.098,2017-07-26 13:00:00,30
3.706,2017-07-26 14:00:00,30
4.795,2017-07-26 15:00:00,30
3.045,2017-07-26 16:00:00,30
2.533,2017-07-26 17:00:00,30
3.338,2017-07-26 18:00:00,30
5.253,2017-07-26 19:00:00,30
2.773,2017-07-26 20:00:00,30
2.023,2017-07-26 21:00:00,30
2.693,2017-07-26 22:00:00,30
2.925,2017-07-26 23:00:00,30
2.997,2017-07-27 00:00:00,30
2.477,2017-07-27 01:00:00,30
3.024,2017-07-27 02:00:00,30
2.672,2017-07-27 03:00:00,30
2.491,2017-07-27 04:00:00,30
2.546,2017-07-27 05:00:00,30
3.492,2017-07-27 06:00:00,30
4.232,2017-07-27 07:00:00,30
5.431,2017-07-27 08:00:00,30
4.893,2017-07-27 09:00:00,30
6.554,2017-07-27 10:00:00,30
6.322,2017-07-27 11:00:00,30
6.68,2017-07-27 12:00:00,30
6.918,2017-07-27 13:00:00,30
6.269,2017-07-27 14:00:00,30
5.705,2017-07-27 15:00:00,30
6.514,2017-07-27 16:00:00,30
6.249,2017-07-27 17:00:00,30
5.396,2017-07-27 18:00:00,30
6.194,2017-07-27 19:00:00,30
4.149,2017-07-27 20:00:00,30
3.634,2017-07-27 21:00:00,30
4.028,2017-07-27 22:00:00,30
4.345,2017-07-27 23:00:00,30
4.303,2017-07-28 00:00:00,30
3.745,2017-07-28 01:00:00,30
3.3,2017-07-28 02:00:00,30
3.685,2017-07-28 03:00:00,30
3.713,2017-07-28 04:00:00,30
3.992,2017-07-28 05:00:00,30
4.088,2017-07-28 06:00:00,30
4.64,2017-07-28 07:00:00,30
4.944,2017-07-28 08:00:00,30
5.0,2017-07-28 09:00:00,30
3.709,2017-07-28 10:00:00,30
3.255,2017-07-28 11:00:00,30
3.961,2017-07-28 12:00:00,30
4.345,2017-07-28 13:00:00,30
4.591,2017-07-28 14:00:00,30
4.867,2017-07-28 15:00:00,30
5.567,2017-07-28 16:00:00,30
4.369,2017-07-28 17:00:00,30
4.43,2017-07-28 18:00:00,30
4.601,2017-07-28 19:00:00,30
4.865,2017-07-28 20:00:00,30
3.786,2017-07-28 21:00:00,30
3.882,2017-07-28 22:00:00,30
3.654,2017-07-28 23:00:00,30
3.418,2017-07-29 00:00:00,30
3.891,2017-07-29 01:00:00,30
3.275,2017-07-29 02:00:00,30
3.425,2017-07-29 03:00:00,30
3.448,2017-07-29 04:00:00,30
2.501,2017-07-29 05:00:00,30
2.32,2017-07-29 06:00:00,30
2.496,2017-07-29 07:00:00,30
2.547,2017-07-29 08:00:00,30
3.245,2017-07-29 09:00:00,30
2.768,2017-07-29 10:00:00,30
2.174,2017-07-29 11:00:00,30
1.94,2017-07-29 12:00:00,30
1.174,2017-07-29 13:00:00,30
1.021,2017-07-29 14:00:00,30
1.074,2017-07-29 15:00:00,30
1.622,2017-07-29 16:00:00,30
2.192,2017-07-29 17:00:00,30
1.374,2017-07-29 18:00:00,30
1.823,2017-07-29 19:00:00,30
2.182,2017-07-29 20:00:00,30
1.738,2017-07-29 21:00:00,30
4.408,2017-07-29 22:00:00,30
3.553,2017-07-29 23:00:00,30
