WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 14.0, 70.6,79.48,2017-07-23 00:00:00,12.7,30
None, 12.7, 79.5,77.21,2017-07-23 01:00:00,12.61,30
None, 12.6, 77.2,72.05,2017-07-23 02:00:00,12.2,30
None, 12.2, 72.1,79.76,2017-07-23 03:00:00,11.14,30
None, 11.1, 79.8,74.43,2017-07-23 04:00:00,10.84,30
None, 10.8, 74.4,72.46,2017-07-23 05:00:00,10.14,30
None, 10.1, 72.5,64.07,2017-07-23 06:00:00,11.37,30
None, 11.4, 64.1,62.87,2017-07-23 07:00:00,11.93,30
None, 11.9, 62.9,58.22,2017-07-23 08:00:00,13.51,30
None, 13.5, 58.2,53.55,2017-07-23 09:00:00,14.48,30
None, 14.5, 53.6,51.37,2017-07-23 10:00:00,15.0,30
None, 15.0, 51.4,49.06,2017-07-23 11:00:00,15.32,30
None, 15.3, 49.1,53.65,2017-07-23 12:00:00,15.16,30
None, 15.2, 53.7,45.85,2017-07-23 13:00:00,16.93,30
None, 16.9, 45.9,42.89,2017-07-23 14:00:00,17.47,30
None, 17.5, 42.9,42.44,2017-07-23 15:00:00,17.22,30
None, 17.2, 42.4,43.43,2017-07-23 16:00:00,16.69,30
None, 16.7, 43.4,44.85,2017-07-23 17:00:00,16.31,30
None, 16.3, 44.9,48.08,2017-07-23 18:00:00,16.0,30
None, 16.0, 48.1,56.89,2017-07-23 19:00:00,14.99,30
None, 15.0, 56.9,59.5,2017-07-23 20:00:00,14.6,30
None, 14.6, 59.5,63.27,2017-07-23 21:00:00,13.57,30
None, 13.6, 63.3,66.72,2017-07-23 22:00:00,12.65,30
None, 12.7, 66.7,75.5,2017-07-23 23:00:00,11.19,30
None, 11.2, 75.5,76.53,2017-07-24 00:00:00,10.7,30
None, 10.7, 76.5,67.22,2017-07-24 01:00:00,12.01,30
None, 12.0, 67.2,73.61,2017-07-24 02:00:00,11.25,30
None, 11.3, 73.6,74.91,2017-07-24 03:00:00,11.08,30
None, 11.1, 74.9,78.38,2017-07-24 04:00:00,10.56,30
None, 10.6, 78.4,81.5,2017-07-24 05:00:00,9.34,30
None, 9.3, 81.5,81.7,2017-07-24 06:00:00,9.56,30
None, 9.6, 81.7,68.27,2017-07-24 07:00:00,12.47,30
None, 12.5, 68.3,58.76,2017-07-24 08:00:00,14.59,30
None, 14.6, 58.8,53.64,2017-07-24 09:00:00,16.08,30
None, 16.1, 53.6,50.07,2017-07-24 10:00:00,17.49,30
None, 17.5, 50.1,46.46,2017-07-24 11:00:00,19.06,30
None, 19.1, 46.5,42.03,2017-07-24 12:00:00,20.81,30
None, 20.8, 42.0,36.96,2017-07-24 13:00:00,22.25,30
None, 22.3, 37.0,32.9,2017-07-24 14:00:00,23.69,30
None, 23.7, 32.9,31.8,2017-07-24 15:00:00,23.78,30
None, 23.8, 31.8,29.33,2017-07-24 16:00:00,24.38,30
None, 24.4, 29.3,29.3,2017-07-24 17:00:00,24.29,30
None, 24.3, 29.3,28.26,2017-07-24 18:00:00,24.76,30
None, 24.8, 28.3,30.34,2017-07-24 19:00:00,24.27,30
None, 24.3, 30.3,38.35,2017-07-24 20:00:00,22.31,30
None, 22.3, 38.4,59.84,2017-07-24 21:00:00,17.44,30
None, 17.4, 59.8,71.93,2017-07-24 22:00:00,14.01,30
None, 14.0, 71.9,80.0,2017-07-24 23:00:00,12.05,30
None, 12.1, 80.0,85.5,2017-07-25 00:00:00,10.63,30
