air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
-2.8, -2.8, 97.6, -2.2, 98.0, -4.1,2020-01-29 00:00:00, -3.0,5
-2.3, -2.34, 97.1, -1.9, 97.0, -4.1,2020-01-29 01:00:00, -3.0,5
-1.5, -1.457, 92.1, -0.4, 92.0, -4.1,2020-01-29 02:00:00, -2.0,5
-0.5, -0.533, 92.9, -0.4, 93.0, -4.1,2020-01-29 03:00:00, -2.0,5
-0.7, -0.681, 92.3, -0.3, 92.0, -4.1,2020-01-29 04:00:00, -2.0,5
-0.1, -0.068, 88.8, 1.4, 89.0, -4.1,2020-01-29 05:00:00, -1.0,5
0.5, 0.464, 84.1, 1.4, 84.0, -4.1,2020-01-29 06:00:00, -2.0,5
2.0, 2.012, 74.73, 1.9, 75.0, -0.1,2020-01-29 07:00:00, -2.0,5
2.8, 2.754, 69.67, 2.7, 70.0, -0.1,2020-01-29 08:00:00, -2.0,5
2.8, 2.771, 71.58, 2.9, 72.0, -0.1,2020-01-29 09:00:00, -2.0,5
2.3, 2.251, 74.8, 2.9, 75.0, -0.1,2020-01-29 10:00:00, -2.0,5
3.0, 3.026, 75.5, 3.1, 76.0, -0.1,2020-01-29 11:00:00, -1.0,5
3.6, 3.635, 76.49, 3.8, 76.0, -0.1,2020-01-29 12:00:00, 0.0,5
2.8, 2.834, 84.4, 3.8, 84.0, -0.1,2020-01-29 13:00:00, 0.0,5
4.2, 4.153, 77.42, 4.9, 77.0, -0.1,2020-01-29 14:00:00, 0.0,5
4.7, 4.652, 66.69, 5.1, 67.0, -0.1,2020-01-29 15:00:00, -1.0,5
4.0, 4.018, 67.57, 5.1, 68.0, -0.1,2020-01-29 16:00:00, -1.0,5
3.1, 3.125, 64.09, 5.1, 64.0, -0.1,2020-01-29 17:00:00, -3.0,5
3.3, 3.298, 58.46, 5.1, 58.0, -0.1,2020-01-29 18:00:00, -4.0,5
3.0, 3.034, 59.0, 3.3, 59.0, 2.8,2020-01-29 19:00:00, -4.0,5
2.8, 2.849, 59.39, 3.3, 59.0, 2.8,2020-01-29 20:00:00, -4.0,5
1.1, 1.141, 69.2, 3.3, 69.0, 0.9,2020-01-29 21:00:00, -4.0,5
1.5, 1.496, 63.36, 3.3, 63.0, 0.4,2020-01-29 22:00:00, -5.0,5
2.1, 2.113, 57.36, 3.3, 57.0, -0.1,2020-01-29 23:00:00, -5.0,5
-0.6, -0.604, 75.07, 3.3, 75.0, -1.1,2020-01-30 00:00:00, -4.0,5
0.3, 0.346, 69.13, 3.3, 69.0, -1.6,2020-01-30 01:00:00, -5.0,5
-2.2, -2.175, 84.3, 3.3, 84.0, -2.2,2020-01-30 02:00:00, -4.0,5
-1.4, -1.433, 83.5, 3.3, 84.0, -2.2,2020-01-30 03:00:00, -3.0,5
-1.0, -0.993, 82.9, 3.3, 83.0, -2.2,2020-01-30 04:00:00, -3.0,5
0.6, 0.628, 63.18, 3.3, 63.0, -2.2,2020-01-30 05:00:00, -5.0,5
-0.7, -0.745, 79.41, 3.3, 79.0, -2.2,2020-01-30 06:00:00, -3.0,5
-0.2, -0.215, 72.74, 0.1, 73.0, -1.2,2020-01-30 07:00:00, -4.0,5
-1.0, -0.967, 76.63, 0.4, 77.0, -1.2,2020-01-30 08:00:00, -4.0,5
-0.5, -0.522, 76.35, 0.4, 76.0, -1.2,2020-01-30 09:00:00, -4.0,5
0.7, 0.728, 72.54, 0.9, 73.0, -1.2,2020-01-30 10:00:00, -4.0,5
2.6, 2.623, 69.63, 3.2, 70.0, -1.2,2020-01-30 11:00:00, -2.0,5
2.7, 2.737, 52.89, 3.2, 53.0, -1.2,2020-01-30 12:00:00, -6.0,5
5.6, 5.641, 33.0, 5.6, 33.0, -1.2,2020-01-30 13:00:00, -10.0,5
5.8, 5.838, 34.33, 6.4, 34.0, -1.2,2020-01-30 14:00:00, -9.0,5
None, 3.811, 44.12, None, None, None,2020-01-30 15:00:00, None,5
1.8, 1.773, 67.42, 6.4, 67.0, -1.2,2020-01-30 16:00:00, -4.0,5
3.5, 3.525, 39.86, 6.4, 40.0, -1.2,2020-01-30 17:00:00, -9.0,5
5.0, 5.027, 44.03, 6.4, 44.0, -1.2,2020-01-30 18:00:00, -6.0,5
3.9, 3.941, 55.18, 5.1, 55.0, 3.1,2020-01-30 19:00:00, -4.0,5
4.2, 4.155, 59.64, 5.1, 60.0, 2.4,2020-01-30 20:00:00, -3.0,5
3.0, 3.04, 67.95, 5.1, 68.0, 1.5,2020-01-30 21:00:00, -2.0,5
2.7, 2.697, 78.19, 5.1, 78.0, 1.3,2020-01-30 22:00:00, -1.0,5
