air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
6.7,6.7, 1002.2, 83.0,8.2,87.0, 23.4,2020-01-29 00:00:00, 15.0,5.0, 995.0,5
7.4,6.7, 1000.2, 78.0,8.2,82.0, 25.4,2020-01-29 01:00:00, 17.4,5.0, 993.0,5
6.9,6.7, 1001.2, 82.0,8.2,85.0, 26.7,2020-01-29 02:00:00, 18.6,5.0, 994.0,5
7.2,6.7, 1001.2, 97.0,8.2,83.0, 28.3,2020-01-29 03:00:00, 18.0,4.0, 994.0,5
7.5,6.7, 1000.2, 113.0,8.2,80.0, 25.9,2020-01-29 04:00:00, 16.7,4.0, 993.0,5
7.4,6.7, 999.2, 122.0,8.2,83.0, 25.0,2020-01-29 05:00:00, 17.4,5.0, 992.0,5
8.1,6.7, 998.2, 128.0,8.2,84.0, 33.8,2020-01-29 06:00:00, 17.9,6.0, 991.0,5
8.1,8.0, 998.2, 155.0,8.3,83.0, 35.0,2020-01-29 07:00:00, 20.7,5.0, 991.0,5
8.0,8.0, 997.2, 156.0,8.3,83.0, 43.0,2020-01-29 08:00:00, 24.2,5.0, 990.0,5
7.8,7.9, 997.2, 166.0,8.3,83.0, 45.5,2020-01-29 09:00:00, 27.5,5.0, 990.0,5
7.7,7.7, 998.2, 171.0,8.3,84.0, 48.0,2020-01-29 10:00:00, 26.4,5.0, 991.0,5
7.9,7.7, 997.2, 170.0,8.3,85.0, 44.2,2020-01-29 11:00:00, 24.5,5.0, 990.0,5
8.3,7.7, 997.2, 172.0,8.3,82.0, 35.5,2020-01-29 12:00:00, 20.9,5.0, 990.0,5
8.7,7.7, 997.2, 176.0,8.7,83.0, 43.1,2020-01-29 13:00:00, 25.9,6.0, 990.0,5
10.0,7.7, 997.2, 183.0,10.1,75.0, 38.0,2020-01-29 14:00:00, 22.7,6.0, 990.0,5
10.8,7.7, 998.2, 193.0,11.2,71.0, 36.3,2020-01-29 15:00:00, 20.6,6.0, 991.0,5
10.3,7.7, 999.2, 181.0,11.2,73.0, 26.8,2020-01-29 16:00:00, 14.3,6.0, 992.0,5
9.6,7.7, 1000.2, 175.0,11.2,77.0, 29.9,2020-01-29 17:00:00, 17.1,6.0, 993.0,5
8.6,7.7, 1000.2, 169.0,11.2,78.0, 29.5,2020-01-29 18:00:00, 20.3,5.0, 993.0,5
8.5,8.4, 1001.2, 159.0,8.7,76.0, 26.9,2020-01-29 19:00:00, 19.2,5.0, 994.0,5
8.0,7.8, 1002.2, 89.0,8.7,79.0, 22.0,2020-01-29 20:00:00, 8.0,5.0, 995.0,5
7.8,7.8, 1002.2, 86.0,8.7,80.0, 18.1,2020-01-29 21:00:00, 12.4,4.0, 995.0,5
6.9,7.0, 1002.2, 99.0,8.7,83.0, 23.9,2020-01-29 22:00:00, 19.6,4.0, 995.0,5
7.0,6.7, 1002.2, 113.0,8.7,79.0, 21.8,2020-01-29 23:00:00, 18.9,4.0, 995.0,5
7.0,6.6, 1003.2, 113.0,8.7,78.0, 17.4,2020-01-30 00:00:00, 14.0,3.0, 996.0,5
6.8,6.6, 1003.2, 97.0,8.7,77.0, 20.1,2020-01-30 01:00:00, 15.2,3.0, 996.0,5
6.6,6.6, 1004.2, 110.0,8.7,76.0, 22.6,2020-01-30 02:00:00, 15.4,3.0, 997.0,5
5.8,5.9, 1004.2, 123.0,8.7,82.0, 23.2,2020-01-30 03:00:00, 14.7,3.0, 997.0,5
6.7,5.6, 1005.2, 90.0,8.7,77.0, 22.1,2020-01-30 04:00:00, 15.4,3.0, 998.0,5
5.7,5.6, 1005.3, 89.0,8.7,83.0, 18.6,2020-01-30 05:00:00, 7.5,3.0, 998.0,5
5.3,5.3, 1004.3, 78.0,8.7,86.0, 20.8,2020-01-30 06:00:00, 13.3,3.0, 997.0,5
6.6,5.3, 1004.3, 96.0,6.4,70.0, 24.6,2020-01-30 07:00:00, 16.1,2.0, 997.0,5
5.9,5.3, 1005.3, 84.0,6.7,77.0, 26.0,2020-01-30 08:00:00, 13.3,2.0, 998.0,5
6.1,5.3, 1004.3, 83.0,6.7,73.0, 29.9,2020-01-30 09:00:00, 9.6,2.0, 997.0,5
5.9,5.3, 1003.3, 97.0,6.7,77.0, 30.1,2020-01-30 10:00:00, 21.9,2.0, 996.0,5
6.6,5.3, 1003.3, 104.0,6.7,76.0, 28.5,2020-01-30 11:00:00, 17.7,3.0, 996.0,5
7.6,5.3, 1003.2, 114.0,7.5,68.0, 20.5,2020-01-30 12:00:00, 13.3,2.0, 996.0,5
7.8,5.3, 1002.2, 93.0,7.9,65.0, 17.4,2020-01-30 13:00:00, 10.1,2.0, 995.0,5
8.4,5.3, 1000.2, 78.0,8.5,65.0, 12.4,2020-01-30 14:00:00, 7.2,2.0, 993.0,5
8.0,5.3, 999.2, 60.0,8.6,65.0, 22.6,2020-01-30 16:00:00, 14.5,2.0, 992.0,5
9.3,5.3, 998.2, 113.0,9.7,49.0, 25.8,2020-01-30 17:00:00, 12.3,-1.0, 991.0,5
7.4,5.3, 998.2, 141.0,9.7,71.0, 24.6,2020-01-30 18:00:00, 12.0,3.0, 991.0,5
6.1,6.1, 998.2, 67.0,7.5,85.0, 25.2,2020-01-30 19:00:00, 15.8,4.0, 991.0,5
6.0,6.0, 997.2, 70.0,7.5,85.0, 34.9,2020-01-30 20:00:00, 22.7,4.0, 990.0,5
5.7,5.7, 997.2, 75.0,7.5,87.0, 31.0,2020-01-30 21:00:00, 22.0,4.0, 990.0,5
5.4,5.3, 997.2, 73.0,7.5,89.0, 32.0,2020-01-30 22:00:00, 21.8,4.0, 990.0,5
5.3,5.3, 998.2, 80.0,7.5,90.0, 29.0,2020-01-30 23:00:00, 19.7,4.0, 991.0,5
5.4,5.2, 998.2, 75.0,7.5,89.0, 31.2,2020-01-31 00:00:00, 19.7,4.0, 991.0,5
5.6,5.2, 998.2, 68.0,7.5,89.0, 23.4,2020-01-31 01:00:00, 16.3,4.0, 991.0,5
5.8,5.2, 998.2, 68.0,7.5,89.0, 26.5,2020-01-31 02:00:00, 19.2,4.0, 991.0,5
6.2,5.2, 998.2, 72.0,7.5,88.0, 26.0,2020-01-31 03:00:00, 20.2,4.0, 991.0,5
6.2,5.2, 998.2, 75.0,7.5,88.0, 21.9,2020-01-31 04:00:00, 16.2,4.0, 991.0,5
6.5,5.2, 998.2, 71.0,7.5,90.0, 19.6,2020-01-31 05:00:00, 14.8,5.0, 991.0,5
6.9,5.2, 998.2, 94.0,7.5,90.0, 19.7,2020-01-31 06:00:00, 14.0,5.0, 991.0,5
6.9,6.6, 997.2, 97.0,7.3,91.0, 14.0,2020-01-31 07:00:00, 8.8,5.0, 990.0,5
7.3,6.5, 997.2, 84.0,7.5,91.0, 15.4,2020-01-31 08:00:00, 10.1,6.0, 990.0,5
8.0,6.5, 996.2, 116.0,8.1,91.0, 21.7,2020-01-31 09:00:00, 11.7,7.0, 989.0,5
7.6,6.5, 995.2, 106.0,8.2,91.0, 26.3,2020-01-31 10:00:00, 15.3,6.0, 988.0,5
7.9,6.5, 995.2, 93.0,8.2,91.0, 23.6,2020-01-31 11:00:00, 16.0,7.0, 988.0,5
7.7,6.5, 995.2, 92.0,8.2,91.0, 18.0,2020-01-31 12:00:00, 9.1,6.0, 988.0,5
8.7,6.5, 994.2, 99.0,8.7,91.0, 18.6,2020-01-31 13:00:00, 11.1,7.0, 987.0,5
8.3,6.5, 994.2, 82.0,9.2,90.0, 22.2,2020-01-31 14:00:00, 12.2,7.0, 987.0,5
11.8,6.5, 993.1, 161.0,11.9,85.0, 38.7,2020-01-31 15:00:00, 18.9,9.0, 986.0,5
11.5,6.5, 992.1, 175.0,12.0,86.0, 48.0,2020-01-31 16:00:00, 24.8,9.0, 985.0,5
11.6,6.5, 992.1, 178.0,12.0,84.0, 38.0,2020-01-31 17:00:00, 23.8,9.0, 985.0,5
12.3,6.5, 991.1, 176.0,12.3,80.0, 37.9,2020-01-31 18:00:00, 21.3,9.0, 984.0,5
