CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -3.457, None, None, None, None, 32.7, 79.57, -1.0, 7.359, 141.8, -6999.0, 7.4, -3.5, -5.1, 0.0, None, None, 142.0, -3.1, None, None, -6999.0, None,2020-01-29 00:00:00, 140.0, None, 139.8,5
None, -3.317, None, None, None, None, 32.3, 65.93, -1.0, 7.497, 29.51, -6999.0, 7.5, -3.3, -5.1, 0.0, None, None, 30.0, -3.1, None, None, -6999.0, None,2020-01-29 01:00:00, 139.0, None, 139.2,5
None, -2.736, None, None, None, None, 40.8, 77.76, 1.0, 8.87, 36.46, -6999.0, 8.9, -2.7, -5.1, 0.0, None, None, 36.0, -2.7, None, None, -6999.0, None,2020-01-29 02:00:00, 140.0, None, 139.5,5
None, -3.118, None, None, None, None, 42.7, 73.85, -1.0, 7.397, 28.58, -6999.0, 7.4, -3.1, -5.1, 0.0, None, None, 29.0, -2.6, None, None, -6999.0, None,2020-01-29 03:00:00, 139.0, None, 139.0,5
None, -2.884, None, None, None, None, 39.1, 71.0, 0.0, 8.63, 35.4, -6999.0, 8.6, -2.9, -5.1, 0.0, None, None, 35.0, -2.6, None, None, -6999.0, None,2020-01-29 04:00:00, 139.0, None, 139.2,5
None, -3.684, None, None, None, None, 37.3, 63.01, 0.0, 8.86, 22.76, -6999.0, 8.9, -3.7, -5.1, 0.0, None, None, 23.0, -2.6, None, None, -6999.0, None,2020-01-29 05:00:00, 139.0, None, 139.1,5
None, -3.371, None, None, None, None, 39.3, 65.29, 0.0, 8.97, 38.68, -6999.0, 9.0, -3.4, -5.1, 0.0, None, None, 39.0, -2.6, None, None, -6999.0, None,2020-01-29 06:00:00, 139.0, None, 139.1,5
None, -2.635, None, None, None, None, 38.6, 64.59, 0.0, 8.5, 22.35, -6999.0, 8.5, -2.6, -3.4, 0.0, None, None, 22.0, -2.6, None, None, -6999.0, None,2020-01-29 07:00:00, 139.0, None, 138.9,5
None, -2.199, None, None, None, None, 39.1, 79.39, 0.0, 8.42, 148.1, -6999.0, 8.4, -2.2, -3.4, 0.0, None, None, 148.0, -2.1, None, None, -6999.0, None,2020-01-29 08:00:00, 139.0, None, 138.7,5
None, -1.81, None, None, None, None, 30.1, 76.04, -1.0, 8.31, 12.52, -6999.0, 8.3, -1.8, -3.4, 0.0, None, None, 13.0, -1.8, None, None, -6999.0, None,2020-01-29 09:00:00, 138.0, None, 138.0,5
None, -1.361, None, None, None, None, 38.2, 66.83, 0.0, 9.03, 195.8, -6999.0, 9.0, -1.4, -3.4, 0.0, None, None, 196.0, -1.4, None, None, -6999.0, None,2020-01-29 10:00:00, 138.0, None, 137.9,5
None, -1.225, None, None, None, None, 40.1, 67.98, 0.0, 7.831, 20.74, -6999.0, 7.8, -1.2, -3.4, 0.0, None, None, 21.0, -1.2, None, None, -6999.0, None,2020-01-29 11:00:00, 138.0, None, 137.7,5
None, -0.879, None, None, None, None, 21.1, 73.47, 0.0, 5.016, 341.5, -6999.0, 5.0, -0.9, -3.4, 0.0, None, None, 342.0, -0.8, None, None, -6999.0, None,2020-01-29 12:00:00, 138.0, None, 137.8,5
None, -2.252, None, None, None, None, 34.7, 52.78, 1.0, 7.357, 212.1, -6999.0, 7.4, -2.3, -3.4, 0.0, None, None, 212.0, -0.8, None, None, -6999.0, None,2020-01-29 13:00:00, 138.0, None, 138.1,5
None, -2.586, None, None, None, None, 31.3, 36.16, -3.0, 11.98, 211.2, -6999.0, 12.0, -2.6, -3.4, 0.0, None, None, 211.0, -0.8, None, None, -6999.0, None,2020-01-29 14:00:00, 135.0, None, 135.3,5
None, -3.519, None, None, None, None, 42.9, 25.34, 5.0, 22.32, 203.1, -6999.0, 22.3, -3.5, -3.5, 0.0, None, None, 203.0, -0.8, None, None, -6999.0, None,2020-01-29 15:00:00, 140.0, None, 139.8,5
None, -3.713, None, None, None, None, 46.1, 23.75, 0.0, 19.86, 208.1, -6999.0, 19.9, -3.7, -3.7, 0.0, None, None, 208.0, -0.8, None, None, -6999.0, None,2020-01-29 16:00:00, 140.0, None, 140.0,5
None, -3.8, None, None, None, None, 32.1, 24.57, -1.0, 15.64, 210.4, -6999.0, 15.6, -3.8, -3.8, 0.0, None, None, 210.0, -0.8, None, None, -6999.0, None,2020-01-29 17:00:00, 139.0, None, 139.4,5
None, -5.062, None, None, None, None, 27.9, 32.51, 1.0, 10.76, 215.6, -6999.0, 10.8, -5.1, -5.0, 0.0, None, None, 216.0, -0.8, None, None, -6999.0, None,2020-01-29 18:00:00, 140.0, None, 140.1,5
