pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -8.36, 91.4, -6.7, 91.0, -9.0, -8.4, -10.2, 979.0, 0.0, -9.0, 884.0, 0.0,2020-01-29 00:00:00, 51.0, 51.41, 884.0,5
None, -8.26, 92.5, -6.7, 93.0, -9.0, -8.3, -10.2, 976.6, -0.1, -9.0, 882.0, 1.0,2020-01-29 01:00:00, 52.0, 51.68, 882.0,5
None, -7.602, 93.1, -6.7, 93.0, -8.0, -7.6, -10.2, 973.0, 0.1, -8.0, 879.0, 0.0,2020-01-29 02:00:00, 52.0, 51.79, 879.0,5
None, -6.055, 92.5, -6.0, 93.0, -7.0, -6.1, -10.2, 971.8, 0.0, -7.0, 878.0, 0.0,2020-01-29 03:00:00, 52.0, 51.7, 878.0,5
None, -4.24, 91.2, -4.1, 91.0, -5.0, -4.2, -10.2, 970.3, 0.1, -5.0, 877.0, 0.0,2020-01-29 04:00:00, 52.0, 51.85, 877.0,5
None, -3.145, 90.6, -3.2, 91.0, -4.0, -3.1, -10.2, 968.2, 0.1, -4.0, 875.0, 0.0,2020-01-29 05:00:00, 52.0, 52.08, 875.0,5
None, -1.676, 83.5, -1.1, 84.0, -4.0, -1.7, -10.2, 968.3, 0.0, -4.0, 875.0, 0.0,2020-01-29 06:00:00, 52.0, 51.97, 875.0,5
None, -1.054, 77.65, -0.7, 78.0, -4.0, -1.1, -2.2, 968.1, 0.0, -4.0, 875.0, -1.0,2020-01-29 07:00:00, 51.0, 51.27, 875.0,5
None, 0.521, 74.5, 0.6, 75.0, -4.0, 0.5, -2.2, 967.9, 0.1, -4.0, 875.0, 0.0,2020-01-29 08:00:00, 51.0, 51.45, 875.0,5
None, 0.128, 75.34, 0.7, 75.0, -4.0, 0.1, -2.2, 967.9, 0.0, -4.0, 875.0, 0.0,2020-01-29 09:00:00, 52.0, 51.51, 875.0,5
None, 0.585, 73.27, 0.7, 73.0, -4.0, 0.6, -2.2, 968.9, 0.0, -4.0, 876.0, 1.0,2020-01-29 10:00:00, 52.0, 51.82, 876.0,5
None, 0.9, 74.21, 0.9, 74.0, -3.0, 0.9, -2.2, 970.0, 0.0, -3.0, 877.0, 0.0,2020-01-29 11:00:00, 52.0, 51.7, 877.0,5
None, 2.198, 69.08, 2.3, 69.0, -3.0, 2.2, -2.2, 971.1, 0.0, -3.0, 878.0, 0.0,2020-01-29 12:00:00, 52.0, 51.63, 878.0,5
None, 3.796, 63.83, 3.7, 64.0, -2.0, 3.8, -2.2, 973.1, 0.0, -2.0, 880.0, 1.0,2020-01-29 13:00:00, 52.0, 51.93, 880.0,5
None, 4.081, 60.55, 4.4, 61.0, -3.0, 4.1, -2.2, 975.2, 0.0, -3.0, 882.0, 0.0,2020-01-29 14:00:00, 52.0, 51.68, 882.0,5
None, 3.022, 71.99, 4.5, 72.0, -2.0, 3.0, -2.2, 977.4, -0.1, -2.0, 884.0, 0.0,2020-01-29 15:00:00, 51.0, 51.31, 884.0,5
None, 1.093, 82.1, 4.5, 82.0, -2.0, 1.1, -2.2, 979.6, -0.1, -2.0, 886.0, 0.0,2020-01-29 16:00:00, 51.0, 51.4, 886.0,5
None, -0.4, 88.0, 4.5, 88.0, -2.0, -0.4, -2.2, 981.9, 0.0, -2.0, 888.0, 0.0,2020-01-29 17:00:00, 51.0, 51.35, 888.0,5
None, -1.52, 94.0, 4.5, 94.0, -2.0, -1.5, -2.2, 983.0, 0.0, -2.0, 889.0, 0.0,2020-01-29 18:00:00, 52.0, 51.59, 889.0,5
None, -1.252, 87.6, -1.2, 88.0, -3.0, -1.3, -1.5, 985.1, 0.0, -3.0, 891.0, 0.0,2020-01-29 19:00:00, 51.0, 51.41, 891.0,5
None, -1.722, 86.8, -1.2, 87.0, -3.0, -1.7, -1.7, 987.2, 0.0, -3.0, 893.0, 0.0,2020-01-29 20:00:00, 51.0, 51.37, 893.0,5
None, -2.911, 65.44, -1.2, 65.0, -8.0, -2.9, -3.1, 988.4, 0.0, -8.0, 894.0, 0.0,2020-01-29 21:00:00, 51.0, 51.01, 894.0,5
None, -4.335, 82.2, -1.2, 82.0, -7.0, -4.3, -4.4, 989.6, -0.1, -7.0, 895.0, 1.0,2020-01-29 22:00:00, 51.0, 51.46, 895.0,5
None, -4.993, 88.7, -1.2, 89.0, -6.0, -5.0, -5.0, 991.9, 0.0, -6.0, 897.0, 0.0,2020-01-29 23:00:00, 51.0, 51.04, 897.0,5
None, -5.185, 89.9, -1.2, 90.0, -6.0, -5.2, -5.4, 992.9, 0.0, -6.0, 898.0, 0.0,2020-01-30 00:00:00, 51.0, 50.85, 898.0,5
None, -7.343, 94.6, -1.2, 95.0, -8.0, -7.3, -7.4, 992.9, 0.0, -8.0, 898.0, 0.0,2020-01-30 01:00:00, 51.0, 50.91, 898.0,5
None, -8.59, 92.8, -1.2, 93.0, -9.0, -8.6, -8.6, 991.9, -0.1, -9.0, 897.0, 0.0,2020-01-30 02:00:00, 51.0, 51.13, 897.0,5
None, -8.85, 91.2, -1.2, 91.0, -10.0, -8.9, -9.4, 991.0, 0.0, -10.0, 896.0, 1.0,2020-01-30 03:00:00, 51.0, 51.38, 896.0,5
None, -7.41, 83.8, -1.2, 84.0, -9.0, -7.4, -9.4, 989.9, 0.0, -9.0, 895.0, 1.0,2020-01-30 04:00:00, 52.0, 51.87, 895.0,5
None, -7.41, 85.0, -1.2, 85.0, -9.0, -7.4, -9.4, 987.8, 0.0, -9.0, 893.0, 0.0,2020-01-30 05:00:00, 52.0, 51.63, 893.0,5
None, -7.549, 86.5, -1.2, 87.0, -9.0, -7.5, -9.4, 988.0, 0.1, -9.0, 893.0, 0.0,2020-01-30 06:00:00, 52.0, 51.64, 893.0,5
None, -8.08, 90.7, -7.5, 91.0, -9.0, -8.1, -8.1, 984.7, 0.0, -9.0, 890.0, 0.0,2020-01-30 07:00:00, 51.0, 51.49, 890.0,5
None, -7.434, 94.5, -7.5, 95.0, -8.0, -7.4, -8.1, 980.2, 0.0, -8.0, 886.0, 0.0,2020-01-30 08:00:00, 52.0, 51.58, 886.0,5
None, -7.051, 92.3, -6.7, 92.0, -8.0, -7.1, -8.1, 978.1, 0.1, -8.0, 884.0, 0.0,2020-01-30 09:00:00, 52.0, 51.51, 884.0,5
None, -6.75, 89.7, -6.6, 90.0, -8.0, -6.8, -8.1, 974.9, 0.0, -8.0, 881.0, 0.0,2020-01-30 10:00:00, 52.0, 51.52, 881.0,5
None, -6.08, 86.6, -5.7, 87.0, -8.0, -6.1, -8.1, 971.6, 0.1, -8.0, 878.0, 0.0,2020-01-30 11:00:00, 52.0, 51.65, 878.0,5
None, -3.108, 76.27, -3.2, 76.0, -6.0, -3.1, -8.1, 968.0, 0.1, -6.0, 875.0, 0.0,2020-01-30 12:00:00, 52.0, 51.77, 875.0,5
None, 0.875, 65.13, 0.9, 65.0, -5.0, 0.9, -8.1, 964.5, 0.3, -5.0, 872.0, 0.0,2020-01-30 13:00:00, 52.0, 51.62, 872.0,5
None, 0.28, 76.97, 1.1, 77.0, -3.0, 0.3, -8.1, 964.7, 0.0, -3.0, 872.0, 0.0,2020-01-30 14:00:00, 52.0, 51.61, 872.0,5
None, -0.052, 81.2, None, None, None, None, None, None, None, -3.0, 873.0, None,2020-01-30 15:00:00, None, 51.8, None,5
None, 0.183, 74.37, 1.1, 74.0, -4.0, 0.2, -8.1, 966.8, 0.0, -4.0, 874.0, 0.0,2020-01-30 16:00:00, 52.0, 51.5, 874.0,5
None, -0.257, 69.59, 1.1, 70.0, -5.0, -0.3, -8.1, 972.3, 0.0, -5.0, 879.0, 1.0,2020-01-30 17:00:00, 52.0, 51.88, 879.0,5
None, -1.155, 72.28, 1.1, 72.0, -5.0, -1.2, -8.1, 975.8, -0.2, -5.0, 882.0, 0.0,2020-01-30 18:00:00, 52.0, 51.87, 882.0,5
