CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -7.08, 95.6, None, None, 57.7, 13.36, 33.12, None, 202.5, -8.0, 33.1, -7.1, -7.4, 0.0, -8.0, None, 203.0, -7.0, None, None, 96.0, None,2020-01-29 00:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.94, 97.4, None, None, 57.2, 13.71, 33.32, None, 209.5, -7.0, 33.3, -6.9, -7.4, 0.0, -7.0, None, 210.0, -6.9, None, None, 97.0, None,2020-01-29 01:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.507, 99.1, None, None, 61.2, 16.81, 32.06, None, 208.2, -7.0, 32.1, -6.5, -7.4, 0.0, -7.0, None, 208.0, -6.5, None, None, 99.0, None,2020-01-29 02:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.46, 99.0, None, None, 68.4, 14.64, 40.14, None, 207.4, -7.0, 40.1, -6.5, -7.4, 0.0, -7.0, None, 207.0, -6.5, None, None, 99.0, None,2020-01-29 03:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.173, 98.5, None, None, 75.1, 14.86, 45.21, None, 205.6, -6.0, 45.2, -6.2, -7.4, 0.0, -6.0, None, 206.0, -6.1, None, None, 99.0, None,2020-01-29 04:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -5.886, 99.6, None, None, 81.9, 13.79, 48.92, None, 204.6, -6.0, 48.9, -5.9, -7.4, 0.0, -6.0, None, 205.0, -5.9, None, None, 100.0, None,2020-01-29 05:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -5.79, 99.3, None, None, 86.0, 12.28, 55.92, None, 200.3, -6.0, 55.9, -5.8, -7.4, 0.0, -6.0, None, 200.0, -5.7, None, None, 99.0, None,2020-01-29 06:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -5.694, 99.3, None, None, 84.0, 15.15, 53.83, None, 204.6, -6.0, 53.8, -5.7, -5.8, 0.0, -6.0, None, 205.0, -5.6, None, None, 99.0, None,2020-01-29 07:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -5.79, 99.5, None, None, 84.5, 12.87, 51.98, None, 199.2, -6.0, 52.0, -5.8, -5.8, 0.0, -6.0, None, 199.0, -5.6, None, None, 100.0, None,2020-01-29 08:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -5.79, 99.3, None, None, 79.9, 9.73, 54.45, None, 195.4, -6.0, 54.5, -5.8, -5.8, 0.0, -6.0, None, 195.0, -5.6, None, None, 99.0, None,2020-01-29 09:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -5.982, 99.5, None, None, 86.9, 10.98, 53.79, None, 193.2, -6.0, 53.8, -6.0, -6.0, 0.0, -6.0, None, 193.0, -5.6, None, None, 100.0, None,2020-01-29 10:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -5.982, 99.5, None, None, 72.9, 13.19, 46.26, None, 192.3, -6.0, 46.3, -6.0, -6.0, 0.0, -6.0, None, 192.0, -5.6, None, None, 100.0, None,2020-01-29 11:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.077, 99.2, None, None, 82.3, 13.98, 43.11, None, 188.6, -6.0, 43.1, -6.1, -6.1, 0.0, -6.0, None, 189.0, -5.6, None, None, 99.0, None,2020-01-29 12:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.03, 99.1, None, None, 76.7, 15.01, 46.35, None, 196.9, -6.0, 46.4, -6.0, -6.2, 0.0, -6.0, None, 197.0, -5.6, None, None, 99.0, None,2020-01-29 13:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.7, 97.5, None, None, 70.8, 20.81, 38.32, None, 225.0, -7.0, 38.3, -6.7, -6.7, 0.0, -7.0, None, 225.0, -5.6, None, None, 98.0, None,2020-01-29 14:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -6.317, 96.1, None, None, 65.9, 14.73, 31.13, None, 249.0, -7.0, 31.1, -6.3, -6.7, 0.0, -7.0, None, 249.0, -5.6, None, None, 96.0, None,2020-01-29 15:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -8.04, 92.3, None, None, 62.7, 11.94, 33.1, None, 249.4, -9.0, 33.1, -8.0, -8.0, 0.0, -9.0, None, 249.0, -5.6, None, None, 92.0, None,2020-01-29 16:00:00, -6999.0, None, -6999.0, -6999.0,5
None, -8.19, 97.3, None, None, 55.0, 15.35, 29.73, None, 257.4, -9.0, 29.7, -8.2, -8.2, 0.0, -9.0, None, 257.0, -5.6, None, None, 97.0, None,2020-01-29 17:00:00, -6999.0, None, -6999.0, -6999.0,5
