AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
0.6, 0.0,0.0, 4.8,2019-12-17 00:00:00, 26.0, 100.0,51
0.6, None,0.0, 4.5,2019-12-17 00:15:00, 22.0, 100.0,51
0.6, None,0.0, 3.8,2019-12-17 00:30:00, 13.0, 100.0,51
1.1, None,0.0, 2.5,2019-12-17 00:45:00, 4.0, 100.0,51
1.5, 0.0,0.0, 3.2,2019-12-17 01:00:00, 162.0, 100.0,51
2.0, None,0.0, 4.2,2019-12-17 01:15:00, 161.0, 100.0,51
2.4, None,0.0, 5.2,2019-12-17 01:30:00, 184.0, 100.0,51
2.7, None,0.254, 8.0,2019-12-17 01:45:00, 192.0, 100.0,51
3.0, 0.0,0.0, 7.6,2019-12-17 02:00:00, 174.0, 99.0,51
2.9, None,0.254, 7.4,2019-12-17 02:15:00, 180.0, 97.0,51
3.1, None,0.0, 9.0,2019-12-17 02:30:00, 189.0, 95.0,51
3.0, None,0.0, 7.4,2019-12-17 02:45:00, 186.0, 95.0,51
2.7, 0.0,0.254, 3.2,2019-12-17 03:00:00, 224.0, 97.0,51
2.5, None,0.0, 4.0,2019-12-17 03:15:00, 298.0, 98.0,51
2.9, None,0.0, 4.5,2019-12-17 03:30:00, 270.0, 97.0,51
2.9, None,0.0, 5.4,2019-12-17 03:45:00, 280.0, 97.0,51
3.1, 0.0,0.254, 5.4,2019-12-17 04:00:00, 312.0, 96.0,51
3.2, None,0.0, 6.2,2019-12-17 04:15:00, 269.0, 96.0,51
3.2, None,0.0, 6.7,2019-12-17 04:30:00, 295.0, 95.0,51
3.3, None,0.254, 9.1,2019-12-17 04:45:00, 253.0, 93.0,51
3.4, 0.0,0.0, 7.0,2019-12-17 05:00:00, 273.0, 94.0,51
3.4, None,0.0, 6.9,2019-12-17 05:15:00, 323.0, 94.0,51
3.4, None,0.254, 7.5,2019-12-17 05:30:00, 315.0, 93.0,51
3.3, None,0.0, 7.6,2019-12-17 05:45:00, 325.0, 95.0,51
3.3, 0.0,0.0, 6.3,2019-12-17 06:00:00, 341.0, 96.0,51
3.2, None,0.0, 5.3,2019-12-17 06:15:00, 350.0, 96.0,51
3.1, None,0.0, 6.2,2019-12-17 06:30:00, 350.0, 96.0,51
3.1, None,0.0, 6.7,2019-12-17 06:45:00, 348.0, 96.0,51
3.1, 0.0,0.0, 7.4,2019-12-17 07:00:00, 333.0, 92.0,51
3.2, None,0.0, 8.9,2019-12-17 07:15:00, 280.0, 92.0,51
2.9, None,0.0, 6.9,2019-12-17 07:30:00, 330.0, 93.0,51
2.8, None,0.0, 8.7,2019-12-17 07:45:00, 296.0, 92.0,51
2.8, 0.0,0.0, 7.6,2019-12-17 08:00:00, 330.0, 92.0,51
2.8, None,0.0, 8.9,2019-12-17 08:15:00, 319.0, 91.0,51
2.9, None,0.0, 9.2,2019-12-17 08:30:00, 303.0, 92.0,51
2.8, None,0.0, 8.9,2019-12-17 08:45:00, 333.0, 93.0,51
2.7, 0.0,0.0, 7.5,2019-12-17 09:00:00, 342.0, 92.0,51
2.8, None,0.0, 6.5,2019-12-17 09:15:00, 300.0, 91.0,51
3.0, None,0.0, 7.9,2019-12-17 09:30:00, 260.0, 90.0,51
3.1, None,0.0, 7.5,2019-12-17 09:45:00, 288.0, 89.0,51
3.0, 0.0,0.0, 8.0,2019-12-17 10:00:00, 329.0, 90.0,51
3.0, None,0.0, 6.6,2019-12-17 10:15:00, 352.0, 90.0,51
3.1, None,0.0, 7.8,2019-12-17 10:30:00, 343.0, 93.0,51
3.1, None,0.254, 7.7,2019-12-17 10:45:00, 305.0, 94.0,51
2.8, 0.0,0.254, 5.4,2019-12-17 11:00:00, 356.0, 96.0,51
2.9, None,0.254, 9.5,2019-12-17 11:15:00, 309.0, 97.0,51
3.2, None,0.0, 7.9,2019-12-17 11:30:00, 329.0, 96.0,51
3.3, None,0.0, 9.7,2019-12-17 11:45:00, 301.0, 95.0,51
3.3, 1.0,0.0, 7.8,2019-12-17 12:00:00, 280.0, 95.0,51
3.6, None,0.0, 8.8,2019-12-17 12:15:00, 306.0, 94.0,51
3.4, None,0.0, 8.8,2019-12-17 12:30:00, 310.0, 95.0,51
3.3, None,0.0, 8.7,2019-12-17 12:45:00, 260.0, 95.0,51
