wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
2.0, None, None,0.0, None,7.2, None,11.7, None, None, None,63.0,2016-07-01 00:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,7.1, None,10.7, None, None, None,65.0,2016-07-01 01:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,5.1, None,9.2, None, None, None,74.0,2016-07-01 02:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,9.0, None,9.2, None, None, None,63.0,2016-07-01 03:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,4.8, None,8.8, None, None, None,62.0,2016-07-01 04:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0, None, None,0.0, None,5.7, None,8.2, None, None, None,59.0,2016-07-01 05:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0, None, None,0.0, None,4.1, None,11.1, None, None, None,52.0,2016-07-01 06:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,3.1, None,17.2, None, None, None,35.0,2016-07-01 07:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,4.0, None,18.4, None, None, None,37.0,2016-07-01 08:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,3.8, None,17.9, None, None, None,41.0,2016-07-01 09:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,3.2, None,20.2, None, None, None,37.0,2016-07-01 10:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,5.9, None,21.6, None, None, None,31.0,2016-07-01 11:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,9.2, None,21.4, None, None, None,31.0,2016-07-01 12:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,6.8, None,17.2, None, None, None,48.0,2016-07-01 13:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,3.4, None,14.1, None, None, None,80.0,2016-07-01 14:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.4, None,5.9, None,15.7, None, None, None,65.0,2016-07-01 15:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0, None, None,0.0, None,7.2, None,16.0, None, None, None,64.0,2016-07-01 16:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,4.3, None,20.4, None, None, None,56.0,2016-07-01 17:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,1.9, None,20.3, None, None, None,53.0,2016-07-01 18:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0, None, None,0.0, None,1.7, None,17.6, None, None, None,72.0,2016-07-01 19:00:00,27,,,,,,,,,,,,,,,,,,,,,,,,,,
