pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,352.0, None,-3.7,-3.9, 69.0, None, None, None,-25.0,2023-12-25 05:00:00, None,52
None, None,353.0, None,-2.8,-2.7, 84.0, None, None, None,-25.0,2023-12-26 02:00:00, None,52
1.0, None,353.0, None,-1.4,-1.3, 85.0, None, None, None,-25.0,2023-12-26 05:00:00, None,52
0.0, None,353.0, None,-11.3,-11.9, 85.0, None, None, None,-24.0,2023-12-27 02:00:00, None,52
None, None,353.0, None,-15.7,-15.9, 84.0, None, None, None,-23.0,2023-12-27 07:00:00, None,52
None, None,353.0, None,0.0,0.1, 80.0, None, None, None,-25.0,2023-12-28 17:00:00, None,52
None, None,353.0, None,0.5,0.3, 83.0, None, None, None,-26.0,2023-12-28 21:00:00, None,52
None, None,353.0, None,-3.0,-3.0, 83.0, None, None, None,-26.0,2023-12-29 02:00:00, None,52
None, None,353.0, None,-1.0,-0.8, 85.0, None, None, None,-27.0,2023-12-29 18:00:00, None,52
None, None,355.0, None,0.5,0.5, 82.0, None, None, None,-27.0,2023-12-30 16:00:00, None,52
