wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
102.0, None, None,0.0, None,2.4, None,-7.4, None, None,91.0,2019-02-05 00:00:00, None,6
130.0, None, None,0.0, None,2.8, None,-7.4, None, None,92.0,2019-02-05 01:00:00, None,6
114.0, None, None,0.0, None,3.3, None,-7.5, None, None,92.0,2019-02-05 02:00:00, None,6
120.0, None, None,0.0, None,0.0, None,-7.7, None, None,90.0,2019-02-05 03:00:00, None,6
105.0, None, None,0.0, None,2.6, None,-7.8, None, None,91.0,2019-02-05 04:00:00, None,6
95.0, None, None,0.0, None,2.4, None,-7.9, None, None,91.0,2019-02-05 05:00:00, None,6
105.0, None, None,0.0, None,2.2, None,-8.2, None, None,92.0,2019-02-05 06:00:00, None,6
118.0, None, None,0.0, None,3.0, None,-7.9, None, None,92.0,2019-02-05 07:00:00, None,6
127.0, None, None,0.0, None,2.7, None,-7.5, None, None,92.0,2019-02-05 08:00:00, None,6
154.0, None, None,0.0, None,2.7, None,-7.1, None, None,92.0,2019-02-05 09:00:00, None,6
133.0, None, None,0.0, None,2.1, None,-4.7, None, None,94.0,2019-02-05 10:00:00, None,6
227.0, None, None,0.2, None,3.5, None,0.9, None, None,73.0,2019-02-05 11:00:00, None,6
232.0, None, None,0.8, None,5.1, None,0.8, None, None,70.0,2019-02-05 12:00:00, None,6
223.0, None, None,0.2, None,5.2, None,0.0, None, None,78.0,2019-02-05 13:00:00, None,6
233.0, None, None,0.2, None,3.5, None,-0.2, None, None,70.0,2019-02-05 14:00:00, None,6
205.0, None, None,0.0, None,5.3, None,-0.7, None, None,75.0,2019-02-05 15:00:00, None,6
129.0, None, None,0.0, None,1.8, None,-2.1, None, None,86.0,2019-02-05 16:00:00, None,6
90.0, None, None,0.0, None,0.0, None,-2.7, None, None,91.0,2019-02-05 17:00:00, None,6
