CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
1.748, None, None, None,14.61,13.11,352.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 00:00:00, None, None, None, None,40
1.671, None, None, None,12.98,13.74,348.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 01:00:00, None, None, None, None,40
1.424, None, None, None,17.32,11.57,343.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 02:00:00, None, None, None, None,40
1.14, None, None, None,12.15,12.45,352.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 03:00:00, None, None, None, None,40
1.253, None, None, None,15.64,9.98,339.2, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 04:00:00, None, None, None, None,40
0.969, None, None, None,27.85,5.147,343.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 05:00:00, None, None, None, None,40
0.314, None, None, None,18.22,7.08,347.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 06:00:00, None, None, None, None,40
-0.386, None, None, None,23.31,5.599,352.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 07:00:00, None, None, None, None,40
0.2, None, None, None,17.47,5.447,358.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 08:00:00, None, None, None, None,40
0.086, None, None, None,14.65,12.03,2.337, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 09:00:00, None, None, None, None,40
0.608, None, None, None,16.55,12.55,349.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 10:00:00, None, None, None, None,40
1.12, None, None, None,12.81,12.14,349.2, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 11:00:00, None, None, None, None,40
1.509, None, None, None,15.08,13.5,335.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 12:00:00, None, None, None, None,40
1.784, None, None, None,17.82,19.9,345.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 13:00:00, None, None, None, None,40
1.698, None, None, None,11.51,25.0,349.6, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 14:00:00, None, None, None, None,40
0.875, None, None, None,13.2,28.49,5.373, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 16:00:00, None, None, None, None,40
0.763, None, None, None,19.71,28.38,1.075, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 17:00:00, None, None, None, None,40
0.317, None, None, None,24.63,25.71,14.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 18:00:00, None, None, None, None,40
-0.015, None, None, None,17.68,24.46,10.89, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 19:00:00, None, None, None, None,40
-1.088, None, None, None,12.26,28.57,5.295, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 20:00:00, None, None, None, None,40
-3.438, None, None, None,30.59,19.81,51.59, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 21:00:00, None, None, None, None,40
-2.676, None, None, None,19.86,10.43,89.6, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 22:00:00, None, None, None, None,40
-2.54, None, None, None,16.09,13.27,53.74, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 23:00:00, None, None, None, None,40
-2.74, None, None, None,20.68,14.85,43.39, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 00:00:00, None, None, None, None,40
-3.398, None, None, None,19.18,15.69,39.27, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 01:00:00, None, None, None, None,40
-3.655, None, None, None,27.84,12.67,52.48, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 02:00:00, None, None, None, None,40
-4.507, None, None, None,34.94,10.37,73.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 03:00:00, None, None, None, None,40
-4.526, None, None, None,19.65,15.1,29.59, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 04:00:00, None, None, None, None,40
-4.575, None, None, None,21.74,16.32,29.49, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 05:00:00, None, None, None, None,40
-4.931, None, None, None,12.05,17.6,27.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 06:00:00, None, None, None, None,40
-5.096, None, None, None,11.7,17.14,15.48, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 07:00:00, None, None, None, None,40
-5.59, None, None, None,11.62,12.74,0.513, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 08:00:00, None, None, None, None,40
-5.726, None, None, None,14.03,14.26,345.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 09:00:00, None, None, None, None,40
-4.123, None, None, None,12.05,8.85,340.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 10:00:00, None, None, None, None,40
-3.754, None, None, None,11.29,6.002,347.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 11:00:00, None, None, None, None,40
-2.905, None, None, None,20.8,3.711,337.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 12:00:00, None, None, None, None,40
-1.85, None, None, None,41.66,1.697,4.723, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 13:00:00, None, None, None, None,40
-0.815, None, None, None,69.91,0.842,329.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 14:00:00, None, None, None, None,40
0.453, None, None, None,71.5,0.795,64.05, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 15:00:00, None, None, None, None,40
1.108, None, None, None,70.7,0.782,327.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 16:00:00, None, None, None, None,40
2.979, None, None, None,58.98,1.788,104.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 17:00:00, None, None, None, None,40
2.723, None, None, None,39.68,2.253,285.2, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 18:00:00, None, None, None, None,40
3.111, None, None, None,33.06,2.638,279.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 19:00:00, None, None, None, None,40
0.522, None, None, None,11.39,3.575,1.045, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 20:00:00, None, None, None, None,40
0.411, None, None, None,11.87,5.029,14.22, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 21:00:00, None, None, None, None,40
-0.984, None, None, None,55.38,0.971,198.0, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 22:00:00, None, None, None, None,40
-0.681, None, None, None,29.09,1.986,201.1, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 23:00:00, None, None, None, None,40
-1.137, None, None, None,16.17,3.978,201.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 00:00:00, None, None, None, None,40
-1.497, None, None, None,8.88,8.69,206.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 01:00:00, None, None, None, None,40
-2.637, None, None, None,10.45,11.53,202.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 02:00:00, None, None, None, None,40
-2.883, None, None, None,12.7,12.52,200.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 03:00:00, None, None, None, None,40
-3.023, None, None, None,13.21,14.43,196.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 04:00:00, None, None, None, None,40
-2.832, None, None, None,14.82,15.63,197.2, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 05:00:00, None, None, None, None,40
-3.09, None, None, None,10.52,19.11,197.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 06:00:00, None, None, None, None,40
-3.289, None, None, None,14.12,16.3,197.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 07:00:00, None, None, None, None,40
-3.586, None, None, None,10.92,17.64,197.0, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 08:00:00, None, None, None, None,40
-3.72, None, None, None,14.02,17.1,196.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 09:00:00, None, None, None, None,40
-1.958, None, None, None,12.65,16.99,196.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 10:00:00, None, None, None, None,40
-0.878, None, None, None,13.8,17.75,194.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 11:00:00, None, None, None, None,40
-0.567, None, None, None,20.19,17.51,195.0, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 12:00:00, None, None, None, None,40
-0.32, None, None, None,28.68,10.73,199.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 13:00:00, None, None, None, None,40
1.661, None, None, None,20.66,14.58,192.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 14:00:00, None, None, None, None,40
4.168, None, None, None,23.77,13.13,187.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 15:00:00, None, None, None, None,40
2.152, None, None, None,18.7,12.68,186.0, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 16:00:00, None, None, None, None,40
3.481, None, None, None,24.6,9.48,193.6, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 17:00:00, None, None, None, None,40
1.876, None, None, None,28.92,8.65,194.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 18:00:00, None, None, None, None,40
0.939, None, None, None,23.13,11.51,205.1, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 19:00:00, None, None, None, None,40
-0.604, None, None, None,17.67,15.14,211.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 20:00:00, None, None, None, None,40
-0.736, None, None, None,22.66,9.92,218.6, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 21:00:00, None, None, None, None,40
-1.316, None, None, None,17.74,15.22,222.6, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 22:00:00, None, None, None, None,40
-1.801, None, None, None,16.57,12.56,226.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 23:00:00, None, None, None, None,40
-2.105, None, None, None,22.47,8.88,212.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 00:00:00, None, None, None, None,40
-2.808, None, None, None,19.29,8.51,202.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 01:00:00, None, None, None, None,40
-2.721, None, None, None,22.52,6.81,203.2, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 02:00:00, None, None, None, None,40
-3.283, None, None, None,19.33,7.04,202.2, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 03:00:00, None, None, None, None,40
-3.674, None, None, None,19.61,7.15,196.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 04:00:00, None, None, None, None,40
-3.683, None, None, None,16.69,6.511,210.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 05:00:00, None, None, None, None,40
-3.969, None, None, None,31.37,5.393,190.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 06:00:00, None, None, None, None,40
-3.482, None, None, None,16.13,5.326,206.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 07:00:00, None, None, None, None,40
-3.214, None, None, None,17.49,3.316,232.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 08:00:00, None, None, None, None,40
-1.105, None, None, None,14.76,6.453,206.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 13:00:00, None, None, None, None,40
0.307, None, None, None,19.63,5.6,204.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 14:00:00, None, None, None, None,40
2.057, None, None, None,24.59,7.14,195.0, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 15:00:00, None, None, None, None,40
1.974, None, None, None,22.08,6.108,196.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 16:00:00, None, None, None, None,40
0.683, None, None, None,23.81,6.072,194.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-04 17:00:00, None, None, None, None,40
