pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 5.638, None, None, None, None, None, 21.55, None, 0.0, 208.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 00:00:00, None, None, None,40
None, None, 5.135, None, None, None, None, None, 23.24, None, 0.0, 209.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 01:00:00, None, None, None,40
None, None, 4.908, None, None, None, None, None, 38.51, None, 0.0, 169.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 02:00:00, None, None, None,40
None, None, 4.61, None, None, None, None, None, 47.28, None, 0.0, 112.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 03:00:00, None, None, None,40
None, None, 4.697, None, None, None, None, None, 34.62, None, 0.0, 152.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 04:00:00, None, None, None,40
None, None, 5.749, None, None, None, None, None, 29.44, None, 0.001, 208.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 05:00:00, None, None, None,40
None, None, 5.008, None, None, None, None, None, 14.89, None, 0.0, 206.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 06:00:00, None, None, None,40
None, None, 5.097, None, None, None, None, None, 23.95, None, 0.0, 184.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 07:00:00, None, None, None,40
None, None, 4.781, None, None, None, None, None, 11.0, None, 0.0, 179.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 08:00:00, None, None, None,40
None, None, 4.447, None, None, None, None, None, 16.94, None, 0.0, 160.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 09:00:00, None, None, None,40
None, None, 4.468, None, None, None, None, None, 26.6, None, 0.0, 145.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 10:00:00, None, None, None,40
None, None, 4.975, None, None, None, None, None, 21.66, None, 0.0, 151.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 11:00:00, None, None, None,40
None, None, 4.988, None, None, None, None, None, 30.85, None, 0.0, 174.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 12:00:00, None, None, None,40
None, None, 5.424, None, None, None, None, None, 14.02, None, 0.0, 187.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 13:00:00, None, None, None,40
None, None, 5.581, None, None, None, None, None, 12.66, None, 0.0, 183.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 14:00:00, None, None, None,40
None, None, 5.634, None, None, None, None, None, 9.56, None, 0.0, 170.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 15:00:00, None, None, None,40
None, None, 5.991, None, None, None, None, None, 36.4, None, 0.004, 197.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 16:00:00, None, None, None,40
None, None, 6.078, None, None, None, None, None, 43.48, None, 0.0, 201.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 17:00:00, None, None, None,40
None, None, 5.466, None, None, None, None, None, 59.56, None, 0.0, 263.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 18:00:00, None, None, None,40
None, None, 5.46, None, None, None, None, None, 43.77, None, 0.09, 314.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 19:00:00, None, None, None,40
None, None, 5.133, None, None, None, None, None, 66.27, None, 0.0, 31.16, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 20:00:00, None, None, None,40
None, None, 4.88, None, None, None, None, None, 52.43, None, 0.0, 313.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 21:00:00, None, None, None,40
None, None, 4.609, None, None, None, None, None, 47.52, None, 0.0, 310.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 22:00:00, None, None, None,40
None, None, 4.481, None, None, None, None, None, 57.08, None, 0.0, 307.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 23:00:00, None, None, None,40
None, None, 4.65, None, None, None, None, None, 36.16, None, 0.0, 298.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 00:00:00, None, None, None,40
None, None, 4.528, None, None, None, None, None, 19.37, None, 0.0, 289.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 01:00:00, None, None, None,40
None, None, 4.728, None, None, None, None, None, 19.63, None, 0.0, 285.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 02:00:00, None, None, None,40
None, None, 4.446, None, None, None, None, None, 19.55, None, 0.001, 280.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 03:00:00, None, None, None,40
None, None, 4.398, None, None, None, None, None, 26.44, None, 0.0, 295.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 04:00:00, None, None, None,40
None, None, 4.119, None, None, None, None, None, 39.32, None, 0.0, 240.7, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 05:00:00, None, None, None,40
None, None, 4.398, None, None, None, None, None, 41.33, None, 0.368, 204.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 06:00:00, None, None, None,40
None, None, 3.959, None, None, None, None, None, 26.93, None, 0.244, 200.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 07:00:00, None, None, None,40
None, None, 3.474, None, None, None, None, None, 57.72, None, 0.0, 216.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 08:00:00, None, None, None,40
None, None, 3.09, None, None, None, None, None, 51.23, None, 0.0, 164.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 09:00:00, None, None, None,40
None, None, 3.102, None, None, None, None, None, 63.71, None, 0.0, 295.9, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 10:00:00, None, None, None,40
None, None, 2.896, None, None, None, None, None, 59.99, None, 0.0, 246.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 11:00:00, None, None, None,40
None, None, 1.728, None, None, None, None, None, 29.6, None, 0.002, 297.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 12:00:00, None, None, None,40
None, None, 2.087, None, None, None, None, None, 33.56, None, 2.586, 254.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 13:00:00, None, None, None,40
None, None, 0.445, None, None, None, None, None, 31.61, None, 1.085, 286.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 14:00:00, None, None, None,40
None, None, -0.526, None, None, None, None, None, 47.52, None, 1.805, 339.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 15:00:00, None, None, None,40
None, None, -1.064, None, None, None, None, None, 63.27, None, 0.274, 15.01, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 16:00:00, None, None, None,40
None, None, -1.028, None, None, None, None, None, 50.86, None, 5.578, 297.4, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 17:00:00, None, None, None,40
None, None, -1.316, None, None, None, None, None, 62.24, None, 0.0, 331.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 18:00:00, None, None, None,40
None, None, -1.562, None, None, None, None, None, 57.43, None, 0.039, 350.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 19:00:00, None, None, None,40
None, None, -3.115, None, None, None, None, None, 48.66, None, 0.0, 358.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 20:00:00, None, None, None,40
None, None, -3.812, None, None, None, None, None, 60.26, None, 0.0, 33.12, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 21:00:00, None, None, None,40
None, None, -3.872, None, None, None, None, None, 75.08, None, 0.0, 184.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 22:00:00, None, None, None,40
None, None, -5.274, None, None, None, None, None, 77.95, None, 0.0, 182.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 23:00:00, None, None, None,40
None, None, -5.64, None, None, None, None, None, 24.07, None, 0.166, 46.58, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 00:00:00, None, None, None,40
None, None, -5.781, None, None, None, None, None, 0.0, None, 0.344, 0.379, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 01:00:00, None, None, None,40
None, None, -5.775, None, None, None, None, None, 0.0, None, 0.014, 0.43, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 02:00:00, None, None, None,40
None, None, -6.038, None, None, None, None, None, 0.082, None, 1.627, 0.44, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 03:00:00, None, None, None,40
None, None, -6.197, None, None, None, None, None, 0.214, None, 0.0, 0.46, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 04:00:00, None, None, None,40
None, None, -6.548, None, None, None, None, None, 0.2, None, 0.0, 0.471, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 05:00:00, None, None, None,40
None, None, -6.712, None, None, None, None, None, 0.189, None, 0.222, 0.482, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 06:00:00, None, None, None,40
None, None, -6.599, None, None, None, None, None, 0.181, None, 3.364, 0.491, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 07:00:00, None, None, None,40
None, None, -6.874, None, None, None, None, None, 0.175, None, 4.753, 0.502, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 08:00:00, None, None, None,40
None, None, -6.798, None, None, None, None, None, 0.0, None, 2.956, 0.435, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 09:00:00, None, None, None,40
None, None, -6.41, None, None, None, None, None, 0.0, None, 9.35, 0.355, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 10:00:00, None, None, None,40
None, None, -5.256, None, None, None, None, None, 0.0, None, 6.38, 0.329, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 11:00:00, None, None, None,40
None, None, -4.583, None, None, None, None, None, 0.0, None, 0.02, 0.272, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 12:00:00, None, None, None,40
None, None, -3.206, None, None, None, None, None, 0.0, None, 0.0, 0.226, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 13:00:00, None, None, None,40
None, None, -1.783, None, None, None, None, None, 32.54, None, 0.0, 92.6, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 14:00:00, None, None, None,40
None, None, -1.056, None, None, None, None, None, 20.71, None, 0.0, 101.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 15:00:00, None, None, None,40
None, None, -0.86, None, None, None, None, None, 15.95, None, 0.0, 88.8, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 16:00:00, None, None, None,40
None, None, -0.683, None, None, None, None, None, 8.46, None, 0.0, 81.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 17:00:00, None, None, None,40
None, None, -0.373, None, None, None, None, None, 7.975, None, 0.0, 78.79, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 18:00:00, None, None, None,40
None, None, -0.557, None, None, None, None, None, 14.42, None, 0.0, 88.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 19:00:00, None, None, None,40
None, None, -0.669, None, None, None, None, None, 12.59, None, 0.0, 82.1, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-03 20:00:00, None, None, None,40
