RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 1.016, 119.2, None, None, None, None, None, None, None, None, None, None, None,-0.027, None, None, None, 63.23, None, None, None, None, None,2018-10-01 00:00:00, None,40
None, None, None, None, 0.898, 202.4, None, None, None, None, None, None, None, None, None, None, None,-0.192, None, None, None, 59.44, None, None, None, None, None,2018-10-01 01:00:00, None,40
None, None, None, None, 0.674, 97.7, None, None, None, None, None, None, None, None, None, None, None,-0.528, None, None, None, 43.9, None, None, None, None, None,2018-10-01 02:00:00, None,40
None, None, None, None, 1.341, 184.0, None, None, None, None, None, None, None, None, None, None, None,-0.214, None, None, None, 68.29, None, None, None, None, None,2018-10-01 03:00:00, None,40
None, None, None, None, 1.529, 132.9, None, None, None, None, None, None, None, None, None, None, None,0.564, None, None, None, 66.17, None, None, None, None, None,2018-10-01 04:00:00, None,40
None, None, None, None, 1.536, 114.8, None, None, None, None, None, None, None, None, None, None, None,0.2, None, None, None, 63.39, None, None, None, None, None,2018-10-01 05:00:00, None,40
None, None, None, None, 1.907, 91.6, None, None, None, None, None, None, None, None, None, None, None,0.739, None, None, None, 55.28, None, None, None, None, None,2018-10-01 06:00:00, None,40
None, None, None, None, 1.288, 106.2, None, None, None, None, None, None, None, None, None, None, None,0.727, None, None, None, 62.75, None, None, None, None, None,2018-10-01 07:00:00, None,40
None, None, None, None, 1.104, 93.3, None, None, None, None, None, None, None, None, None, None, None,0.32, None, None, None, 38.52, None, None, None, None, None,2018-10-01 08:00:00, None,40
None, None, None, None, 1.053, 94.1, None, None, None, None, None, None, None, None, None, None, None,0.454, None, None, None, 25.38, None, None, None, None, None,2018-10-01 09:00:00, None,40
None, None, None, None, 1.173, 91.4, None, None, None, None, None, None, None, None, None, None, None,0.76, None, None, None, 24.85, None, None, None, None, None,2018-10-01 10:00:00, None,40
None, None, None, None, 1.276, 92.4, None, None, None, None, None, None, None, None, None, None, None,1.275, None, None, None, 42.83, None, None, None, None, None,2018-10-01 11:00:00, None,40
None, None, None, None, 1.387, 81.9, None, None, None, None, None, None, None, None, None, None, None,3.461, None, None, None, 36.25, None, None, None, None, None,2018-10-01 12:00:00, None,40
None, None, None, None, 1.609, 76.95, None, None, None, None, None, None, None, None, None, None, None,4.376, None, None, None, 41.51, None, None, None, None, None,2018-10-01 13:00:00, None,40
None, None, None, None, 2.09, 71.12, None, None, None, None, None, None, None, None, None, None, None,5.182, None, None, None, 42.49, None, None, None, None, None,2018-10-01 14:00:00, None,40
None, None, None, None, 2.328, 67.96, None, None, None, None, None, None, None, None, None, None, None,4.316, None, None, None, 45.41, None, None, None, None, None,2018-10-01 15:00:00, None,40
None, None, None, None, 2.167, 71.19, None, None, None, None, None, None, None, None, None, None, None,4.642, None, None, None, 41.12, None, None, None, None, None,2018-10-01 16:00:00, None,40
None, None, None, None, 2.271, 77.16, None, None, None, None, None, None, None, None, None, None, None,4.252, None, None, None, 32.27, None, None, None, None, None,2018-10-01 17:00:00, None,40
None, None, None, None, 1.492, 84.2, None, None, None, None, None, None, None, None, 20.99, None, None,3.997, None, None, None, 30.82, None, None, None, None, None,2018-10-01 18:00:00, None,40
None, None, None, None, 1.664, 88.5, None, None, None, None, None, None, None, None, 21.32, None, None,4.171, None, None, None, 48.11, None, None, None, None, None,2018-10-01 19:00:00, None,40
None, None, None, None, 1.496, 100.8, None, None, None, None, None, None, None, None, 21.26, None, None,3.896, None, None, None, 49.5, None, None, None, None, None,2018-10-01 20:00:00, None,40
None, None, None, None, 1.742, 82.1, None, None, None, None, None, None, None, None, 21.17, None, None,3.921, None, None, None, 36.41, None, None, None, None, None,2018-10-01 21:00:00, None,40
None, None, None, None, 2.07, 84.1, None, None, None, None, None, None, None, None, 20.82, None, None,3.941, None, None, None, 32.62, None, None, None, None, None,2018-10-01 22:00:00, None,40
None, None, None, None, 1.423, 87.5, None, None, None, None, None, None, None, None, 20.95, None, None,3.73, None, None, None, 29.92, None, None, None, None, None,2018-10-01 23:00:00, None,40
None, None, None, None, 0.854, 86.9, None, None, None, None, None, None, None, None, 21.24, None, None,3.631, None, None, None, 33.89, None, None, None, None, None,2018-10-02 00:00:00, None,40
None, None, None, None, 1.187, 89.4, None, None, None, None, None, None, None, None, 21.0, None, None,3.749, None, None, None, 31.32, None, None, None, None, None,2018-10-02 01:00:00, None,40
None, None, None, None, 2.859, 77.79, None, None, None, None, None, None, None, None, 20.97, None, None,3.732, None, None, None, 40.54, None, None, None, None, None,2018-10-02 02:00:00, None,40
None, None, None, None, 2.081, 79.9, None, None, None, None, None, None, None, None, 21.61, None, None,4.69, None, None, None, 41.0, None, None, None, None, None,2018-10-02 08:00:00, None,40
None, None, None, None, 2.151, 81.1, None, None, None, None, None, None, None, None, 21.27, None, None,4.752, None, None, None, 44.26, None, None, None, None, None,2018-10-02 09:00:00, None,40
None, None, None, None, 1.996, 84.1, None, None, None, None, None, None, None, None, 21.52, None, None,4.9, None, None, None, 48.02, None, None, None, None, None,2018-10-02 10:00:00, None,40
None, None, None, None, 2.268, 87.7, None, None, None, None, None, None, None, None, 21.29, None, None,4.883, None, None, None, 49.98, None, None, None, None, None,2018-10-02 11:00:00, None,40
None, None, None, None, 2.79, 98.4, None, None, None, None, None, None, None, None, 21.32, None, None,5.072, None, None, None, 61.71, None, None, None, None, None,2018-10-02 12:00:00, None,40
None, None, None, None, 2.755, 92.8, None, None, None, None, None, None, None, None, 21.56, None, None,5.429, None, None, None, 49.77, None, None, None, None, None,2018-10-02 13:00:00, None,40
None, None, None, None, 2.293, 78.86, None, None, None, None, None, None, None, None, 21.99, None, None,5.562, None, None, None, 50.45, None, None, None, None, None,2018-10-02 14:00:00, None,40
None, None, None, None, 1.57, 84.5, None, None, None, None, None, None, None, None, 21.88, None, None,4.634, None, None, None, 54.07, None, None, None, None, None,2018-10-02 15:00:00, None,40
None, None, None, None, 1.348, 72.54, None, None, None, None, None, None, None, None, 21.92, None, None,5.429, None, None, None, 48.31, None, None, None, None, None,2018-10-02 16:00:00, None,40
None, None, None, None, 2.484, 79.89, None, None, None, None, None, None, None, None, 21.48, None, None,5.49, None, None, None, 46.38, None, None, None, None, None,2018-10-02 17:00:00, None,40
