CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
0.389, None, None, None,35.07,7.52,57.53, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 00:00:00, None, None, None, None,40
0.21, None, None, None,25.72,9.96,46.13, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 01:00:00, None, None, None, None,40
0.039, None, None, None,31.21,8.57,76.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 02:00:00, None, None, None, None,40
-0.16, None, None, None,29.6,6.488,91.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 03:00:00, None, None, None, None,40
-0.749, None, None, None,54.28,2.914,81.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 04:00:00, None, None, None, None,40
-1.031, None, None, None,41.87,1.517,359.2, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 05:00:00, None, None, None, None,40
-1.201, None, None, None,24.19,3.917,118.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 06:00:00, None, None, None, None,40
-1.519, None, None, None,14.63,5.724,123.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 07:00:00, None, None, None, None,40
-1.764, None, None, None,12.33,5.927,129.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 08:00:00, None, None, None, None,40
-1.716, None, None, None,19.95,5.252,126.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 09:00:00, None, None, None, None,40
-2.412, None, None, None,23.6,4.343,134.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 10:00:00, None, None, None, None,40
1.932, None, None, None,38.89,11.24,351.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 11:00:00, None, None, None, None,40
0.988, None, None, None,59.61,4.656,339.0, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 12:00:00, None, None, None, None,40
0.27, None, None, None,46.62,4.467,162.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 13:00:00, None, None, None, None,40
1.191, None, None, None,44.3,6.043,134.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 14:00:00, None, None, None, None,40
1.274, None, None, None,27.61,21.7,63.39, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 16:00:00, None, None, None, None,40
-0.085, None, None, None,21.57,23.03,64.27, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 17:00:00, None, None, None, None,40
2.209, None, None, None,27.29,18.14,67.84, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 18:00:00, None, None, None, None,40
-0.777, None, None, None,32.12,15.55,72.4, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 19:00:00, None, None, None, None,40
-1.623, None, None, None,28.76,18.51,72.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 20:00:00, None, None, None, None,40
-2.457, None, None, None,25.26,16.74,92.9, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 21:00:00, None, None, None, None,40
-3.228, None, None, None,26.21,16.1,95.6, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 22:00:00, None, None, None, None,40
-3.896, None, None, None,28.97,17.64,78.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-01 23:00:00, None, None, None, None,40
-4.368, None, None, None,29.29,21.64,54.76, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 00:00:00, None, None, None, None,40
-5.092, None, None, None,39.69,12.97,85.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 01:00:00, None, None, None, None,40
-5.354, None, None, None,41.03,10.48,109.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 02:00:00, None, None, None, None,40
-5.549, None, None, None,33.71,11.45,109.0, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 03:00:00, None, None, None, None,40
-6.007, None, None, None,23.4,12.24,106.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 04:00:00, None, None, None, None,40
-6.28, None, None, None,42.74,5.178,93.7, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 05:00:00, None, None, None, None,40
-6.349, None, None, None,24.66,7.64,96.1, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 06:00:00, None, None, None, None,40
-6.692, None, None, None,19.17,5.935,96.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 07:00:00, None, None, None, None,40
-7.08, None, None, None,55.18,1.87,83.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 08:00:00, None, None, None, None,40
-7.78, None, None, None,59.44,1.803,49.91, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 09:00:00, None, None, None, None,40
-6.053, None, None, None,48.74,1.156,119.5, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 10:00:00, None, None, None, None,40
-5.105, None, None, None,17.17,4.506,153.1, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 11:00:00, None, None, None, None,40
-3.505, None, None, None,15.4,6.394,165.3, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 12:00:00, None, None, None, None,40
-1.868, None, None, None,31.77,5.15,189.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 13:00:00, None, None, None, None,40
-0.761, None, None, None,39.1,4.702,218.8, None, None, None, None, None, None, None, None, None, None, None,2018-10-02 14:00:00, None, None, None, None,40
