TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
6.077,0.6,80.2,7.8,775.95,0.0, 10.91,2021-06-04 00:00:00,168.5,2.929,23
6.026,0.6,81.3,7.99,775.65,0.0, 10.91,2021-06-04 01:00:00,172.7,3.071,23
5.616,0.6,82.3,7.8,775.55,0.0, 11.3,2021-06-04 02:00:00,172.7,2.843,23
4.921,24.4,83.2,7.02,775.45,0.0, 9.36,2021-06-04 03:00:00,169.9,2.315,23
4.584,53.1,84.3,7.21,775.25,0.0, 9.16,2021-06-04 04:00:00,160.0,2.168,23
4.973,126.9,81.2,7.6,774.95,0.0, 9.94,2021-06-04 05:00:00,157.2,2.025,23
5.949,465.6,78.7,6.82,774.95,0.0, 9.16,2021-06-04 06:00:00,164.3,2.538,23
5.437,289.4,78.1,6.43,774.95,0.0, 8.77,2021-06-04 07:00:00,168.5,1.932,23
6.281,824.4,75.1,7.21,774.95,0.0, 9.94,2021-06-04 08:00:00,174.1,2.203,23
6.712,663.1,71.1,7.99,774.55,0.0, 11.69,2021-06-04 09:00:00,182.5,1.853,23
6.051,154.4,76.2,8.38,774.55,0.0, 13.64,2021-06-04 10:00:00,182.5,2.184,23
5.668,451.9,79.7,8.97,774.35,0.2, 13.84,2021-06-04 11:00:00,186.7,2.442,23
5.77,270.6,72.3,9.55,774.15,0.0, 13.45,2021-06-04 12:00:00,183.9,1.179,23
6.306,215.6,75.4,10.72,774.05,0.0, 15.4,2021-06-04 13:00:00,172.7,2.283,23
4.714,466.9,85.0,12.08,773.85,0.0, 16.96,2021-06-04 14:00:00,167.1,2.412,23
4.947,721.9,81.3,12.28,773.55,0.0, 17.15,2021-06-04 15:00:00,174.1,2.017,23
5.488,140.6,76.3,9.74,773.55,0.0, 13.25,2021-06-04 16:00:00,169.9,1.656,23
4.662,53.1,72.3,9.74,773.05,0.0, 14.62,2021-06-04 17:00:00,171.3,0.111,23
0.715,0.6,81.1,7.99,773.25,0.2, 13.64,2021-06-04 18:00:00,206.4,-2.155,23
0.852,1.9,96.8,7.99,773.25,1.4, 15.79,2021-06-04 19:00:00,195.1,0.398,23
1.534,0.6,94.0,7.41,773.15,0.0, 11.11,2021-06-04 20:00:00,175.5,0.672,23
1.126,0.6,90.4,4.68,773.15,0.0, 8.77,2021-06-04 21:00:00,168.5,-0.271,23
