WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
291.4,2022-07-30 00:00:00, None,83.0,31
157.6,2022-07-30 01:00:00, None,87.7,31
176.5,2022-07-30 02:00:00, None,82.4,31
188.9,2022-07-30 03:00:00, None,83.8,31
190.1,2022-07-30 04:00:00, None,86.6,31
153.2,2022-07-30 05:00:00, None,89.3,31
57.8,2022-07-30 06:00:00, None,90.3,31
358.6,2022-07-30 07:00:00, None,80.8,31
326.6,2022-07-30 08:00:00, None,68.1,31
335.9,2022-07-30 09:00:00, None,66.6,31
330.9,2022-07-30 10:00:00, None,60.5,31
321.5,2022-07-30 11:00:00, None,55.4,31
324.5,2022-07-30 12:00:00, None,52.5,31
319.7,2022-07-30 13:00:00, None,47.6,31
309.5,2022-07-30 14:00:00, None,44.9,31
304.5,2022-07-30 15:00:00, None,44.1,31
304.1,2022-07-30 16:00:00, None,39.2,31
307.0,2022-07-30 17:00:00, None,40.9,31
325.6,2022-07-30 18:00:00, None,50.1,31
326.6,2022-07-30 19:00:00, None,52.1,31
307.3,2022-07-30 20:00:00, None,69.0,31
332.5,2022-07-30 21:00:00, None,73.3,31
339.4,2022-07-30 22:00:00, None,78.3,31
303.4,2022-07-30 23:00:00, None,78.1,31
326.0,2022-07-31 00:00:00, None,85.2,31
107.5,2022-07-31 01:00:00, None,87.3,31
119.9,2022-07-31 02:00:00, None,88.3,31
146.5,2022-07-31 03:00:00, None,90.2,31
164.0,2022-07-31 04:00:00, None,92.5,31
206.5,2022-07-31 05:00:00, None,91.2,31
286.7,2022-07-31 06:00:00, None,90.2,31
343.7,2022-07-31 07:00:00, None,85.6,31
328.0,2022-07-31 08:00:00, None,78.8,31
325.1,2022-07-31 09:00:00, None,66.5,31
325.3,2022-07-31 10:00:00, None,60.0,31
338.5,2022-07-31 11:00:00, None,44.3,31
333.9,2022-07-31 12:00:00, None,47.7,31
326.7,2022-07-31 13:00:00, None,49.0,31
322.2,2022-07-31 14:00:00, None,55.4,31
316.6,2022-07-31 15:00:00, None,46.3,31
317.3,2022-07-31 16:00:00, None,38.1,31
308.5,2022-07-31 17:00:00, None,46.6,31
307.0,2022-07-31 18:00:00, None,50.1,31
316.3,2022-07-31 19:00:00, None,51.6,31
298.9,2022-07-31 20:00:00, None,61.9,31
