WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
162.5,3.1, None,68.7,2018-11-26 00:00:00,48
160.9,2.9, None,71.8,2018-11-26 01:00:00,48
163.7,2.4, None,77.3,2018-11-26 02:00:00,48
164.1,2.4, None,76.4,2018-11-26 03:00:00,48
157.7,2.8, None,72.9,2018-11-26 04:00:00,48
159.9,2.7, None,74.6,2018-11-26 05:00:00,48
165.3,2.5, None,78.6,2018-11-26 06:00:00,48
166.1,2.2, None,81.9,2018-11-26 07:00:00,48
166.0,1.9, None,86.2,2018-11-26 08:00:00,48
168.8,1.6, None,89.7,2018-11-26 09:00:00,48
172.4,2.1, None,85.1,2018-11-26 10:00:00,48
174.7,2.6, None,80.7,2018-11-26 11:00:00,48
172.7,2.9, None,79.4,2018-11-26 12:00:00,48
169.3,2.7, None,81.3,2018-11-26 13:00:00,48
168.8,2.0, None,88.9,2018-11-26 14:00:00,48
170.5,1.7, None,91.5,2018-11-26 15:00:00,48
173.8,2.0, None,88.8,2018-11-26 16:00:00,48
180.0,2.2, None,86.6,2018-11-26 17:00:00,48
166.4,2.3, None,86.0,2018-11-26 18:00:00,48
175.1,2.1, None,88.1,2018-11-26 19:00:00,48
173.2,2.3, None,86.7,2018-11-26 20:00:00,48
163.2,2.6, None,83.5,2018-11-26 21:00:00,48
163.7,2.5, None,85.2,2018-11-26 22:00:00,48
161.8,2.7, None,82.5,2018-11-26 23:00:00,48
160.5,3.0, None,79.5,2018-11-27 00:00:00,48
151.0,3.2, None,77.2,2018-11-27 01:00:00,48
162.8,3.4, None,76.1,2018-11-27 02:00:00,48
162.1,3.5, None,75.0,2018-11-27 03:00:00,48
168.4,3.6, None,74.4,2018-11-27 04:00:00,48
159.5,3.8, None,72.6,2018-11-27 05:00:00,48
162.6,3.8, None,73.0,2018-11-27 06:00:00,48
165.7,3.7, None,74.3,2018-11-27 07:00:00,48
164.8,3.7, None,75.2,2018-11-27 08:00:00,48
160.5,3.7, None,75.8,2018-11-27 09:00:00,48
155.3,3.5, None,79.5,2018-11-27 10:00:00,48
161.9,3.2, None,84.6,2018-11-27 11:00:00,48
169.0,3.2, None,85.4,2018-11-27 12:00:00,48
169.6,4.2, None,79.0,2018-11-27 13:00:00,48
151.3,4.7, None,76.1,2018-11-27 14:00:00,48
