AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
-0.2, 32.5,63.0,2022-11-05 00:00:00, -13.3, -0.2,45,,,,,,,,,,,,,,,,,,,,,,
-1.0, None,63.3,2022-11-05 00:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-1.3, None,64.9,2022-11-05 00:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-1.5, None,68.8,2022-11-05 00:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-1.7, None,72.4,2022-11-05 01:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-2.0, None,75.2,2022-11-05 01:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-2.2, None,77.7,2022-11-05 01:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-3.0, None,78.6,2022-11-05 01:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-3.5, None,78.5,2022-11-05 02:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-3.7, None,78.8,2022-11-05 02:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-3.9, None,78.9,2022-11-05 02:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-4.1, None,80.2,2022-11-05 02:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-4.3, None,80.3,2022-11-05 03:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-4.5, None,80.8,2022-11-05 03:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.0, None,81.0,2022-11-05 03:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.0, None,81.2,2022-11-05 03:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.1, None,81.6,2022-11-05 04:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.4, None,81.5,2022-11-05 04:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.7, None,81.5,2022-11-05 04:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.1, None,81.5,2022-11-05 04:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.4, None,81.3,2022-11-05 05:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.8, None,81.3,2022-11-05 05:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.0, None,81.0,2022-11-05 05:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.2, None,81.2,2022-11-05 05:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.5, None,81.2,2022-11-05 06:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.6, None,81.3,2022-11-05 06:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.0, None,81.2,2022-11-05 06:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.4, None,80.9,2022-11-05 06:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.8, None,80.9,2022-11-05 07:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.7, None,80.9,2022-11-05 07:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-9.3, None,81.0,2022-11-05 07:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-9.5, None,81.2,2022-11-05 07:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-9.5, None,81.0,2022-11-05 08:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.9, None,81.0,2022-11-05 08:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.3, None,81.3,2022-11-05 08:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.1, None,81.9,2022-11-05 08:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.0, None,82.0,2022-11-05 09:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.9, None,82.5,2022-11-05 09:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.9, None,83.2,2022-11-05 09:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.9, None,84.2,2022-11-05 09:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.8, None,86.0,2022-11-05 10:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.7, None,87.3,2022-11-05 10:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.8, None,88.7,2022-11-05 10:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.8, None,89.7,2022-11-05 10:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.8, None,90.3,2022-11-05 11:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.7, None,91.8,2022-11-05 11:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.6, None,91.9,2022-11-05 11:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.8, None,92.3,2022-11-05 11:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.8, None,92.4,2022-11-05 12:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.4, None,92.5,2022-11-05 12:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.4, None,92.3,2022-11-05 12:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.7, None,92.7,2022-11-05 12:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.1, None,93.3,2022-11-05 13:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.2, None,93.2,2022-11-05 13:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.0, None,93.4,2022-11-05 13:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-5.3, None,93.4,2022-11-05 13:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.3, None,93.5,2022-11-05 14:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.2, None,93.0,2022-11-05 14:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.2, None,93.2,2022-11-05 14:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.1, None,93.2,2022-11-05 14:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.2, None,93.2,2022-11-05 15:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.5, None,93.3,2022-11-05 15:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.8, None,93.2,2022-11-05 15:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.0, None,93.3,2022-11-05 15:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.0, None,93.6,2022-11-05 16:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-6.9, None,94.5,2022-11-05 16:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.0, None,95.3,2022-11-05 16:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.2, None,96.1,2022-11-05 16:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.4, None,96.5,2022-11-05 17:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.6, None,96.8,2022-11-05 17:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.6, None,97.4,2022-11-05 17:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.7, None,97.0,2022-11-05 17:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-7.8, None,97.0,2022-11-05 18:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.0, None,96.9,2022-11-05 18:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.0, None,96.8,2022-11-05 18:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.1, None,97.0,2022-11-05 18:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.2, None,97.0,2022-11-05 19:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.2, None,97.0,2022-11-05 19:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-8.8, None,96.8,2022-11-05 19:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-9.5, None,96.8,2022-11-05 19:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-9.7, None,96.9,2022-11-05 20:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-10.2, None,96.8,2022-11-05 20:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-10.3, None,97.0,2022-11-05 20:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-10.5, None,96.8,2022-11-05 20:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-10.8, None,96.8,2022-11-05 21:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-10.9, None,97.0,2022-11-05 21:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-11.1, None,96.9,2022-11-05 21:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-11.4, None,97.0,2022-11-05 21:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-11.3, None,96.7,2022-11-05 22:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-11.4, None,96.8,2022-11-05 22:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-11.8, None,96.9,2022-11-05 22:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-12.2, None,96.9,2022-11-05 22:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-12.6, None,96.7,2022-11-05 23:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-12.7, None,96.8,2022-11-05 23:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-13.0, None,96.7,2022-11-05 23:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-13.3, None,96.6,2022-11-05 23:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-13.4, 2.7,96.6,2022-11-06 00:00:00, -15.8, -6.8,45,,,,,,,,,,,,,,,,,,,,,,
-13.9, None,96.7,2022-11-06 00:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-14.5, None,96.5,2022-11-06 00:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-14.9, None,96.7,2022-11-06 00:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.0, None,96.6,2022-11-06 01:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-14.9, None,96.6,2022-11-06 01:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.1, None,96.6,2022-11-06 01:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.6, None,96.5,2022-11-06 01:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.4, None,96.8,2022-11-06 02:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.5, None,96.6,2022-11-06 02:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.8, None,96.6,2022-11-06 02:30:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.8, None,96.6,2022-11-06 02:45:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.5, None,96.5,2022-11-06 03:00:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
-15.3, None,96.6,2022-11-06 03:15:00, None, None,45,,,,,,,,,,,,,,,,,,,,,,
