wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
305.0, 100.0, None, 0.0, -1.8, 21.3, -1.8, -4.3, 300.0, 0.0, 0.0, 97.0,2022-11-05 00:00:00,45,
304.0, 99.0, 21.2, 0.0, -3.4, 18.8, -3.3, -5.2, 304.0, 0.0, 0.0, 94.0,2022-11-05 01:00:00,45,
293.0, 97.0, 21.3, 0.0, -4.7, 20.5, -4.3, -6.3, 305.0, 0.0, 0.0, 89.0,2022-11-05 02:00:00,45,
296.0, 94.0, 18.8, 0.0, -6.0, 21.3, -5.2, -6.7, 304.0, 0.0, 0.0, 86.0,2022-11-05 03:00:00,45,
293.0, 89.0, 20.5, 0.0, -7.8, 20.1, -6.3, -6.9, 293.0, 0.0, 0.0, 84.0,2022-11-05 04:00:00,45,
298.0, 86.0, 21.3, 0.0, -8.6, 14.9, -6.7, -7.1, 296.0, 0.0, 0.0, 82.0,2022-11-05 05:00:00,45,
307.0, None, None, 0.0, None, 8.0, None, -7.6, None, None, None, 84.0,2022-11-05 06:00:00,45,
302.0, None, None, 0.0, None, 10.3, None, -6.7, None, None, None, 85.0,2022-11-05 07:00:00,45,
281.0, 84.0, None, 0.0, -9.8, 7.5, -7.6, -4.9, 307.0, 0.0, 0.0, 84.0,2022-11-05 08:00:00,45,
281.0, 85.0, 10.3, 0.0, -8.8, 7.8, -6.7, -5.5, 302.0, 0.0, 0.0, 91.0,2022-11-05 09:00:00,45,
278.0, 84.0, 7.5, 0.0, -7.2, 5.8, -4.9, -5.6, 281.0, 0.0, 0.0, 94.0,2022-11-05 10:00:00,45,
217.0, 91.0, 7.8, 0.0, -6.7, 3.0, -5.5, -4.6, 281.0, 0.0, 0.0, 89.0,2022-11-05 11:00:00,45,
