CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
-6.067, 95.6, None, None, None, 0.742, 2.793, 27.87, -7.0, None, -6.1, -7.1, 0.0, -7.0, None, -4.9, None, None, 96.0, None,2022-03-19 00:00:00, None, None, None, None,12
-6.067, 95.4, None, None, None, 69.59, 0.925, 306.5, -7.0, None, -6.1, -7.1, 0.0, -7.0, None, -4.9, None, None, 95.0, None,2022-03-19 01:00:00, None, None, None, None,12
-6.018, 95.3, None, None, None, 6.653, 2.097, 277.9, -7.0, None, -6.0, -7.1, 0.0, -7.0, None, -4.9, None, None, 95.0, None,2022-03-19 02:00:00, None, None, None, None,12
-5.97, 95.5, None, None, None, 1.558, 2.63, 285.7, -7.0, None, -6.0, -7.1, 0.0, -7.0, None, -4.9, None, None, 96.0, None,2022-03-19 03:00:00, None, None, None, None,12
-6.164, 95.4, None, None, None, 0.337, 1.688, 284.4, -7.0, None, -6.2, -7.1, 0.0, -7.0, None, -4.9, None, None, 95.0, None,2022-03-19 04:00:00, None, None, None, None,12
-6.116, 95.2, None, None, None, 7.41, 1.812, 278.4, -7.0, None, -6.1, -7.1, 0.0, -7.0, None, -4.9, None, None, 95.0, None,2022-03-19 05:00:00, None, None, None, None,12
-6.116, 95.6, None, None, None, 2.3, 3.433, 280.9, -7.0, None, -6.1, -7.1, 0.0, -7.0, None, -4.9, None, None, 96.0, None,2022-03-19 06:00:00, None, None, None, None,12
-6.116, 95.4, None, None, None, 1.821, 3.512, 287.2, -7.0, None, -6.1, -6.2, 0.0, -7.0, None, -6.1, None, None, 95.0, None,2022-03-19 07:00:00, None, None, None, None,12
-5.921, 95.4, None, None, None, 0.128, 2.545, 284.8, -6.0, None, -5.9, -6.2, 0.0, -6.0, None, -5.9, None, None, 95.0, None,2022-03-19 08:00:00, None, None, None, None,12
-4.948, 95.8, None, None, None, 1.969, 1.783, 285.8, -5.0, None, -4.9, -6.2, 0.0, -5.0, None, -4.9, None, None, 96.0, None,2022-03-19 09:00:00, None, None, None, None,12
-4.77, 94.9, None, None, None, 0.069, 1.115, 287.0, -5.0, None, -4.8, -6.2, 0.0, -5.0, None, -4.2, None, None, 95.0, None,2022-03-19 10:00:00, None, None, None, None,12
-4.29, 95.7, None, None, None, 2.017, 1.56, 289.3, -5.0, None, -4.3, -6.2, 0.0, -5.0, None, -1.5, None, None, 96.0, None,2022-03-19 11:00:00, None, None, None, None,12
-3.903, 95.5, None, None, None, 0.108, 2.481, 288.8, -4.0, None, -3.9, -6.2, 0.0, -4.0, None, -1.5, None, None, 96.0, None,2022-03-19 12:00:00, None, None, None, None,12
-2.464, 96.4, None, None, None, 2.302, 1.457, 290.3, -3.0, None, -2.5, -6.2, 0.0, -3.0, None, -1.5, None, None, 96.0, None,2022-03-19 13:00:00, None, None, None, None,12
-2.708, 96.5, None, None, None, 2.881, 1.83, 293.3, -3.0, None, -2.7, -6.2, 0.0, -3.0, None, -1.5, None, None, 97.0, None,2022-03-19 14:00:00, None, None, None, None,12
-3.486, 96.3, None, None, None, 0.22, 1.434, 291.1, -4.0, None, -3.5, -6.2, 0.0, -4.0, None, -1.5, None, None, 96.0, None,2022-03-19 15:00:00, None, None, None, None,12
-3.097, 96.5, None, None, None, 4.989, 3.083, 299.0, -4.0, None, -3.1, -6.2, 0.0, -4.0, None, -1.5, None, None, 97.0, None,2022-03-19 16:00:00, None, None, None, None,12
-2.594, 97.0, None, None, None, 1.037, 2.177, 301.2, -3.0, None, -2.6, -6.2, 0.0, -3.0, None, -1.5, None, None, 97.0, None,2022-03-19 17:00:00, None, None, None, None,12
-6.382, 95.7, None, None, None, 25.83, 10.86, 326.9, -7.0, None, -6.4, -6.4, 0.0, -7.0, None, -1.5, None, None, 96.0, None,2022-03-19 18:00:00, None, None, None, None,12
-7.43, 95.2, None, None, None, 64.33, 9.66, 10.78, -8.0, None, -7.4, -7.5, 0.0, -8.0, None, -6.4, None, None, 95.0, None,2022-03-19 19:00:00, None, None, None, None,12
-7.43, 95.0, None, None, None, 1.372, 16.41, 19.38, -8.0, None, -7.4, -7.5, 0.0, -8.0, None, -6.4, None, None, 95.0, None,2022-03-19 20:00:00, None, None, None, None,12
-7.53, 95.0, None, None, None, 2.904, 11.8, 17.6, -8.0, None, -7.5, -7.5, 0.0, -8.0, None, -6.4, None, None, 95.0, None,2022-03-19 21:00:00, None, None, None, None,12
-7.57, 94.7, None, None, None, 1.686, 10.72, 7.13, -8.0, None, -7.6, -7.7, 0.0, -8.0, None, -6.4, None, None, 95.0, None,2022-03-19 22:00:00, None, None, None, None,12
-7.56, 94.9, None, None, None, 1.281, 10.61, 3.177, -8.0, None, -7.6, -7.7, 0.0, -8.0, None, -6.4, None, None, 95.0, None,2022-03-19 23:00:00, None, None, None, None,12
-8.53, 94.0, None, None, None, 2.006, 13.61, 7.63, -9.0, None, -8.5, -8.5, 0.0, -9.0, None, -6.4, None, None, 94.0, None,2022-03-20 00:00:00, None, None, None, None,12
-9.06, 93.6, None, None, None, 2.133, 14.62, 7.21, -10.0, None, -9.1, -9.1, 0.0, -10.0, None, -6.4, None, None, 94.0, None,2022-03-20 01:00:00, None, None, None, None,12
-9.21, 93.4, None, None, None, 25.19, 10.36, 22.41, -10.0, None, -9.2, -9.2, 0.0, -10.0, None, -6.4, None, None, 93.0, None,2022-03-20 02:00:00, None, None, None, None,12
-9.5, 93.2, None, None, None, 15.34, 9.81, 26.49, -10.0, None, -9.5, -9.5, 0.0, -10.0, None, -6.4, None, None, 93.0, None,2022-03-20 03:00:00, None, None, None, None,12
-9.65, 93.0, None, None, None, 25.0, 8.12, 25.42, -10.0, None, -9.7, -9.7, 0.0, -10.0, None, -6.4, None, None, 93.0, None,2022-03-20 04:00:00, None, None, None, None,12
