pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.4, 1.211, 85.2, 2.8, 85.0, -1.0, 1.2, 0.8, 1006.3, 0.0, -1.0, 908.0, 0.0,2022-03-19 00:00:00, None, 908.0,12
0.4, 1.361, 83.1, 2.8, 83.0, -1.0, 1.4, 0.8, 1006.2, 0.0, -1.0, 908.0, 0.0,2022-03-19 01:00:00, None, 908.0,12
0.4, 1.186, 82.7, 2.8, 83.0, -1.0, 1.2, 0.8, 1006.2, 0.0, -1.0, 908.0, 0.0,2022-03-19 02:00:00, None, 908.0,12
0.4, 1.385, 81.6, 2.8, 82.0, -1.0, 1.4, 0.8, 1005.1, 0.0, -1.0, 907.0, 0.0,2022-03-19 03:00:00, None, 907.0,12
0.6, 0.884, 86.8, 2.8, 87.0, -1.0, 0.9, 0.8, 1005.1, 0.2, -1.0, 907.0, 0.0,2022-03-19 04:00:00, None, 907.0,12
1.4, 0.135, 94.3, 2.8, 94.0, -1.0, 0.1, 0.1, 1005.2, 0.8, -1.0, 907.0, 1.0,2022-03-19 05:00:00, None, 907.0,12
2.1, -0.054, 95.7, 2.8, 96.0, -1.0, -0.1, -0.1, 1004.2, 0.7, -1.0, 906.0, 1.0,2022-03-19 06:00:00, None, 906.0,12
2.7, -0.581, 96.1, 0.0, 96.0, -1.0, -0.6, -0.8, 1005.5, 0.6, -1.0, 907.0, 0.0,2022-03-19 07:00:00, None, 907.0,12
2.9, -0.502, 96.1, 0.0, 96.0, -1.0, -0.5, -0.8, 1005.6, 0.2, -1.0, 907.0, 0.0,2022-03-19 08:00:00, None, 907.0,12
3.1, -0.727, 95.2, 0.0, 95.0, -1.0, -0.7, -0.8, 1005.6, 0.2, -1.0, 907.0, 0.0,2022-03-19 09:00:00, None, 907.0,12
3.1, -0.418, 89.6, 0.0, 90.0, -2.0, -0.4, -0.8, 1005.5, 0.0, -2.0, 907.0, 0.0,2022-03-19 10:00:00, None, 907.0,12
3.1, 0.64, 79.39, 0.9, 79.0, -3.0, 0.6, -0.8, 1005.4, 0.0, -3.0, 907.0, 0.0,2022-03-19 11:00:00, None, 907.0,12
None, 1.393, 62.48, 1.4, 62.0, -5.0, 1.4, -0.8, 1006.5, 0.0, -5.0, 908.0, 0.0,2022-03-19 12:00:00, None, 908.0,12
None, 3.086, 45.2, 3.0, 45.0, -8.0, 3.1, -0.8, 1006.3, 0.0, -8.0, 908.0, 0.0,2022-03-19 13:00:00, None, 908.0,12
None, 3.842, 38.18, 4.1, 38.0, -9.0, 3.8, -0.8, 1006.2, 0.0, -9.0, 908.0, 0.0,2022-03-19 14:00:00, None, 908.0,12
None, 4.07, 34.2, 4.6, 34.0, -10.0, 4.1, -0.8, 1006.2, 0.0, -10.0, 908.0, 0.0,2022-03-19 15:00:00, None, 908.0,12
None, 3.974, 33.62, 4.8, 34.0, -11.0, 4.0, -0.8, 1006.2, 0.0, -11.0, 908.0, 0.0,2022-03-19 16:00:00, None, 908.0,12
None, 4.327, 29.03, 4.8, 29.0, -12.0, 4.3, -0.8, 1007.4, 0.0, -12.0, 909.0, 0.0,2022-03-19 17:00:00, None, 909.0,12
None, 2.922, 38.0, 4.8, 38.0, -10.0, 2.9, -0.8, 1007.6, 0.0, -10.0, 909.0, 0.0,2022-03-19 18:00:00, None, 909.0,12
