pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
1.2, 0.0, -0.017, 99.0, 0.0, 0.0, 1.1, 99.0, -0.6,2022-03-19 00:00:00, None, 0.0,12
1.2, -0.7, -0.668, 99.9, 0.0, 0.0, 1.1, 100.0, -0.7,2022-03-19 01:00:00, None, -1.0,12
1.2, -0.3, -0.302, 99.9, 0.0, 0.0, 1.1, 100.0, -0.8,2022-03-19 02:00:00, None, 0.0,12
1.7, -0.3, -0.344, 99.9, 0.5, 1.0, 1.1, 100.0, -0.8,2022-03-19 03:00:00, None, -1.0,12
2.3, -0.4, -0.411, 99.9, 0.6, 1.0, 1.1, 100.0, -0.8,2022-03-19 04:00:00, None, -1.0,12
2.7, -0.6, -0.628, 99.9, 0.4, 0.0, 1.1, 100.0, -0.8,2022-03-19 05:00:00, None, -1.0,12
2.7, -0.6, -0.566, 99.9, 0.0, 0.0, 1.1, 100.0, -0.8,2022-03-19 06:00:00, None, 0.0,12
2.7, -0.4, -0.444, 99.9, 0.0, 0.0, -0.3, 100.0, -0.6,2022-03-19 07:00:00, None, 0.0,12
2.7, -0.2, -0.197, 99.9, 0.0, 0.0, -0.2, 100.0, -0.6,2022-03-19 08:00:00, None, 0.0,12
2.9, -0.2, -0.15, 99.9, 0.2, 0.0, 0.0, 100.0, -0.6,2022-03-19 09:00:00, None, 0.0,12
4.2, 0.1, 0.148, 99.9, 1.3, 1.0, 0.2, 100.0, -0.6,2022-03-19 10:00:00, None, 0.0,12
4.9, 0.4, 0.366, 99.9, 0.7, 1.0, 0.4, 100.0, -0.6,2022-03-19 11:00:00, None, 0.0,12
4.9, 0.3, 0.318, 99.9, 0.1, 0.0, 0.5, 100.0, -0.6,2022-03-19 12:00:00, None, 0.0,12
6.3, 1.0, 0.986, 95.3, 1.4, 1.0, 0.9, 95.0, -0.6,2022-03-19 13:00:00, None, 0.0,12
6.3, 2.3, 2.305, 74.44, 0.1, 0.0, 3.0, 74.0, -0.6,2022-03-19 14:00:00, None, -2.0,12
6.3, 2.9, 2.927, 52.8, 0.0, 0.0, 3.2, 53.0, -0.6,2022-03-19 15:00:00, None, -5.0,12
5.6, 2.7, 2.746, 42.4, 0.0, 0.0, 3.3, 42.0, -0.6,2022-03-19 16:00:00, None, -8.0,12
5.1, 1.1, 1.112, 47.84, 0.0, 0.0, 3.3, 48.0, -0.6,2022-03-19 17:00:00, None, -9.0,12
5.1, 0.0, 0.036, 54.36, 0.0, 0.0, 3.3, 54.0, -0.6,2022-03-19 18:00:00, None, -7.0,12
5.1, -1.4, -1.415, 58.74, 0.0, 0.0, 0.1, 59.0, -1.5,2022-03-19 19:00:00, None, -8.0,12
