pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -0.345, None, None, None, None, 63.14, -1.0, 0.11, 201.5, None, None, -0.3, -0.5, 0.7, None, 2.6, None, None, None, None,2022-03-19 00:00:00, 196.0, None, 195.5, None,12
None, -0.461, None, None, None, None, 39.92, 1.0, 0.291, 200.2, None, None, -0.5, -0.6, 0.1, None, 2.6, None, None, None, None,2022-03-19 01:00:00, 196.0, None, 195.8, None,12
None, -0.857, None, None, None, None, 45.11, 2.0, 1.556, 164.3, None, None, -0.9, -0.9, 0.1, None, 2.6, None, None, None, None,2022-03-19 02:00:00, 197.0, None, 197.4, None,12
None, -1.123, None, None, None, None, 35.7, 0.0, 0.659, 290.5, None, None, -1.1, -1.2, -0.1, None, 2.6, None, None, None, None,2022-03-19 03:00:00, 197.0, None, 197.3, None,12
None, -1.356, None, None, None, None, 63.7, -1.0, 0.863, 273.3, None, None, -1.4, -1.4, 0.1, None, 2.6, None, None, None, None,2022-03-19 04:00:00, 196.0, None, 195.9, None,12
None, -2.191, None, None, None, None, 54.84, 1.0, 0.556, 301.7, None, None, -2.2, -2.3, -0.1, None, 2.6, None, None, None, None,2022-03-19 05:00:00, 196.0, None, 196.4, None,12
None, -2.085, None, None, None, None, 35.74, 2.0, 0.475, 303.2, None, None, -2.1, -2.3, 0.0, None, 2.6, None, None, None, None,2022-03-19 06:00:00, 198.0, None, 197.6, None,12
None, -2.749, None, None, None, None, 78.64, 0.0, 0.976, 29.23, None, None, -2.7, -2.7, 0.4, None, -1.8, None, None, None, None,2022-03-19 07:00:00, 198.0, None, 197.6, None,12
None, -4.313, None, None, None, None, 21.95, 1.0, 2.672, 333.3, None, None, -4.3, -4.5, -0.2, None, -1.8, None, None, None, None,2022-03-19 08:00:00, 198.0, None, 198.2, None,12
None, -3.097, None, None, None, None, 18.31, -1.0, 2.686, 335.5, None, None, -3.1, -4.5, 0.0, None, -1.8, None, None, None, None,2022-03-19 09:00:00, 198.0, None, 197.5, None,12
None, 0.892, None, None, None, None, 54.72, 0.0, 0.879, 0.988, None, None, 0.9, -4.5, 1.1, None, 2.6, None, None, None, None,2022-03-19 10:00:00, 197.0, None, 197.3, None,12
