air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
8.1,8.0, -7999.0,9.9,77.0,2022-03-19 00:00:00,4.0,12
6.8,6.6, -7999.0,9.9,100.0,2022-03-19 01:00:00,7.0,12
None,6999.0, -7999.0,9.9,0.0,2022-03-19 02:00:00,940.0,12
6.5,-1161.0, -7999.0,9.9,100.0,2022-03-19 03:00:00,6.0,12
5.9,-1161.0, -7999.0,9.9,100.0,2022-03-19 04:00:00,6.0,12
6.2,-1161.0, -7999.0,9.9,100.0,2022-03-19 05:00:00,6.0,12
5.5,-1161.0, -7999.0,9.9,100.0,2022-03-19 06:00:00,5.0,12
None,6999.0, -7999.0,6.2,0.0,2022-03-19 07:00:00,988.0,12
None,6999.0, -7999.0,6.2,0.0,2022-03-19 08:00:00,940.0,12
6.1,-2329.0, -7999.0,6.4,91.0,2022-03-19 09:00:00,5.0,12
6.2,-2329.0, -7999.0,6.4,91.0,2022-03-19 10:00:00,5.0,12
6.6,-2329.0, -7999.0,6.6,73.0,2022-03-19 11:00:00,2.0,12
7.2,-2329.0, -7999.0,7.2,60.0,2022-03-19 12:00:00,0.0,12
7.4,-2329.0, -7999.0,7.7,54.0,2022-03-19 13:00:00,-1.0,12
7.8,-2329.0, -7999.0,7.8,55.0,2022-03-19 14:00:00,-1.0,12
7.7,-2329.0, -7999.0,8.2,51.0,2022-03-19 15:00:00,-2.0,12
8.4,-2329.0, -7999.0,8.6,44.0,2022-03-19 16:00:00,-3.0,12
8.3,-2329.0, -7999.0,8.8,42.0,2022-03-19 17:00:00,-4.0,12
8.3,-2329.0, -7999.0,8.8,40.0,2022-03-19 18:00:00,-4.0,12
7.5,7.4, -7999.0,8.4,53.0,2022-03-19 19:00:00,-2.0,12
7.2,7.1, -7999.0,8.4,51.0,2022-03-19 20:00:00,-2.0,12
6.3,6.2, -7999.0,8.4,64.0,2022-03-19 21:00:00,0.0,12
5.8,5.7, -7999.0,8.4,66.0,2022-03-19 22:00:00,0.0,12
5.4,5.0, -7999.0,8.4,67.0,2022-03-19 23:00:00,-1.0,12
5.4,5.0, -7999.0,8.4,66.0,2022-03-20 00:00:00,0.0,12
5.4,5.0, -7999.0,8.4,69.0,2022-03-20 01:00:00,0.0,12
5.0,5.0, -7999.0,8.4,75.0,2022-03-20 02:00:00,1.0,12
4.9,4.9, -7999.0,8.4,78.0,2022-03-20 03:00:00,1.0,12
4.8,4.7, -7999.0,8.4,82.0,2022-03-20 04:00:00,2.0,12
4.7,4.6, -7999.0,8.4,74.0,2022-03-20 05:00:00,1.0,12
4.6,4.4, -7999.0,8.4,80.0,2022-03-20 06:00:00,1.0,12
4.5,4.5, -7999.0,4.8,80.0,2022-03-20 07:00:00,1.0,12
4.4,4.3, -7999.0,4.8,85.0,2022-03-20 08:00:00,2.0,12
4.1,3.9, -7999.0,4.8,100.0,2022-03-20 09:00:00,4.0,12
4.6,3.9, -7999.0,4.8,100.0,2022-03-20 10:00:00,5.0,12
4.8,3.9, -7999.0,4.8,92.0,2022-03-20 11:00:00,4.0,12
4.8,3.9, -7999.0,5.0,86.0,2022-03-20 12:00:00,3.0,12
5.2,3.9, -7999.0,5.2,85.0,2022-03-20 13:00:00,3.0,12
4.4,3.9, -7999.0,5.2,88.0,2022-03-20 14:00:00,3.0,12
4.7,-4081.0, -7999.0,5.2,100.0,2022-03-20 15:00:00,5.0,12
None,6999.0, -7999.0,5.2,0.0,2022-03-20 16:00:00,940.0,12
5.2,-4081.0, -7999.0,5.2,100.0,2022-03-20 17:00:00,5.0,12
None,-5248.0, -7999.0,5.3,0.0,2022-03-20 18:00:00,988.0,12
5.1,-1746.0, -7999.0,11.6,100.0,2022-03-20 19:00:00,5.0,12
None,6999.0, -7999.0,11.6,0.0,2022-03-20 20:00:00,988.0,12
4.8,-2330.0, -7999.0,11.6,100.0,2022-03-20 21:00:00,5.0,12
5.0,-2330.0, -7999.0,11.6,100.0,2022-03-20 22:00:00,5.0,12
4.8,-2330.0, -7999.0,11.6,100.0,2022-03-20 23:00:00,5.0,12
4.9,-2330.0, -7999.0,11.6,100.0,2022-03-21 00:00:00,5.0,12
4.9,-1162.0, -7999.0,11.6,100.0,2022-03-21 01:00:00,5.0,12
4.7,-1162.0, -7999.0,11.6,100.0,2022-03-21 02:00:00,5.0,12
4.4,-2917.0, -7999.0,11.6,100.0,2022-03-21 03:00:00,4.0,12
4.2,-5249.0, -7999.0,11.6,100.0,2022-03-21 04:00:00,4.0,12
3.5,-5249.0, -7999.0,11.6,100.0,2022-03-21 05:00:00,3.0,12
3.4,-5832.0, -7999.0,11.6,100.0,2022-03-21 06:00:00,3.0,12
3.8,3.2, -7999.0,3.8,100.0,2022-03-21 07:00:00,4.0,12
3.9,3.2, -7999.0,4.0,98.0,2022-03-21 08:00:00,4.0,12
4.0,3.2, -7999.0,4.1,97.0,2022-03-21 09:00:00,4.0,12
4.5,3.2, -7999.0,4.4,90.0,2022-03-21 10:00:00,3.0,12
4.9,3.2, -7999.0,4.9,92.0,2022-03-21 11:00:00,4.0,12
5.1,3.2, -7999.0,5.2,100.0,2022-03-21 12:00:00,5.0,12
5.5,3.2, -7999.0,5.5,100.0,2022-03-21 13:00:00,6.0,12
6.1,3.2, -7999.0,6.2,92.0,2022-03-21 14:00:00,5.0,12
6.1,3.2, -7999.0,6.3,95.0,2022-03-21 15:00:00,6.0,12
6.8,3.2, -7999.0,6.9,90.0,2022-03-21 16:00:00,5.0,12
7.1,3.2, -7999.0,7.1,87.0,2022-03-21 17:00:00,5.0,12
7.0,3.2, -7999.0,7.2,100.0,2022-03-21 18:00:00,7.0,12
7.1,7.0, -7999.0,7.3,90.0,2022-03-21 19:00:00,6.0,12
7.0,7.0, -7999.0,7.4,96.0,2022-03-21 20:00:00,6.0,12
6.9,6.9, -7999.0,7.4,95.0,2022-03-21 21:00:00,6.0,12
7.2,6.9, -7999.0,8.1,84.0,2022-03-21 22:00:00,5.0,12
6.8,6.7, -7999.0,8.1,100.0,2022-03-21 23:00:00,7.0,12
7.2,-2331.0, -7999.0,8.1,100.0,2022-03-22 01:00:00,7.0,12
None,6999.0, -7999.0,8.1,0.0,2022-03-22 02:00:00,988.0,12
None,6999.0, -7999.0,8.1,0.0,2022-03-22 03:00:00,940.0,12
None,6999.0, -7999.0,8.1,0.0,2022-03-22 04:00:00,1010.0,12
None,6999.0, -7999.0,8.1,0.0,2022-03-22 05:00:00,1071.0,12
None,6999.0, -7999.0,8.1,0.0,2022-03-22 06:00:00,940.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 07:00:00,940.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 08:00:00,1010.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 09:00:00,1071.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 10:00:00,940.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 11:00:00,940.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 12:00:00,1010.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 13:00:00,940.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 14:00:00,940.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 15:00:00,940.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 16:00:00,1010.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 17:00:00,1010.0,12
11.0,-2910.0, -7999.0,11.1,100.0,2022-03-22 18:00:00,11.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 19:00:00,1031.0,12
None,6999.0, -7999.0,11.1,0.0,2022-03-22 20:00:00,1031.0,12
10.8,-4084.0, -7999.0,11.3,100.0,2022-03-22 21:00:00,11.0,12
None,6999.0, -7999.0,11.3,0.0,2022-03-22 22:00:00,940.0,12
10.8,-4078.0, -7999.0,11.3,100.0,2022-03-22 23:00:00,11.0,12
10.9,-4078.0, -7999.0,11.3,100.0,2022-03-23 00:00:00,11.0,12
10.3,-4078.0, -7999.0,11.3,100.0,2022-03-23 01:00:00,10.0,12
10.1,-4082.0, -7999.0,11.3,100.0,2022-03-23 02:00:00,10.0,12
11.9,-4082.0, -7999.0,12.5,88.0,2022-03-23 03:00:00,10.0,12
None,6999.0, -7999.0,12.6,0.0,2022-03-23 04:00:00,940.0,12
None,6999.0, -7999.0,12.6,0.0,2022-03-23 05:00:00,940.0,12
10.2,-4081.0, -7999.0,12.6,100.0,2022-03-23 06:00:00,10.0,12
9.8,9.8, -7999.0,10.3,100.0,2022-03-23 07:00:00,10.0,12
None,6999.0, -7999.0,10.3,0.0,2022-03-23 08:00:00,940.0,12
None,6999.0, -7999.0,10.3,0.0,2022-03-23 09:00:00,940.0,12
None,6999.0, -7999.0,10.3,0.0,2022-03-23 10:00:00,1010.0,12
None,6999.0, -7999.0,10.3,0.0,2022-03-23 11:00:00,1031.0,12
None,6999.0, -7999.0,10.3,0.0,2022-03-23 12:00:00,1070.0,12
