time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-01-22,32.0,3.3,-0.2,4
2016-01-23,1.0,2.4,-0.4,4
2016-01-24,0.0,3.4,-1.3,4
2016-01-25,0.0,2.6,-2.3,4
2016-01-26,15.0,2.5,0.2,4
2016-01-27,59.0,2.3,0.6,4
2016-01-28,26.0,6.2,-0.1,4
