time,TEMP_MEAN,HUMIDITY,week_of_year
2018-12-03 00:00:00,-1.8, 97.3,49
2018-12-03 01:00:00,-1.8, 89.7,49
2018-12-03 02:00:00,-1.9, 87.8,49
2018-12-03 03:00:00,-1.9, 85.8,49
2018-12-03 04:00:00,-1.9, 84.3,49
2018-12-03 05:00:00,-1.9, 83.2,49
2018-12-03 06:00:00,-2.0, 82.5,49
2018-12-03 07:00:00,-2.1, 82.0,49
2018-12-03 08:00:00,-2.2, 81.5,49
2018-12-03 09:00:00,-2.3, 81.2,49
2018-12-03 10:00:00,-2.2, 79.5,49
2018-12-03 11:00:00,-1.9, 77.5,49
2018-12-03 12:00:00,-1.5, 75.6,49
2018-12-03 13:00:00,-1.1, 72.4,49
2018-12-03 14:00:00,-1.0, 70.0,49
2018-12-03 15:00:00,-0.8, 67.7,49
2018-12-03 16:00:00,-0.8, 67.1,49
2018-12-03 17:00:00,-1.1, 68.4,49
2018-12-03 18:00:00,-1.3, 68.6,49
2018-12-03 19:00:00,-1.5, 70.3,49
2018-12-03 20:00:00,-1.5, 71.3,49
2018-12-03 21:00:00,-1.6, 70.5,49
2018-12-03 22:00:00,-1.8, 70.8,49
2018-12-03 23:00:00,-2.1, 71.4,49
2018-12-04 00:00:00,-3.1, 75.6,49
2018-12-04 01:00:00,-4.0, 74.8,49
2018-12-04 02:00:00,-5.2, 76.3,49
2018-12-04 03:00:00,-5.6, 75.8,49
2018-12-04 04:00:00,-6.6, 81.2,49
2018-12-04 05:00:00,-6.2, 79.5,49
2018-12-04 06:00:00,-7.4, 85.0,49
2018-12-04 07:00:00,-7.7, 87.9,49
2018-12-04 08:00:00,-7.3, 87.5,49
2018-12-04 09:00:00,-7.2, 87.1,49
2018-12-04 10:00:00,-6.9, 88.2,49
2018-12-04 11:00:00,-5.8, 81.3,49
2018-12-04 12:00:00,-5.0, 76.9,49
2018-12-04 13:00:00,-4.6, 73.5,49
2018-12-04 14:00:00,-4.1, 70.8,49
2018-12-04 15:00:00,-3.7, 65.5,49
2018-12-04 16:00:00,-3.7, 68.0,49
2018-12-04 17:00:00,-4.0, 73.1,49
2018-12-04 18:00:00,-4.4, 76.5,49
2018-12-04 19:00:00,-4.6, 78.5,49
2018-12-04 20:00:00,-5.8, 82.4,49
2018-12-04 21:00:00,-7.9, 90.6,49
2018-12-04 22:00:00,-8.0, 98.8,49
2018-12-04 23:00:00,-6.1, 90.6,49
2018-12-05 00:00:00,-5.0, 77.4,49
2018-12-05 01:00:00,-5.0, 75.9,49
2018-12-05 02:00:00,-5.0, 75.8,49
2018-12-05 03:00:00,-5.1, 75.6,49
2018-12-05 04:00:00,-5.2, 75.5,49
2018-12-05 05:00:00,-5.7, 77.7,49
2018-12-05 06:00:00,-6.7, 81.3,49
2018-12-05 07:00:00,-7.5, 85.3,49
2018-12-05 08:00:00,-8.0, 86.4,49
2018-12-05 09:00:00,-8.2, 85.5,49
2018-12-05 10:00:00,-8.2, 83.1,49
2018-12-05 11:00:00,-6.6, 74.4,49
2018-12-05 12:00:00,-5.1, 67.6,49
2018-12-05 13:00:00,-4.1, 63.9,49
2018-12-05 14:00:00,-3.5, 59.8,49
2018-12-05 15:00:00,-3.3, 57.2,49
2018-12-05 16:00:00,-3.5, 58.2,49
2018-12-05 17:00:00,-4.7, 63.9,49
2018-12-05 18:00:00,-6.6, 71.2,49
2018-12-05 19:00:00,-8.6, 80.7,49
2018-12-05 20:00:00,-10.4, 86.6,49
2018-12-05 21:00:00,-11.8, 93.4,49
2018-12-05 22:00:00,-12.7, 100.0,49
2018-12-05 23:00:00,-12.7, 100.0,49
2018-12-06 00:00:00,-14.5, 97.7,49
2018-12-06 01:00:00,-15.6, 93.8,49
2018-12-06 02:00:00,-16.2, 91.2,49
2018-12-06 03:00:00,-14.7, 96.4,49
2018-12-06 04:00:00,-14.6, 92.4,49
2018-12-06 05:00:00,-15.4, 89.9,49
2018-12-06 06:00:00,-16.5, 87.9,49
2018-12-06 07:00:00,-17.4, 87.1,49
2018-12-06 08:00:00,-17.8, 87.0,49
2018-12-06 09:00:00,-17.4, 87.2,49
2018-12-06 10:00:00,-15.2, 89.1,49
2018-12-06 11:00:00,-12.8, 89.5,49
2018-12-06 12:00:00,-11.0, 85.9,49
2018-12-06 13:00:00,-9.8, 83.3,49
2018-12-06 14:00:00,-8.4, 78.2,49
2018-12-06 15:00:00,-7.8, 73.5,49
2018-12-06 16:00:00,-8.2, 75.8,49
2018-12-06 17:00:00,-8.7, 79.1,49
