WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
None,2018-04-23 00:00:00,8.3,74.8,17
None,2018-04-23 01:00:00,7.1,79.1,17
None,2018-04-23 02:00:00,6.3,80.5,17
None,2018-04-23 03:00:00,5.7,79.4,17
None,2018-04-23 04:00:00,5.0,81.3,17
None,2018-04-23 05:00:00,4.2,82.4,17
None,2018-04-23 06:00:00,3.9,88.8,17
None,2018-04-23 07:00:00,3.8,83.6,17
None,2018-04-23 08:00:00,5.5,82.2,17
None,2018-04-23 09:00:00,7.5,57.3,17
None,2018-04-23 10:00:00,9.8,52.5,17
None,2018-04-23 11:00:00,12.0,48.2,17
None,2018-04-23 12:00:00,14.0,42.4,17
None,2018-04-23 13:00:00,15.2,39.6,17
None,2018-04-23 14:00:00,16.1,38.2,17
None,2018-04-23 15:00:00,16.7,32.4,17
None,2018-04-23 16:00:00,17.4,27.2,17
None,2018-04-23 17:00:00,18.2,24.3,17
None,2018-04-23 18:00:00,18.1,30.3,17
None,2018-04-23 19:00:00,17.6,28.5,17
None,2018-04-23 20:00:00,16.9,40.7,17
None,2018-04-23 21:00:00,14.9,41.8,17
None,2018-04-23 22:00:00,12.5,63.8,17
None,2018-04-23 23:00:00,11.3,71.7,17
None,2018-04-24 00:00:00,10.2,69.9,17
None,2018-04-24 01:00:00,9.4,77.5,17
None,2018-04-24 02:00:00,8.6,74.1,17
None,2018-04-24 03:00:00,8.0,76.8,17
None,2018-04-24 04:00:00,7.5,79.4,17
None,2018-04-24 05:00:00,7.0,81.7,17
None,2018-04-24 06:00:00,6.6,83.5,17
None,2018-04-24 07:00:00,6.4,75.6,17
None,2018-04-24 08:00:00,7.6,77.1,17
None,2018-04-24 09:00:00,9.7,58.8,17
None,2018-04-24 10:00:00,11.7,51.1,17
None,2018-04-24 11:00:00,14.1,42.5,17
None,2018-04-24 12:00:00,16.6,35.6,17
None,2018-04-24 13:00:00,18.1,36.7,17
None,2018-04-24 14:00:00,19.4,32.9,17
None,2018-04-24 15:00:00,19.8,27.5,17
None,2018-04-24 16:00:00,20.7,28.3,17
None,2018-04-24 17:00:00,20.6,32.9,17
None,2018-04-24 18:00:00,20.3,35.6,17
None,2018-04-24 19:00:00,19.1,33.6,17
None,2018-04-24 20:00:00,18.3,37.4,17
None,2018-04-24 21:00:00,17.1,52.1,17
None,2018-04-24 22:00:00,14.8,64.6,17
None,2018-04-24 23:00:00,13.1,71.8,17
None,2018-04-25 00:00:00,11.8,72.8,17
None,2018-04-25 01:00:00,10.8,70.1,17
None,2018-04-25 02:00:00,9.8,76.3,17
None,2018-04-25 03:00:00,9.2,81.3,17
None,2018-04-25 04:00:00,8.6,82.4,17
None,2018-04-25 05:00:00,8.2,81.4,17
None,2018-04-25 06:00:00,7.6,86.2,17
None,2018-04-25 07:00:00,7.6,84.2,17
None,2018-04-25 08:00:00,8.6,78.9,17
None,2018-04-25 09:00:00,10.7,67.9,17
None,2018-04-25 10:00:00,12.6,59.1,17
None,2018-04-25 11:00:00,15.1,48.9,17
None,2018-04-25 12:00:00,17.1,41.4,17
None,2018-04-25 13:00:00,18.3,46.5,17
None,2018-04-25 14:00:00,19.0,37.3,17
None,2018-04-25 15:00:00,20.5,31.9,17
None,2018-04-25 16:00:00,20.7,27.8,17
None,2018-04-25 17:00:00,21.6,24.0,17
None,2018-04-25 18:00:00,22.2,21.1,17
None,2018-04-25 19:00:00,20.6,27.6,17
None,2018-04-25 20:00:00,19.9,34.9,17
None,2018-04-25 21:00:00,18.5,53.6,17
None,2018-04-25 22:00:00,15.7,67.6,17
None,2018-04-25 23:00:00,14.1,63.2,17
None,2018-04-26 00:00:00,13.0,64.8,17
None,2018-04-26 01:00:00,12.0,70.9,17
None,2018-04-26 02:00:00,11.3,64.8,17
None,2018-04-26 03:00:00,10.8,72.0,17
None,2018-04-26 04:00:00,9.9,73.6,17
None,2018-04-26 05:00:00,9.4,72.1,17
None,2018-04-26 06:00:00,8.9,73.7,17
None,2018-04-26 07:00:00,8.9,76.5,17
None,2018-04-26 08:00:00,10.2,73.1,17
None,2018-04-26 09:00:00,11.9,55.0,17
None,2018-04-26 10:00:00,14.5,46.1,17
None,2018-04-26 11:00:00,17.2,42.9,17
None,2018-04-26 12:00:00,19.7,31.7,17
None,2018-04-26 13:00:00,21.1,32.8,17
None,2018-04-26 14:00:00,21.8,29.9,17
None,2018-04-26 15:00:00,22.8,27.2,17
None,2018-04-26 16:00:00,23.1,35.9,17
None,2018-04-26 17:00:00,23.9,33.4,17
None,2018-04-26 18:00:00,22.9,27.7,17
None,2018-04-26 19:00:00,22.6,35.5,17
None,2018-04-26 20:00:00,20.7,40.0,17
None,2018-04-26 21:00:00,18.6,58.5,17
None,2018-04-26 22:00:00,16.6,65.0,17
None,2018-04-26 23:00:00,15.3,67.8,17
None,2018-04-27 00:00:00,14.2,63.1,17
None,2018-04-27 01:00:00,13.2,71.5,17
None,2018-04-27 02:00:00,12.3,75.9,17
None,2018-04-27 03:00:00,11.3,71.9,17
None,2018-04-27 04:00:00,10.7,78.2,17
None,2018-04-27 05:00:00,10.1,82.6,17
None,2018-04-27 06:00:00,9.8,79.2,17
None,2018-04-27 07:00:00,9.6,83.2,17
None,2018-04-27 08:00:00,10.7,72.9,17
None,2018-04-27 09:00:00,12.9,55.4,17
None,2018-04-27 10:00:00,15.2,49.5,17
None,2018-04-27 11:00:00,17.9,49.1,17
None,2018-04-27 12:00:00,18.2,47.6,17
None,2018-04-27 13:00:00,18.1,48.0,17
None,2018-04-27 14:00:00,18.7,49.7,17
None,2018-04-27 15:00:00,18.2,56.8,17
None,2018-04-27 16:00:00,16.8,58.2,17
None,2018-04-27 17:00:00,16.0,63.2,17
None,2018-04-27 18:00:00,15.5,66.8,17
None,2018-04-27 19:00:00,15.2,68.3,17
None,2018-04-27 20:00:00,14.8,69.6,17
None,2018-04-27 21:00:00,14.6,69.3,17
None,2018-04-27 22:00:00,14.4,69.8,17
None,2018-04-27 23:00:00,14.1,71.4,17
None,2018-04-28 00:00:00,13.8,66.3,17
None,2018-04-28 01:00:00,13.3,75.4,17
None,2018-04-28 02:00:00,12.8,76.5,17
None,2018-04-28 03:00:00,12.5,82.6,17
None,2018-04-28 04:00:00,12.1,81.1,17
None,2018-04-28 05:00:00,11.7,87.6,17
None,2018-04-28 06:00:00,10.9,95.7,17
None,2018-04-28 07:00:00,10.4,92.6,17
None,2018-04-28 08:00:00,10.4,90.3,17
None,2018-04-28 09:00:00,10.4,96.7,17
None,2018-04-28 10:00:00,10.1,95.3,17
None,2018-04-28 11:00:00,10.4,93.8,17
None,2018-04-28 12:00:00,10.4,92.3,17
None,2018-04-28 13:00:00,10.2,96.5,17
None,2018-04-28 14:00:00,10.2,96.0,17
None,2018-04-28 15:00:00,10.3,91.3,17
None,2018-04-28 16:00:00,10.2,92.2,17
None,2018-04-28 17:00:00,10.2,89.6,17
None,2018-04-28 18:00:00,10.3,87.9,17
None,2018-04-28 19:00:00,10.2,92.1,17
None,2018-04-28 20:00:00,10.1,93.2,17
None,2018-04-28 21:00:00,9.8,96.1,17
None,2018-04-28 22:00:00,9.5,96.0,17
None,2018-04-28 23:00:00,9.6,96.7,17
None,2018-04-29 00:00:00,9.6,96.0,17
None,2018-04-29 01:00:00,9.5,94.8,17
None,2018-04-29 02:00:00,9.5,93.4,17
None,2018-04-29 03:00:00,9.4,93.9,17
None,2018-04-29 04:00:00,9.2,95.9,17
None,2018-04-29 05:00:00,8.9,96.3,17
None,2018-04-29 06:00:00,8.8,97.8,17
None,2018-04-29 07:00:00,8.7,97.3,17
None,2018-04-29 08:00:00,8.6,96.8,17
None,2018-04-29 09:00:00,8.8,94.6,17
None,2018-04-29 10:00:00,9.3,92.4,17
None,2018-04-29 11:00:00,9.4,93.7,17
None,2018-04-29 12:00:00,9.9,94.5,17
None,2018-04-29 13:00:00,10.3,88.2,17
None,2018-04-29 14:00:00,10.9,90.7,17
None,2018-04-29 15:00:00,10.6,90.7,17
None,2018-04-29 16:00:00,10.8,88.9,17
None,2018-04-29 17:00:00,10.9,93.4,17
None,2018-04-29 18:00:00,10.7,94.4,17
None,2018-04-29 19:00:00,10.7,92.2,17
None,2018-04-29 20:00:00,10.8,93.1,17
None,2018-04-29 21:00:00,10.5,95.5,17
None,2018-04-29 22:00:00,10.2,97.2,17
None,2018-04-29 23:00:00,9.7,98.1,17
