WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,1.3, None,52.1,2018-04-23 00:00:00,17
None,-1.1, None,64.6,2018-04-23 01:00:00,17
None,-2.2, None,71.8,2018-04-23 02:00:00,17
None,-3.0, None,75.8,2018-04-23 03:00:00,17
None,-3.5, None,79.3,2018-04-23 04:00:00,17
None,-4.3, None,81.3,2018-04-23 05:00:00,17
None,-4.8, None,84.3,2018-04-23 06:00:00,17
None,-4.7, None,84.8,2018-04-23 07:00:00,17
None,-1.2, None,71.5,2018-04-23 08:00:00,17
None,2.2, None,57.7,2018-04-23 09:00:00,17
None,4.3, None,43.9,2018-04-23 10:00:00,17
None,6.7, None,35.8,2018-04-23 11:00:00,17
None,9.1, None,30.8,2018-04-23 12:00:00,17
None,11.1, None,26.6,2018-04-23 13:00:00,17
None,12.7, None,23.3,2018-04-23 14:00:00,17
None,13.9, None,21.5,2018-04-23 15:00:00,17
None,15.0, None,20.9,2018-04-23 16:00:00,17
None,15.3, None,20.7,2018-04-23 17:00:00,17
None,15.0, None,21.0,2018-04-23 18:00:00,17
None,14.4, None,21.2,2018-04-23 19:00:00,17
None,13.1, None,23.8,2018-04-23 20:00:00,17
None,11.5, None,27.2,2018-04-23 21:00:00,17
None,9.6, None,32.2,2018-04-23 22:00:00,17
None,7.5, None,40.2,2018-04-23 23:00:00,17
None,5.9, None,46.8,2018-04-24 00:00:00,17
None,4.7, None,52.9,2018-04-24 01:00:00,17
None,3.5, None,57.9,2018-04-24 02:00:00,17
None,3.4, None,59.5,2018-04-24 03:00:00,17
None,2.8, None,62.1,2018-04-24 04:00:00,17
None,2.7, None,62.4,2018-04-24 05:00:00,17
None,1.5, None,67.9,2018-04-24 06:00:00,17
None,1.6, None,68.2,2018-04-24 07:00:00,17
None,4.3, None,58.1,2018-04-24 08:00:00,17
None,6.2, None,49.6,2018-04-24 09:00:00,17
None,8.1, None,41.9,2018-04-24 10:00:00,17
None,10.3, None,33.9,2018-04-24 11:00:00,17
None,12.8, None,29.2,2018-04-24 12:00:00,17
None,14.7, None,26.2,2018-04-24 13:00:00,17
None,16.5, None,22.5,2018-04-24 14:00:00,17
None,18.1, None,19.3,2018-04-24 15:00:00,17
None,18.0, None,19.8,2018-04-24 16:00:00,17
None,17.6, None,20.5,2018-04-24 17:00:00,17
None,17.1, None,21.9,2018-04-24 18:00:00,17
None,16.4, None,23.5,2018-04-24 19:00:00,17
None,15.2, None,26.2,2018-04-24 20:00:00,17
None,13.8, None,29.4,2018-04-24 21:00:00,17
None,12.2, None,33.5,2018-04-24 22:00:00,17
None,11.5, None,36.2,2018-04-24 23:00:00,17
None,10.6, None,42.4,2018-04-25 00:00:00,17
None,8.9, None,48.9,2018-04-25 01:00:00,17
None,8.1, None,53.6,2018-04-25 02:00:00,17
None,6.1, None,60.0,2018-04-25 03:00:00,17
None,3.9, None,68.9,2018-04-25 04:00:00,17
None,1.7, None,78.2,2018-04-25 05:00:00,17
None,1.2, None,79.2,2018-04-25 06:00:00,17
None,0.2, None,84.2,2018-04-25 07:00:00,17
None,3.9, None,69.3,2018-04-25 08:00:00,17
None,7.7, None,55.1,2018-04-25 09:00:00,17
None,9.6, None,48.0,2018-04-25 10:00:00,17
None,11.6, None,38.6,2018-04-25 11:00:00,17
None,13.1, None,31.3,2018-04-25 12:00:00,17
None,14.5, None,27.6,2018-04-25 13:00:00,17
None,15.9, None,24.7,2018-04-25 14:00:00,17
None,17.0, None,22.6,2018-04-25 15:00:00,17
None,17.8, None,20.8,2018-04-25 16:00:00,17
None,18.3, None,20.0,2018-04-25 17:00:00,17
None,18.6, None,19.8,2018-04-25 18:00:00,17
None,18.3, None,20.4,2018-04-25 19:00:00,17
None,16.0, None,25.3,2018-04-25 20:00:00,17
None,11.9, None,39.6,2018-04-25 21:00:00,17
None,9.0, None,49.8,2018-04-25 22:00:00,17
None,7.6, None,52.5,2018-04-25 23:00:00,17
None,6.1, None,57.2,2018-04-26 00:00:00,17
None,4.3, None,65.3,2018-04-26 01:00:00,17
None,2.3, None,75.5,2018-04-26 02:00:00,17
None,1.2, None,79.0,2018-04-26 03:00:00,17
None,0.1, None,83.9,2018-04-26 04:00:00,17
None,-0.6, None,85.4,2018-04-26 05:00:00,17
None,-1.1, None,88.2,2018-04-26 06:00:00,17
None,-0.7, None,87.3,2018-04-26 07:00:00,17
None,3.0, None,73.4,2018-04-26 08:00:00,17
None,6.2, None,60.4,2018-04-26 09:00:00,17
None,9.1, None,47.8,2018-04-26 10:00:00,17
None,11.9, None,36.8,2018-04-26 11:00:00,17
None,14.7, None,29.8,2018-04-26 12:00:00,17
None,17.3, None,25.1,2018-04-26 13:00:00,17
None,19.2, None,24.0,2018-04-26 14:00:00,17
None,20.7, None,23.1,2018-04-26 15:00:00,17
None,21.9, None,21.6,2018-04-26 16:00:00,17
None,22.7, None,20.3,2018-04-26 17:00:00,17
None,22.5, None,21.0,2018-04-26 18:00:00,17
None,21.0, None,23.4,2018-04-26 19:00:00,17
None,18.6, None,29.4,2018-04-26 20:00:00,17
None,15.5, None,37.7,2018-04-26 21:00:00,17
None,13.1, None,43.7,2018-04-26 22:00:00,17
None,10.9, None,51.1,2018-04-26 23:00:00,17
None,8.1, None,61.7,2018-04-27 00:00:00,17
None,5.8, None,70.7,2018-04-27 01:00:00,17
None,3.9, None,77.9,2018-04-27 02:00:00,17
None,2.5, None,83.4,2018-04-27 03:00:00,17
None,1.6, None,86.1,2018-04-27 04:00:00,17
None,0.7, None,88.7,2018-04-27 05:00:00,17
None,0.1, None,90.9,2018-04-27 06:00:00,17
None,0.3, None,90.1,2018-04-27 07:00:00,17
None,4.3, None,76.5,2018-04-27 08:00:00,17
None,7.6, None,63.9,2018-04-27 09:00:00,17
None,10.7, None,52.0,2018-04-27 10:00:00,17
None,13.3, None,44.4,2018-04-27 11:00:00,17
None,15.8, None,35.7,2018-04-27 12:00:00,17
None,18.2, None,30.6,2018-04-27 13:00:00,17
None,20.7, None,26.0,2018-04-27 14:00:00,17
None,22.4, None,22.9,2018-04-27 15:00:00,17
None,23.6, None,21.1,2018-04-27 16:00:00,17
None,24.0, None,20.1,2018-04-27 17:00:00,17
None,24.0, None,20.2,2018-04-27 18:00:00,17
None,23.0, None,22.3,2018-04-27 19:00:00,17
None,21.1, None,25.2,2018-04-27 20:00:00,17
None,17.0, None,36.1,2018-04-27 21:00:00,17
None,14.2, None,42.4,2018-04-27 22:00:00,17
None,10.9, None,53.9,2018-04-27 23:00:00,17
None,8.1, None,61.6,2018-04-28 00:00:00,17
None,5.9, None,70.1,2018-04-28 01:00:00,17
None,5.0, None,74.5,2018-04-28 02:00:00,17
None,4.3, None,74.4,2018-04-28 03:00:00,17
None,2.4, None,82.8,2018-04-28 04:00:00,17
None,1.3, None,86.8,2018-04-28 05:00:00,17
None,0.6, None,89.4,2018-04-28 06:00:00,17
None,1.3, None,86.2,2018-04-28 07:00:00,17
None,4.9, None,74.8,2018-04-28 08:00:00,17
None,8.1, None,61.8,2018-04-28 09:00:00,17
None,10.9, None,51.2,2018-04-28 10:00:00,17
None,13.9, None,41.8,2018-04-28 11:00:00,17
None,16.0, None,35.4,2018-04-28 12:00:00,17
None,18.3, None,32.1,2018-04-28 13:00:00,17
None,20.7, None,26.8,2018-04-28 14:00:00,17
None,22.5, None,22.8,2018-04-28 15:00:00,17
None,23.3, None,20.3,2018-04-28 16:00:00,17
None,22.9, None,20.2,2018-04-28 17:00:00,17
None,21.8, None,23.2,2018-04-28 18:00:00,17
None,21.0, None,25.6,2018-04-28 19:00:00,17
None,19.3, None,31.1,2018-04-28 20:00:00,17
None,17.3, None,36.9,2018-04-28 21:00:00,17
None,16.1, None,41.1,2018-04-28 22:00:00,17
None,14.8, None,46.1,2018-04-28 23:00:00,17
None,14.2, None,43.6,2018-04-29 00:00:00,17
None,13.8, None,34.4,2018-04-29 01:00:00,17
None,12.5, None,28.8,2018-04-29 02:00:00,17
None,11.3, None,29.9,2018-04-29 03:00:00,17
None,10.3, None,30.7,2018-04-29 04:00:00,17
None,9.4, None,31.3,2018-04-29 05:00:00,17
None,8.3, None,33.5,2018-04-29 06:00:00,17
None,7.4, None,37.8,2018-04-29 07:00:00,17
None,7.2, None,40.4,2018-04-29 08:00:00,17
None,7.5, None,41.7,2018-04-29 09:00:00,17
None,8.3, None,42.4,2018-04-29 10:00:00,17
None,9.1, None,43.4,2018-04-29 11:00:00,17
None,10.8, None,41.5,2018-04-29 12:00:00,17
None,11.7, None,40.3,2018-04-29 13:00:00,17
None,14.2, None,35.8,2018-04-29 14:00:00,17
None,13.3, None,38.3,2018-04-29 15:00:00,17
None,13.8, None,38.1,2018-04-29 16:00:00,17
None,14.3, None,41.2,2018-04-29 17:00:00,17
None,12.8, None,51.7,2018-04-29 18:00:00,17
None,12.1, None,56.9,2018-04-29 19:00:00,17
None,11.1, None,62.8,2018-04-29 20:00:00,17
None,9.9, None,68.2,2018-04-29 21:00:00,17
None,8.9, None,70.6,2018-04-29 22:00:00,17
None,8.0, None,73.6,2018-04-29 23:00:00,17
