station_observations
time, tasmin, tasmax, pcp
2017-01-01 00:00:00, -15.1, -5.1, 0.0
2017-01-02 00:00:00, -16.6, -7.1, 0.0
2017-01-03 00:00:00, -12.6, -6.8, 0.0
2017-01-04 00:00:00, -12.8, -0.9, 1.3
2017-01-05 00:00:00, -13.7, -4.3, 8.0
2017-01-06 00:00:00, -9.4, -4.3, 11.2
2017-01-07 00:00:00, -10.8, -7.0, 5.3
2017-01-08 00:00:00, -13.8, -13.2, 0.8
2017-01-09 00:00:00, -14.5, -11.6, 1.9
2017-01-10 00:00:00, -22.1, -12.1, 0.0
2017-01-11 00:00:00, -21.3, -13.1, 0.0
2017-01-12 00:00:00, -19.4, -3.5, 1.3
2017-01-13 00:00:00, -13.0, -1.9, 1.4
2017-01-14 00:00:00, -6.2, 0.6, 5.7
2017-01-15 00:00:00, -8.6, 1.3, 4.0
2017-01-16 00:00:00, -1.7, 2.8, 41.2
2017-01-17 00:00:00, 0.5, 1.9, 21.5
2017-01-18 00:00:00, 0.5, 4.6, 19.5
2017-01-19 00:00:00, -1.7, 0.8, 6.5
2017-01-20 00:00:00, -4.7, 6.2, 3.1
2017-01-21 00:00:00, -6.4, -2.8, 0.1
2017-01-22 00:00:00, -4.6, -4.6, 0.1
2017-01-23 00:00:00, -5.4, -0.8, 0.0
2017-01-24 00:00:00, -5.1, 0.4, 0.5
2017-01-25 00:00:00, -5.7, 0.1, 0.0
2017-01-26 00:00:00, -4.4, 3.3, 1.8
2017-01-27 00:00:00, -2.8, 2.8, 22.9
2017-01-28 00:00:00, 0.2, 4.3, 42.0
2017-01-29 00:00:00, -0.9, 0.0, 11.6
2017-01-30 00:00:00, -6.5, 0.8, 0.5
2017-01-31 00:00:00, -11.0, -4.6, 0.0
2017-02-01 00:00:00, -13.3, -9.2, 0.0
2017-02-02 00:00:00, -15.8, -9.1, 0.0
2017-02-03 00:00:00, -12.0, -12.0, 0.0
2017-02-04 00:00:00, -12.6, -12.6, 0.0
2017-02-05 00:00:00, -14.8, -12.9, 0.0
2017-02-06 00:00:00, -17.2, -13.9, 0.0
2017-02-07 00:00:00, -17.4, -15.9, 0.0
2017-02-08 00:00:00, -18.2, -11.4, 0.0
2017-02-09 00:00:00, -13.6, -12.1, 0.3
2017-02-10 00:00:00, -9.1, -1.9, 3.2
2017-02-11 00:00:00, -8.9, 0.0, 7.8
2017-02-12 00:00:00, -1.3, 1.6, 8.4
2017-02-13 00:00:00, -0.9, 7.9, 3.3
2017-02-14 00:00:00, -1.5, 6.6, 23.1
2017-02-15 00:00:00, 1.6, 5.0, 17.3
2017-02-16 00:00:00, -0.1, 1.8, 18.4
2017-02-17 00:00:00, -1.9, 1.6, 0.1
2017-02-18 00:00:00, -4.4, -4.4, 0.0
2017-02-19 00:00:00, -2.9, -1.6, 0.1
2017-02-20 00:00:00, -2.7, 0.8, 0.8
2017-02-21 00:00:00, -9.5, -0.1, 4.7
2017-02-22 00:00:00, -5.4, -0.5, 0.0
2017-02-23 00:00:00, -12.0, -3.6, 0.1
2017-02-24 00:00:00, -9.3, -3.2, 0.0
2017-02-25 00:00:00, -12.9, -1.9, 3.6
2017-02-26 00:00:00, -8.3, -2.5, 0.3
2017-02-27 00:00:00, -12.4, -1.9, 0.0
2017-02-28 00:00:00, -16.7, -2.1, 17.6
2017-03-01 00:00:00, -7.2, -1.1, 3.3
2017-03-02 00:00:00, -1.2, 0.8, 5.6
2017-03-03 00:00:00, -6.1, -0.9, 5.3
2017-03-04 00:00:00, -8.4, 0.4, 0.0
2017-03-05 00:00:00, -12.4, -3.2, 0.1
2017-03-06 00:00:00, -9.9, -2.5, 0.2
2017-03-07 00:00:00, -8.5, -2.8, 8.0
2017-03-08 00:00:00, -10.3, -6.4, 4.7
2017-03-09 00:00:00, -11.1, -9.3, 0.0
2017-03-10 00:00:00, -10.5, -6.0, 0.0
2017-03-11 00:00:00, -10.3, -9.4, 10.6
2017-03-12 00:00:00, -9.5, 0.8, 29.4
2017-03-13 00:00:00, -7.1, 3.0, 7.0
2017-03-14 00:00:00, -2.8, 3.3, 14.9
2017-03-15 00:00:00, -3.6, 1.8, 6.3
2017-03-16 00:00:00, -5.8, 1.5, 3.5
2017-03-17 00:00:00, -3.7, 1.1, 37.2
2017-03-18 00:00:00, -8.1, 0.6, 5.2
2017-03-19 00:00:00, -5.1, 0.5, 10.4
2017-03-20 00:00:00, -11.3, 3.3, 0.1
2017-03-21 00:00:00, -12.6, 3.2, 2.8
2017-03-22 00:00:00, -1.7, 4.5, 15.1
2017-03-23 00:00:00, -3.6, 3.6, 7.3
