station_observations
time, tasmin, tasmax, pcp
2017-01-01 00:00:00, -17.8, -8.4, 0.0
2017-01-02 00:00:00, -19.4, -9.0, 0.0
2017-01-03 00:00:00, -15.1, -6.8, 0.0
2017-01-04 00:00:00, -12.7, -5.7, 1.1
2017-01-05 00:00:00, -7.8, -5.0, 6.8
2017-01-06 00:00:00, -8.7, -5.6, 13.1
2017-01-07 00:00:00, -16.7, -9.3, 9.0
2017-01-08 00:00:00, -19.1, -15.3, 1.1
2017-01-09 00:00:00, -18.4, -13.1, 8.0
2017-01-10 00:00:00, -22.9, -13.6, 0.0
2017-01-11 00:00:00, -17.8, -8.3, 0.0
2017-01-12 00:00:00, -10.4, -5.1, 1.4
2017-01-13 00:00:00, -7.0, -2.5, 2.3
2017-01-14 00:00:00, -3.7, -1.3, 7.5
2017-01-15 00:00:00, -2.6, 1.1, 1.6
2017-01-16 00:00:00, -0.5, 1.4, 30.0
2017-01-17 00:00:00, -0.7, 1.9, 32.0
2017-01-18 00:00:00, -0.5, 1.5, 6.4
2017-01-19 00:00:00, -3.1, 0.2, 0.0
2017-01-20 00:00:00, -5.4, 2.0, 0.1
2017-01-21 00:00:00, -6.8, 0.4, 0.0
2017-01-22 00:00:00, -7.9, -2.8, 0.0
2017-01-23 00:00:00, -8.4, -1.2, 0.0
2017-01-24 00:00:00, -6.6, 0.8, 0.0
2017-01-25 00:00:00, -3.5, 0.6, 0.0
2017-01-26 00:00:00, -3.0, 1.4, 0.0
2017-01-27 00:00:00, -1.1, 0.9, 16.5
2017-01-28 00:00:00, -1.3, 2.4, 24.4
2017-01-29 00:00:00, -6.9, -0.7, 0.0
2017-01-30 00:00:00, -12.2, -3.4, 4.4
2017-01-31 00:00:00, -16.5, -7.2, 0.1
2017-02-01 00:00:00, -19.1, -5.0, 0.1
2017-02-02 00:00:00, -17.6, -8.3, 0.0
2017-02-03 00:00:00, -18.8, -12.8, 1.4
2017-02-04 00:00:00, -17.8, -11.6, 0.1
2017-02-05 00:00:00, -18.7, -13.5, 0.3
2017-02-06 00:00:00, -22.2, -13.6, 0.2
2017-02-07 00:00:00, -23.3, -16.3, 0.0
2017-02-08 00:00:00, -23.3, -12.8, 0.1
2017-02-09 00:00:00, -18.0, -12.5, 1.2
2017-02-10 00:00:00, -15.7, -2.9, 2.0
2017-02-11 00:00:00, -7.3, -1.5, 3.8
2017-02-12 00:00:00, -3.2, 0.2, 3.9
2017-02-13 00:00:00, -0.6, 7.4, 1.9
2017-02-14 00:00:00, 0.5, 4.2, 26.0
2017-02-15 00:00:00, -1.3, 2.2, 19.3
2017-02-16 00:00:00, -4.6, 1.9, 20.0
2017-02-17 00:00:00, -10.6, 2.8, 0.0
2017-02-18 00:00:00, -11.9, 0.4, 0.2
2017-02-19 00:00:00, -12.3, -0.7, 0.0
2017-02-20 00:00:00, -9.6, -0.6, 0.8
2017-02-21 00:00:00, -10.1, -2.0, 5.9
2017-02-22 00:00:00, -11.2, -0.7, 0.1
2017-02-23 00:00:00, -13.4, -4.4, 0.5
2017-02-24 00:00:00, -13.2, -3.2, 0.1
2017-02-25 00:00:00, -12.7, -4.4, 3.5
2017-02-26 00:00:00, -12.7, -3.2, 0.9
2017-02-27 00:00:00, -13.6, -3.8, 0.1
2017-02-28 00:00:00, -19.5, -5.1, 9.2
2017-03-01 00:00:00, -9.9, -3.8, 2.5
2017-03-02 00:00:00, -6.4, -1.9, 10.8
2017-03-03 00:00:00, -13.0, -3.9, 5.8
2017-03-04 00:00:00, -14.4, -3.0, 0.0
2017-03-05 00:00:00, -18.3, -5.3, 0.6
2017-03-06 00:00:00, -15.6, -5.7, 0.3
2017-03-07 00:00:00, -12.5, -6.0, 10.9
2017-03-08 00:00:00, -14.0, -8.2, 8.4
2017-03-09 00:00:00, -16.9, -7.4, 0.4
2017-03-10 00:00:00, -17.8, -8.7, 0.1
2017-03-11 00:00:00, -15.1, -12.0, 20.4
2017-03-12 00:00:00, -14.5, 0.3, 28.5
2017-03-13 00:00:00, -0.8, 2.5, 9.4
2017-03-14 00:00:00, -4.9, 1.7, 16.0
2017-03-15 00:00:00, -5.8, 2.0, 8.3
2017-03-16 00:00:00, -7.9, -3.2, 5.0
2017-03-17 00:00:00, -6.1, -1.0, 47.3
2017-03-18 00:00:00, -9.1, -1.3, 9.2
2017-03-19 00:00:00, -7.4, 0.1, 16.8
2017-03-20 00:00:00, -12.1, 0.4, 0.0
2017-03-21 00:00:00, -9.0, 1.5, 4.1
2017-03-22 00:00:00, -4.6, 3.1, 14.0
2017-03-23 00:00:00, -5.2, 2.4, 8.6
2017-03-24 00:00:00, -3.3, 2.6, 11.4
2017-03-25 00:00:00, -5.0, 0.0, 3.7
2017-03-26 00:00:00, -5.8, -0.4, 3.0
2017-03-27 00:00:00, -3.7, 2.4, 8.6
2017-03-28 00:00:00, -2.1, 2.3, 10.7
2017-03-29 00:00:00, -3.9, 3.9, 2.2
2017-03-30 00:00:00, -3.0, 4.8, 1.1
2017-03-31 00:00:00, -2.1, 3.4, 1.8
2017-04-01 00:00:00, -4.0, 1.7, 5.2
