WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.326999,2016-03-18 00:00:00,-1.512,12
None, None, 0.244,2016-03-18 01:00:00,-2.068,12
None, None, 0.063,2016-03-18 02:00:00,-2.678,12
None, None, 0.167998,2016-03-18 03:00:00,-2.839,12
None, None, 0.209,2016-03-18 04:00:00,-3.104,12
None, None, 0.402,2016-03-18 05:00:00,-3.079,12
None, None, 0.146999,2016-03-18 06:00:00,-3.405,12
None, None, 0.030998,2016-03-18 07:00:00,-3.453,12
None, None, 0.368,2016-03-18 08:00:00,-0.314999,12
None, None, 0.794,2016-03-18 09:00:00,2.262,12
None, None, 1.411,2016-03-18 10:00:00,4.922,12
None, None, 0.995998,2016-03-18 11:00:00,7.53,12
None, None, 1.13,2016-03-18 12:00:00,10.96,12
None, None, 2.443,2016-03-18 13:00:00,13.5,12
None, None, 1.355,2016-03-18 14:00:00,14.9,12
None, None, 1.154,2016-03-18 15:00:00,14.53,12
None, None, 1.055,2016-03-18 16:00:00,11.81,12
None, None, 0.404,2016-03-18 17:00:00,9.11,12
None, None, 0.093,2016-03-18 18:00:00,6.307,12
None, None, 0.282999,2016-03-18 19:00:00,4.164,12
None, None, 0.501999,2016-03-18 20:00:00,3.096,12
None, None, 2.686,2016-03-18 21:00:00,5.408,12
None, None, 2.638,2016-03-18 22:00:00,6.336,12
None, None, 3.365,2016-03-18 23:00:00,5.794,12
None, None, 2.877,2016-03-19 00:00:00,5.074,12
None, None, 1.722,2016-03-19 01:00:00,4.126,12
None, None, 0.187,2016-03-19 02:00:00,0.986998,12
None, None, 0.175999,2016-03-19 03:00:00,-0.913999,12
None, None, 0.189998,2016-03-19 04:00:00,-1.565,12
None, None, 0.284,2016-03-19 05:00:00,-1.792,12
None, None, 0.451,2016-03-19 06:00:00,-1.845,12
None, None, 0.079,2016-03-19 07:00:00,-1.975,12
None, None, 0.828,2016-03-19 08:00:00,0.596,12
None, None, 1.788,2016-03-19 09:00:00,3.209,12
None, None, 1.529,2016-03-19 10:00:00,6.387,12
None, None, 1.489,2016-03-19 11:00:00,8.69,12
None, None, 1.778,2016-03-19 12:00:00,10.4,12
None, None, 1.765,2016-03-19 13:00:00,11.3,12
None, None, 2.495,2016-03-19 14:00:00,10.97,12
None, None, 2.017,2016-03-19 15:00:00,12.31,12
None, None, 2.589,2016-03-19 16:00:00,10.65,12
None, None, 1.493,2016-03-19 17:00:00,10.15,12
None, None, 2.07,2016-03-19 18:00:00,7.85,12
None, None, 0.446,2016-03-19 19:00:00,5.807,12
None, None, 0.108,2016-03-19 20:00:00,4.62,12
None, None, 0.025,2016-03-19 21:00:00,3.632,12
None, None, 0.284999,2016-03-19 22:00:00,4.05,12
None, None, 0.112998,2016-03-19 23:00:00,3.839,12
None, None, 0.059999,2016-03-20 00:00:00,3.43,12
None, None, 0.155,2016-03-20 01:00:00,3.379,12
None, None, 0.259,2016-03-20 02:00:00,3.441,12
None, None, 0.172,2016-03-20 03:00:00,3.189,12
None, None, 0.792999,2016-03-20 04:00:00,3.147,12
None, None, 0.118,2016-03-20 05:00:00,2.464,12
None, None, 0.439999,2016-03-20 06:00:00,1.201,12
None, None, 0.25,2016-03-20 07:00:00,1.356,12
None, None, 0.254999,2016-03-20 08:00:00,3.856,12
None, None, 1.023,2016-03-20 09:00:00,6.276,12
None, None, 2.993,2016-03-20 10:00:00,7.72,12
None, None, 3.309,2016-03-20 11:00:00,8.96,12
None, None, 3.596,2016-03-20 12:00:00,9.49,12
None, None, 4.26,2016-03-20 13:00:00,9.11,12
None, None, 3.54,2016-03-20 14:00:00,9.06,12
None, None, 3.728,2016-03-20 15:00:00,9.33,12
None, None, 2.634,2016-03-20 16:00:00,9.35,12
None, None, 2.735,2016-03-20 17:00:00,8.63,12
None, None, 2.635,2016-03-20 18:00:00,8.02,12
None, None, 2.006,2016-03-20 19:00:00,7.94,12
None, None, 0.691999,2016-03-20 20:00:00,7.8,12
None, None, 0.830999,2016-03-20 21:00:00,7.43,12
None, None, 1.694,2016-03-20 22:00:00,7.71,12
None, None, 0.896,2016-03-20 23:00:00,6.521,12
None, None, 0.749,2016-03-21 00:00:00,6.501,12
None, None, 0.635999,2016-03-21 01:00:00,6.391,12
None, None, 0.363999,2016-03-21 02:00:00,6.277,12
None, None, 0.342999,2016-03-21 03:00:00,6.131,12
None, None, 2.422,2016-03-21 04:00:00,6.055,12
None, None, 1.235,2016-03-21 05:00:00,5.758,12
None, None, 0.335999,2016-03-21 06:00:00,5.625,12
None, None, 0.398,2016-03-21 07:00:00,5.709,12
None, None, 0.212999,2016-03-21 08:00:00,6.317,12
None, None, 0.337,2016-03-21 09:00:00,7.94,12
None, None, 0.614,2016-03-21 10:00:00,9.04,12
None, None, 1.018,2016-03-21 11:00:00,10.75,12
None, None, 1.81,2016-03-21 12:00:00,11.65,12
None, None, 1.782,2016-03-21 13:00:00,12.55,12
None, None, 1.318,2016-03-21 14:00:00,13.25,12
None, None, 1.708,2016-03-21 15:00:00,13.35,12
None, None, 0.477999,2016-03-21 16:00:00,13.92,12
None, None, 1.007,2016-03-21 17:00:00,12.61,12
None, None, 1.071,2016-03-21 18:00:00,10.9,12
None, None, 0.483999,2016-03-21 19:00:00,9.34,12
None, None, 0.210998,2016-03-21 20:00:00,6.676,12
None, None, 0.291999,2016-03-21 21:00:00,5.411,12
None, None, 0.46,2016-03-21 22:00:00,6.136,12
None, None, 0.298999,2016-03-21 23:00:00,6.018,12
None, None, 1.017,2016-03-22 00:00:00,6.141,12
None, None, 1.145,2016-03-22 01:00:00,6.248,12
None, None, 0.395999,2016-03-22 02:00:00,5.145,12
None, None, 0.488,2016-03-22 03:00:00,4.2,12
None, None, 0.740998,2016-03-22 04:00:00,4.034,12
None, None, 0.344998,2016-03-22 05:00:00,4.189,12
None, None, 2.893,2016-03-22 06:00:00,4.469,12
None, None, 4.369,2016-03-22 07:00:00,5.237,12
None, None, 6.304,2016-03-22 08:00:00,6.356,12
None, None, 7.03,2016-03-22 09:00:00,7.73,12
None, None, 6.987,2016-03-22 10:00:00,8.7,12
None, None, 6.782,2016-03-22 11:00:00,10.17,12
None, None, 7.16,2016-03-22 12:00:00,12.01,12
None, None, 6.427,2016-03-22 13:00:00,12.28,12
None, None, 5.451,2016-03-22 14:00:00,12.08,12
None, None, 4.396,2016-03-22 15:00:00,13.57,12
None, None, 2.901,2016-03-22 16:00:00,12.81,12
None, None, 3.054,2016-03-22 17:00:00,15.25,12
None, None, 4.495,2016-03-22 18:00:00,13.06,12
None, None, 4.21,2016-03-22 19:00:00,11.16,12
None, None, 4.945,2016-03-22 20:00:00,10.08,12
None, None, 3.014,2016-03-22 21:00:00,9.43,12
None, None, 0.814998,2016-03-22 22:00:00,9.11,12
None, None, 1.147,2016-03-22 23:00:00,9.26,12
None, None, 0.629,2016-03-23 00:00:00,9.3,12
None, None, 0.216998,2016-03-23 01:00:00,7.25,12
None, None, 0.097998,2016-03-23 02:00:00,5.842,12
None, None, 0.182998,2016-03-23 03:00:00,3.977,12
None, None, 0.259999,2016-03-23 04:00:00,2.919,12
None, None, 0.046999,2016-03-23 05:00:00,2.519,12
None, None, 0.252999,2016-03-23 06:00:00,2.448,12
None, None, 0.75,2016-03-23 07:00:00,3.195,12
None, None, 1.383,2016-03-23 08:00:00,5.908,12
None, None, 0.874,2016-03-23 09:00:00,8.2,12
None, None, 3.437,2016-03-23 10:00:00,11.89,12
None, None, 5.152,2016-03-23 11:00:00,13.57,12
None, None, 5.547,2016-03-23 12:00:00,13.24,12
None, None, 4.404,2016-03-23 13:00:00,14.26,12
None, None, 4.376,2016-03-23 14:00:00,15.44,12
None, None, 4.237,2016-03-23 15:00:00,14.97,12
None, None, 4.639,2016-03-23 16:00:00,14.33,12
None, None, 2.681,2016-03-23 17:00:00,13.49,12
None, None, 1.206,2016-03-23 18:00:00,11.84,12
None, None, 3.234,2016-03-23 19:00:00,11.26,12
None, None, 4.063,2016-03-23 20:00:00,10.7,12
None, None, 3.662,2016-03-23 21:00:00,9.81,12
None, None, 2.926,2016-03-23 22:00:00,8.14,12
None, None, 1.581,2016-03-23 23:00:00,7.33,12
None, None, 0.612999,2016-03-24 00:00:00,6.83,12
None, None, 0.757,2016-03-24 01:00:00,6.838,12
None, None, 0.527,2016-03-24 02:00:00,6.402,12
None, None, 0.351,2016-03-24 03:00:00,6.336,12
None, None, 0.855,2016-03-24 04:00:00,6.152,12
None, None, 0.702,2016-03-24 05:00:00,6.378,12
None, None, 0.138999,2016-03-24 06:00:00,6.088,12
None, None, 3.385,2016-03-24 07:00:00,5.901,12
None, None, 1.217,2016-03-24 08:00:00,5.523,12
None, None, 2.722,2016-03-24 09:00:00,7.24,12
None, None, 4.32,2016-03-24 10:00:00,7.74,12
None, None, 1.742,2016-03-24 11:00:00,9.31,12
None, None, 4.136,2016-03-24 12:00:00,11.38,12
None, None, 5.337,2016-03-24 13:00:00,11.48,12
None, None, 4.198,2016-03-24 14:00:00,11.18,12
None, None, 4.559,2016-03-24 15:00:00,12.92,12
None, None, 3.565,2016-03-24 16:00:00,12.75,12
None, None, 1.798,2016-03-24 17:00:00,11.22,12
None, None, 1.181,2016-03-24 18:00:00,10.5,12
None, None, 0.828998,2016-03-24 19:00:00,8.44,12
None, None, 0.300998,2016-03-24 20:00:00,6.328,12
None, None, 0.052999,2016-03-24 21:00:00,4.682,12
None, None, 0.419999,2016-03-24 22:00:00,4.146,12
None, None, 0.126,2016-03-24 23:00:00,3.072,12
