ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
5.0,0.0,5.0,2019-02-12, 0.0,7
0.0,0.0,0.0,2019-02-13, 0.0,7
5.0,1.0,4.0,2019-02-14, 0.0,7
5.1,5.1,0.0,2019-02-15, 0.0,7
1.1,1.1,0.0,2019-02-16, 0.0,7
0.0,0.0,0.0,2019-02-17, 0.0,7
0.0,0.0,0.0,2019-02-18, 0.0,7
