station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
None, None, None, None, -10.5, 76.0, None, None, 503.0, 231.0, None, 2012-01-01 00:00:00, None
None, None, None, None, -11.2, None, None, None, 503.0, 231.0, None, 2012-01-01 01:00:00, None
None, None, None, None, -11.6, 76.0, None, None, 504.0, 231.0, None, 2012-01-01 02:00:00, None
None, None, None, None, -11.9, 76.0, None, None, 504.0, 231.0, None, 2012-01-01 03:00:00, None
None, None, None, None, -12.1, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 04:00:00, None
None, None, None, None, -12.0, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 05:00:00, None
None, None, None, None, -12.0, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 06:00:00, None
None, None, None, None, -11.8, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 07:00:00, None
None, None, None, None, -11.8, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 08:00:00, None
None, None, None, None, -11.6, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 09:00:00, None
None, None, None, None, -11.4, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 10:00:00, None
None, None, None, None, -11.6, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 11:00:00, None
None, None, None, None, -11.5, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 12:00:00, None
None, None, None, None, -11.2, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 13:00:00, None
None, None, None, None, -10.8, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 14:00:00, None
None, None, None, None, -10.6, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 15:00:00, None
None, 353.0, None, None, -10.6, 75.0, None, None, 504.0, 230.0, None, 2012-01-01 16:00:00, None
None, None, None, None, -10.4, 74.0, None, None, 504.0, 230.0, None, 2012-01-01 17:00:00, None
None, None, None, None, -9.2, 75.0, None, None, 503.0, 230.0, None, 2012-01-01 18:00:00, None
None, None, None, None, -7.6, 74.0, None, None, 502.0, 230.0, None, 2012-01-01 19:00:00, None
None, None, None, None, -6.7, 73.0, None, None, 501.0, 230.0, None, 2012-01-01 20:00:00, None
None, None, None, None, -5.9, 72.0, None, None, 500.0, 231.0, None, 2012-01-01 21:00:00, None
None, None, None, None, -6.1, 73.0, None, None, 500.0, 231.0, None, 2012-01-01 22:00:00, None
None, None, None, None, -7.4, 74.0, None, None, 501.0, 231.0, None, 2012-01-01 23:00:00, None
None, None, None, None, -7.9, 75.0, None, None, 501.0, 231.0, None, 2012-01-02 00:00:00, None
None, None, None, None, -8.3, 74.0, None, None, 501.0, 231.0, None, 2012-01-02 01:00:00, None
None, None, None, None, -8.5, 75.0, None, None, 502.0, 231.0, None, 2012-01-02 02:00:00, None
None, None, None, None, -8.1, 74.0, None, None, 501.0, 232.0, None, 2012-01-02 03:00:00, None
