TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 2.292, None,74.46,2016-12-02 00:00:00,-3.797,49
None, 1.306, None,77.28,2016-12-02 01:00:00,-4.047,49
None, 2.446, None,75.24,2016-12-02 02:00:00,-3.184,49
None, 2.332, None,78.68,2016-12-02 03:00:00,-4.365,49
None, 4.13, None,76.57,2016-12-02 04:00:00,-3.412,49
None, 3.647, None,75.64,2016-12-02 05:00:00,-3.194,49
None, 4.305, None,74.22,2016-12-02 06:00:00,-3.301,49
None, 3.316, None,74.31,2016-12-02 07:00:00,-3.562,49
None, 2.331, None,73.49,2016-12-02 08:00:00,-3.067,49
None, 2.811, None,74.12,2016-12-02 09:00:00,-3.063,49
None, 1.535, None,75.67,2016-12-02 10:00:00,-3.121,49
None, 3.353, None,70.66,2016-12-02 11:00:00,-2.529,49
None, 2.601, None,67.57,2016-12-02 12:00:00,-1.892,49
None, 1.147, None,65.31,2016-12-02 13:00:00,0.174998,49
None, 1.478, None,65.22,2016-12-02 14:00:00,2.17,49
None, 3.807, None,63.33,2016-12-02 15:00:00,3.176,49
None, 5.257, None,65.5,2016-12-02 16:00:00,2.567,49
None, 3.439, None,68.96,2016-12-02 17:00:00,1.727,49
None, 3.54, None,70.0,2016-12-02 18:00:00,1.505,49
None, 4.255, None,68.62,2016-12-02 19:00:00,1.844,49
None, 2.205, None,68.24,2016-12-02 20:00:00,1.914,49
None, 1.144, None,68.07,2016-12-02 21:00:00,1.8,49
None, 3.092, None,67.21,2016-12-02 22:00:00,1.909,49
None, 4.362, None,66.97,2016-12-02 23:00:00,2.025,49
None, 3.757, None,66.94,2016-12-03 00:00:00,1.814,49
None, 3.681, None,63.56,2016-12-03 01:00:00,2.129,49
None, 4.427, None,62.79,2016-12-03 02:00:00,2.262,49
None, 5.049, None,61.26,2016-12-03 03:00:00,2.525,49
None, 4.349, None,61.31,2016-12-03 04:00:00,2.244,49
None, 4.477, None,60.87,2016-12-03 05:00:00,1.97,49
None, 4.418, None,58.48,2016-12-03 06:00:00,1.785,49
None, 3.975, None,56.86,2016-12-03 07:00:00,1.441,49
None, 3.812, None,56.98,2016-12-03 08:00:00,0.647,49
None, 3.561, None,57.35,2016-12-03 09:00:00,0.219999,49
None, 3.341, None,53.96,2016-12-03 10:00:00,0.589999,49
None, 4.03, None,48.23,2016-12-03 11:00:00,1.568,49
None, 4.41, None,47.3,2016-12-03 12:00:00,1.751,49
None, 4.682, None,45.24,2016-12-03 13:00:00,2.033,49
None, 3.967, None,44.62,2016-12-03 14:00:00,1.848,49
None, 3.914, None,43.86,2016-12-03 15:00:00,1.509,49
None, 3.435, None,46.68,2016-12-03 16:00:00,0.195998,49
None, 3.206, None,49.61,2016-12-03 17:00:00,-0.819,49
None, 3.043, None,50.91,2016-12-03 18:00:00,-1.319,49
None, 2.858, None,52.6,2016-12-03 19:00:00,-1.772,49
None, 3.078, None,54.22,2016-12-03 20:00:00,-2.083,49
None, 2.183, None,55.1,2016-12-03 21:00:00,-2.165,49
None, 1.867, None,56.04,2016-12-03 22:00:00,-1.979,49
None, 2.356, None,68.0,2016-12-03 23:00:00,-2.233,49
