time,tasmin,tasmax,pcp,week_of_year
2016-05-20, -1.5, 1.6,9.4,21
2016-05-21, -2.9, 9.1,0.1,21
2016-05-22, 3.0, 17.6,0.4,21
2016-05-23, 6.0, 18.2,0.0,21
2016-05-24, 2.3, 14.6,0.0,21
2016-05-25, None, 14.2,0.0,21
2016-05-26, -0.2, 10.1,3.9,21
